id,wave_group_id,odds,enemy_id_1,drop_gold_1,drop_reward_id_1,enemy_id_2,drop_gold_2,drop_reward_id_2,enemy_id_3,drop_gold_3,drop_reward_id_3,enemy_id_4,drop_gold_4,drop_reward_id_4,enemy_id_5,drop_gold_5,drop_reward_id_5
101000527,110130072,100,101130703,1260,11013072,101130704,0,11999292,101130702,0,0,101130705,0,0,0,0,0
101000528,110130073,100,101130703,1260,11013073,101130707,0,11999293,101130708,0,11999702,101130706,0,0,0,0,0
101000529,110130081,100,101130708,1268,11013081,101130802,0,11999291,101130802,0,0,0,0,0,0,0,0
101000530,110130082,100,101130803,1268,11013082,101130801,0,11999292,101130804,0,0,101130806,0,0,0,0,0
101000531,110130083,100,101130803,1268,11013083,101130807,0,11999293,101130805,0,11999703,101130806,0,0,0,0,0
101000532,110130091,100,101130901,1280,11013091,101130902,0,11999291,101130903,0,0,101130904,0,0,0,0,0
101000533,110130092,100,101130905,1280,11013092,101130905,0,11999292,101130903,0,0,101130907,0,0,0,0,0
101000534,110130093,100,101130901,1280,11013093,101130901,0,11999293,101130902,0,11999701,101130903,0,0,101130907,0,0
101000535,110130101,100,101131001,1289,11013101,101131002,0,11999291,101131003,0,0,101131004,0,0,0,0,0
101000536,110130102,100,101131001,1289,11013102,101131005,0,11999292,101131006,0,0,101131003,0,0,0,0,0
101000537,110130103,100,101131007,1289,11013103,101131002,0,11999293,101131006,0,11999702,101131008,0,0,101131004,0,0
101000538,110130111,100,101131101,1298,11013111,101131101,0,11999291,101131102,0,0,101131103,0,0,0,0,0
101000539,110130112,100,101131104,1298,11013112,101131105,0,11999292,101131102,0,0,101131107,0,0,101131108,0,0
101000540,110130113,100,101131104,1298,11013113,101131101,0,11999293,101131105,0,11999703,101131102,0,0,101131106,0,0
101000541,110130121,100,101131201,1310,11013121,101131202,0,11999291,101131203,0,0,0,0,0,0,0,0
101000542,110130122,100,101131204,1310,11013122,101131202,0,11999292,101131205,0,0,101131206,0,0,0,0,0
101000543,110130123,100,101131204,1310,11013123,101131201,0,11999293,101131207,0,11999701,101131203,0,0,101131206,0,0
101000544,110130131,100,101131301,1319,11013131,101131301,0,11999291,101131302,0,0,101131304,0,0,0,0,0
101000545,110130132,100,101131301,1319,11013132,101131305,0,11999292,101131303,0,0,101131306,0,0,0,0,0
101000546,110130133,100,101131307,1319,11013133,101131301,0,11999293,101131302,0,11999702,101131306,0,0,101131304,0,0
101000547,110130141,100,101131401,1323,11013141,101131402,0,11999291,101131403,0,0,101131404,0,0,0,0,0
101000548,110130142,100,101131402,1323,11013142,101131405,0,11999292,101131406,0,0,101131407,0,0,0,0,0
101000549,110130143,100,101131401,1323,11013143,101131405,0,11999293,101131405,0,11999293,101131403,0,11999703,101131404,0,0
101000550,110130151,100,101131501,1337,11013151,101131502,0,11999291,101131503,0,0,0,0,0,0,0,0
101000551,110130152,100,101131504,1337,11013152,101131504,0,11999292,101131505,0,0,101131503,0,0,0,0,0
101000552,110130153,100,101131506,1337,11013153,101131504,0,11999293,101131505,0,11999703,101131503,0,0,101131507,0,0
101000553,110130161,100,101131601,1343,11013161,101131602,0,11999291,101131603,0,0,101131604,0,0,0,0,0
101000554,110130162,100,101131602,1343,11013162,101131603,0,11999292,101131605,0,0,101131606,0,0,0,0,0
101000555,110130163,100,101131607,1343,11013163,101131602,0,11999293,101131604,0,11999703,101131605,0,0,101131606,0,0
101000556,110130171,100,101131701,1353,11013171,101131702,0,11999291,101131703,0,11999293,0,0,0,0,0,0
101000557,110130172,100,101131704,1353,11013172,101131705,0,11999292,101131706,0,11999701,101131707,0,0,0,0,0
101000558,110130173,100,101131708,1353,11013173,0,0,0,0,0,0,0,0,0,0,0,0
101000559,110140011,100,101140101,1367,11014011,101140102,0,11999291,101140103,0,0,0,0,0,0,0,0
101000560,110140012,100,101140104,1367,11014012,101140105,0,11999292,101140102,0,0,0,0,0,0,0,0
101000561,110140013,100,101140101,1367,11014013,101140105,0,11999293,101140103,0,11999801,101140106,0,0,0,0,0
101000562,110140021,100,101140201,1373,11014021,101140202,0,11999291,101140203,0,0,0,0,0,0,0,0
101000563,110140022,100,101140204,1373,11014022,101140202,0,11999292,101140205,0,0,101140206,0,0,0,0,0
101000564,110140023,100,101140204,1373,11014023,101140203,0,11999293,101140201,0,11999802,101140205,0,0,0,0,0
101000565,110140031,100,101140301,1377,11014031,101140302,0,11999291,101140303,0,0,0,0,0,0,0,0
101000566,110140032,100,101140304,1377,11014032,101140305,0,11999292,101140305,0,0,101140303,0,0,0,0,0
101000567,110140033,100,101140301,1377,11014033,101140302,0,11999293,101140306,0,11999803,101140303,0,0,0,0,0
101000568,110140041,100,101140401,1392,11014041,101140402,0,11999291,101140404,0,0,0,0,0,0,0,0
101000569,110140042,100,101140401,1392,11014042,101140402,0,11999292,101140404,0,0,101140405,0,0,0,0,0
101000570,110140043,100,101140406,1392,11014043,101140401,0,11999293,101140403,0,11999802,101140404,0,0,0,0,0
101000571,110140051,100,101140501,1400,11014051,101140502,0,11999291,101140503,0,0,0,0,0,0,0,0
101000572,110140052,100,101140504,1400,11014052,101140501,0,11999292,101140505,0,0,101140502,0,0,0,0,0
101000573,110140053,100,101140504,1400,11014053,101140506,0,11999293,101140505,0,11999803,101140503,0,0,0,0,0
101000574,110140061,100,101140601,1407,11014061,101140602,0,11999291,101140603,0,0,0,0,0,0,0,0
101000575,110140062,100,101140604,1407,11014062,101140605,0,11999292,101140603,0,0,101140606,0,0,0,0,0
101000576,110140063,100,101140601,1407,11014063,101140605,0,11999293,101140602,0,11999801,101140603,0,0,0,0,0
101000577,110140071,100,101140701,1421,11014071,101140702,0,11999291,101140703,0,0,0,0,0,0,0,0
101000578,110140072,100,101140704,1421,11014072,101140701,0,11999292,101140705,0,0,101140705,0,0,0,0,0
101000579,110140073,100,101140704,1421,11014073,101140704,0,11999293,101140702,0,11999802,101140703,0,0,0,0,0
101000580,110140081,100,101140801,1431,11014081,101140802,0,11999291,101140803,0,0,0,0,0,0,0,0
101000581,110140082,100,101140804,1431,11014082,101140805,0,11999292,101140802,0,0,101140802,0,0,0,0,0
101000582,110140083,100,101140801,1431,11014083,101140804,0,11999293,101140805,0,11999803,101140803,0,0,0,0,0
101000583,110140091,100,101140901,1442,11014091,101140902,0,11999291,101140903,0,0,0,0,0,0,0,0
101000584,110140092,100,101140904,1442,11014092,101140905,0,11999292,101140902,0,0,101140902,0,0,0,0,0
101000585,110140093,100,101140901,1442,11014093,101140904,0,11999293,101140905,0,11999801,101140903,0,0,0,0,0
101000586,110140101,100,101141001,1455,11014101,101141002,0,11999291,101141003,0,0,0,0,0,0,0,0
101000587,110140102,100,101141004,1455,11014102,101141002,0,11999292,101141005,0,0,101141003,0,0,0,0,0
101000588,110140103,100,101141001,1455,11014103,101141004,0,11999293,101141002,0,11999802,101141005,0,0,101141003,0,0
101000589,110140111,100,101141101,1464,11014111,101141103,0,11999291,101141104,0,0,0,0,0,0,0,0
101000590,110140112,100,101141105,1464,11014112,101141106,0,11999292,101141106,0,0,101141103,0,0,0,0,0
101000591,110140113,100,101141101,1464,11014113,101141106,0,11999293,101141102,0,11999803,101141104,0,0,0,0,0
101000592,110140121,100,101141202,1470,11014121,101141202,0,11999291,101141203,0,0,0,0,0,0,0,0
101000593,110140122,100,101141204,1470,11014122,101141204,0,11999292,101141205,0,0,101141206,0,0,0,0,0
101000594,110140123,100,101141201,1470,11014123,101141205,0,11999293,101141206,0,11999801,101141203,0,0,0,0,0
101000595,110140131,100,101141301,1485,11014131,101141302,0,11999291,101141303,0,0,0,0,0,0,0,0
101000596,110140132,100,101141302,1485,11014132,101141302,0,11999292,101141304,0,0,101141305,0,0,0,0,0
101000597,110140133,100,101141301,1485,11014133,101141304,0,11999293,101141303,0,11999802,101141305,0,0,0,0,0
101000598,110140141,100,101141401,1491,11014141,101141402,0,11999291,101141405,0,11999293,0,0,0,0,0,0
101000599,110140142,100,101141404,1491,11014142,101141402,0,11999292,101141403,0,11999803,0,0,0,0,0,0
101000600,110140143,100,101141406,1491,11014143,0,0,11999293,0,0,0,0,0,0,0,0,0
101000610,110150011,100,101150101,1529,11015011,101150102,0,11999291,101150103,0,0,0,0,0,0,0,0
101000611,110150012,100,101150104,1529,11015012,101150103,0,11999292,101150105,0,0,0,0,0,0,0,0
101000612,110150013,100,101150101,1529,11015013,101150102,0,11999293,101150104,0,11999801,101150106,0,0,0,0,0
101000613,110150021,100,101150201,1547,11015021,101150202,0,11999291,101150203,0,0,0,0,0,0,0,0
101000614,110150022,100,101150202,1547,11015022,101150204,0,11999292,101150206,0,0,0,0,0,0,0,0
101000615,110150023,100,101150201,1547,11015023,101150204,0,11999293,101150203,0,11999802,101150205,0,0,0,0,0
101000616,110150031,100,101150301,1554,11015031,101150302,0,11999291,101150306,0,0,0,0,0,0,0,0
101000617,110150032,100,101150304,1554,11015032,101150305,0,11999292,101150306,0,0,101150303,0,0,0,0,0
101000618,110150033,100,101150301,1554,11015033,101150302,0,11999293,101150305,0,11999803,101150303,0,0,0,0,0
101000619,110150041,100,101150406,1563,11015041,101150401,0,11999291,101150402,0,0,0,0,0,0,0,0
101000620,110150042,100,101150403,1563,11015042,101150406,0,11999292,101150405,0,0,101150401,0,0,0,0,0
101000621,110150043,100,101150403,1563,11015043,101150402,0,11999293,101150405,0,11999802,101150401,0,0,101150404,0,0
101000622,110150051,100,101150501,1578,11015051,101150502,0,11999291,101150502,0,0,0,0,0,0,0,0
101000623,110150052,100,101150506,1578,11015052,101150502,0,11999292,101150504,0,0,101150505,0,0,0,0,0
101000624,110150053,100,101150506,1578,11015053,101150501,0,11999293,101150504,0,11999803,101150503,0,0,0,0,0
101000625,110150061,100,101150601,1589,11015061,101150604,0,11999291,101150603,0,0,0,0,0,0,0,0
101000626,110150062,100,101150602,1589,11015062,101150605,0,11999292,101150603,0,0,101150606,0,0,0,0,0
101000627,110150063,100,101150601,1589,11015063,101150605,0,11999293,101150604,0,11999801,101150603,0,0,0,0,0
101000628,110150071,100,101150701,1601,11015071,101150701,0,11999291,101150703,0,0,0,0,0,0,0,0
101000629,110150072,100,101150704,1601,11015072,101150701,0,11999292,101150705,0,0,101150706,0,0,0,0,0
101000630,110150073,100,101150704,1601,11015073,101150702,0,11999293,101150705,0,11999802,101150706,0,0,0,0,0
101000631,110150081,100,101150801,1616,11015081,101150804,0,11999291,101150807,0,0,0,0,0,0,0,0
101000632,110150082,100,101150802,1616,11015082,101150804,0,11999292,101150806,0,0,101150803,0,0,0,0,0
101000633,110150083,100,101150801,1616,11015083,101150802,0,11999293,101150803,0,11999803,101150805,0,0,0,0,0
101000634,110150091,100,101150906,1626,11015091,101150902,0,11999291,101150904,0,0,0,0,0,0,0,0
101000635,110150092,100,101150906,1626,11015092,101150904,0,11999292,101150903,0,0,101150902,0,0,0,0,0
101000636,110150093,100,101150901,1626,11015093,101150906,0,11999293,101150907,0,11999801,101150905,0,0,0,0,0
101000637,110150101,100,101151001,1632,11015101,101151005,0,11999291,101151003,0,0,0,0,0,0,0,0
101000638,110150102,100,101151004,1632,11015102,101151001,0,11999292,101151002,0,0,101151005,0,0,0,0,0
101000639,110150103,100,101151001,1632,11015103,101151004,0,11999293,101151005,0,11999802,101151006,0,0,0,0,0
101000640,110150111,100,101151106,1649,11015111,101151102,0,11999291,101151103,0,0,101151105,0,0,0,0,0
101000641,110150112,100,101151106,1649,11015112,101151101,0,11999292,101151105,0,0,101151103,0,0,0,0,0
101000642,110150113,100,101151106,1649,11015113,101151101,0,11999293,101151102,0,11999803,101151104,0,0,0,0,0
101000643,110150121,100,101151202,1656,11015121,101151201,0,11999291,101151206,0,0,101151205,0,0,0,0,0
101000644,110150122,100,101151202,1656,11015122,101151201,0,11999292,101151203,0,0,101151204,0,0,0,0,0
101000645,110150123,100,101151206,1656,11015123,101151201,0,11999293,101151201,0,11999801,101151203,0,0,101151205,0,0
101000646,110150131,100,101151302,1670,11015131,101151301,0,11999291,101151303,0,0,0,0,0,0,0,0
101000647,110150132,100,101151306,1670,11015132,101151302,0,11999292,101151305,0,0,101151304,0,0,0,0,0
101000648,110150133,100,101151306,1670,11015133,101151301,0,11999293,101151301,0,11999802,101151305,0,0,101151304,0,0
101000649,110150141,100,101151401,1686,11015141,101151402,0,11999291,101151405,0,11999293,0,0,0,0,0,0
101000650,110150142,100,101151406,1686,11015142,101151404,0,11999292,101151403,0,11999803,0,0,0,0,0,0
101000651,110150143,100,101151407,1686,11015143,0,0,11999293,0,0,0,0,0,0,0,0,0
101000652,110160011,100,101160101,1692,11016011,101160102,0,11999291,101160103,0,0,0,0,0,0,0,0
101000653,110160012,100,101160104,1692,11016012,101160105,0,11999292,101160106,0,0,0,0,0,0,0,0
101000654,110160013,100,101160101,1692,11016013,101160105,0,11999293,101160103,0,11999801,0,0,0,0,0,0
101000655,110160021,100,101160201,1698,11016021,101160202,0,11999291,101160203,0,0,0,0,0,0,0,0
101000656,110160022,100,101160204,1698,11016022,101160205,0,11999292,101160206,0,0,0,0,0,0,0,0
101000657,110160023,100,101160201,1698,11016023,101160205,0,11999293,101160203,0,11999802,101160207,0,0,0,0,0
101000658,110160031,100,101160301,1718,11016031,101160302,0,11999291,101160304,0,0,0,0,0,0,0,0
101000659,110160032,100,101160304,1718,11016032,101160303,0,11999292,101160305,0,0,101160306,0,0,0,0,0
101000660,110160033,100,101160301,1718,11016033,101160302,0,11999293,101160305,0,11999803,101160307,0,0,0,0,0
101000661,110160041,100,101160402,1725,11016041,101160401,0,11999291,101160403,0,0,0,0,0,0,0,0
101000662,110160042,100,101160404,1725,11016042,101160403,0,11999292,101160405,0,0,101160401,0,0,0,0,0
101000663,110160043,100,101160402,1725,11016043,101160406,0,11999293,101160405,0,11999802,101160407,0,0,101160408,0,0
101000664,110160051,100,101160501,1736,11016051,101160502,0,11999291,101160505,0,0,0,0,0,0,0,0
101000665,110160052,100,101160504,1736,11016052,101160502,0,11999292,101160503,0,0,0,0,0,0,0,0
101000666,110160053,100,101160504,1736,11016053,101160501,0,11999293,101160505,0,11999803,101160506,0,0,0,0,0
101000667,110160061,100,101160601,1752,11016061,101160602,0,11999291,101160603,0,0,0,0,0,0,0,0
101000668,110160062,100,101160604,1752,11016062,101160602,0,11999292,101160605,0,0,101160606,0,0,0,0,0
101000669,110160063,100,101160601,1752,11016063,101160604,0,11999293,101160603,0,11999801,101160605,0,0,0,0,0
101000670,110160071,100,101160701,1764,11016071,101160701,0,11999291,101160702,0,0,0,0,0,0,0,0
101000671,110160072,100,101160703,1764,11016072,101160704,0,11999292,101160705,0,0,101160706,0,0,0,0,0
101000672,110160073,100,101160701,1764,11016073,101160703,0,11999293,101160702,0,11999802,101160706,0,0,0,0,0
101000673,110160081,100,101160801,1778,11016081,101160802,0,11999291,101160803,0,0,0,0,0,0,0,0
101000674,110160082,100,101160805,1778,11016082,101160802,0,11999292,101160806,0,0,101160807,0,0,0,0,0
101000675,110160083,100,101160801,1778,11016083,101160805,0,11999293,101160806,0,11999803,101160807,0,0,0,0,0
101000676,110160091,100,101160901,1794,11016091,101160902,0,11999291,101160904,0,0,0,0,0,0,0,0
101000677,110160092,100,101160903,1794,11016092,101160902,0,11999292,101160905,0,0,101160906,0,0,0,0,0
101000678,110160093,100,101160901,1794,11016093,101160903,0,11999293,101160906,0,11999801,101160907,0,0,0,0,0
101000679,110160101,100,101161001,1806,11016101,101161005,0,11999291,101161002,0,0,0,0,0,0,0,0
101000680,110160102,100,101161003,1806,11016102,101161001,0,11999292,101161004,0,0,101161005,0,0,0,0,0
101000681,110160103,100,101161001,1806,11016103,101161006,0,11999293,101161005,0,11999802,101161004,0,0,0,0,0
101000682,110160111,100,101161101,1812,11016111,101161102,0,11999291,101161105,0,0,101161106,0,0,0,0,0
101000683,110160112,100,101161105,1812,11016112,101161107,0,11999292,101161106,0,0,101161103,0,0,0,0,0
101000684,110160113,100,101161105,1812,11016113,101161101,0,11999293,101161102,0,11999803,101161104,0,0,0,0,0
101000685,110160121,100,101161201,1830,11016121,101161202,0,11999291,101161203,0,0,101161204,0,0,0,0,0
101000686,110160122,100,101161201,1830,11016122,101161202,0,11999292,101161205,0,0,101161206,0,0,0,0,0
101000687,110160123,100,101161203,1830,11016123,101161202,0,11999293,101161205,0,11999801,101161207,0,0,101161204,0,0
101000688,110160131,100,101161301,1839,11016131,101161302,0,11999291,101161306,0,0,0,0,0,0,0,0
101000689,110160132,100,101161304,1839,11016132,101161302,0,11999292,101161302,0,0,101161305,0,0,101161306,0,0
101000690,110160133,100,101161304,1839,11016133,101161301,0,11999293,101161305,0,11999802,101161303,0,0,0,0,0
101000691,110160141,100,101161401,1872,11016141,101161405,0,11999291,101161403,0,11999293,0,0,0,0,0,0
101000692,110160142,100,101161404,1872,11016142,101161402,0,11999292,101161406,0,11999803,0,0,0,0,0,0
101000693,110160143,100,101161407,1872,11016143,0,0,11999293,0,0,0,0,0,0,0,0,0
101000694,110170011,100,101170101,1880,11017011,101170104,0,11999291,101170102,0,0,0,0,0,0,0,0
101000695,110170012,100,101170104,1880,11017012,101170105,0,11999292,101170102,0,0,0,0,0,0,0,0
101000696,110170013,100,101170101,1880,11017013,101170105,0,11999293,101170103,0,11999801,0,0,0,0,0,0
101000697,110170021,100,101170204,1886,11017021,101170207,0,11999291,101170203,0,0,0,0,0,0,0,0
101000698,110170022,100,101170201,1886,11017022,101170205,0,11999292,101170206,0,0,0,0,0,0,0,0
101000699,110170023,100,101170204,1886,11017023,101170205,0,11999293,101170203,0,11999802,101170207,0,0,0,0,0
101000700,110170031,100,101170305,1907,11017031,101170301,0,11999291,101170307,0,0,0,0,0,0,0,0
101000701,110170032,100,101170304,1907,11017032,101170303,0,11999292,101170306,0,0,101170308,0,0,0,0,0
101000702,110170033,100,101170305,1907,11017033,101170304,0,11999293,101170301,0,11999803,101170307,0,0,0,0,0
101000703,110170041,100,101170402,1916,11017041,101170401,0,11999291,101170405,0,0,0,0,0,0,0,0
101000704,110170042,100,101170406,1916,11017042,101170404,0,11999292,101170403,0,0,101170401,0,0,0,0,0
101000705,110170043,100,101170402,1916,11017043,101170404,0,11999293,101170403,0,11999802,101170405,0,0,101170407,0,0
101000706,110170051,100,101170501,1928,11017051,101170502,0,11999291,101170503,0,0,0,0,0,0,0,0
101000707,110170052,100,101170504,1928,11017052,101170502,0,11999292,101170506,0,0,0,0,0,0,0,0
101000708,110170053,100,101170504,1928,11017053,101170501,0,11999293,101170503,0,11999803,101170505,0,0,0,0,0
101000709,110170061,100,101170601,1946,11017061,101170604,0,11999291,101170603,0,0,0,0,0,0,0,0
101000710,110170062,100,101170601,1946,11017062,101170603,0,11999292,101170605,0,0,101170606,0,0,0,0,0
101000711,110170063,100,101170602,1946,11017063,101170601,0,11999293,101170603,0,11999801,101170604,0,0,0,0,0
101000712,110170071,100,101170701,1959,11017071,101170704,0,11999291,101170702,0,0,0,0,0,0,0,0
101000713,110170072,100,101170703,1959,11017072,101170701,0,11999292,101170704,0,0,101170706,0,0,0,0,0
101000714,110170073,100,101170704,1959,11017073,101170703,0,11999293,101170702,0,11999802,101170706,0,0,0,0,0
101000715,110170081,100,101170802,1974,11017081,101170805,0,11999291,101170803,0,0,0,0,0,0,0,0
101000716,110170082,100,101170801,1974,11017082,101170805,0,11999292,101170806,0,0,101170804,0,0,0,0,0
101000717,110170083,100,101170802,1974,11017083,101170801,0,11999293,101170806,0,11999803,101170804,0,0,0,0,0
101000718,110170091,100,101170903,1992,11017091,101170903,0,11999291,101170904,0,0,0,0,0,0,0,0
101000719,110170092,100,101170903,1992,11017092,101170902,0,11999292,101170905,0,0,101170904,0,0,0,0,0
101000720,110170093,100,101170901,1992,11017093,101170903,0,11999293,101170905,0,11999801,101170906,0,0,0,0,0
101000721,110170101,100,101171001,2006,11017101,101171005,0,11999291,101171004,0,0,0,0,0,0,0,0
101000722,110170102,100,101171006,2006,11017102,101171001,0,11999292,101171005,0,0,101171003,0,0,0,0,0
101000723,110170103,100,101171001,2006,11017103,101171006,0,11999293,101171003,0,11999802,101171004,0,0,0,0,0
101000724,110170111,100,101171101,2012,11017111,101171107,0,11999291,101171105,0,0,101171106,0,0,0,0,0
101000725,110170112,100,101171105,2012,11017112,101171107,0,11999292,101171102,0,0,101171104,0,0,0,0,0
101000726,110170113,100,101171105,2012,11017113,101171101,0,11999293,101171106,0,11999803,101171102,0,0,101171107,0,0
101000727,110170121,100,101171201,2033,11017121,101171202,0,11999291,101171203,0,0,101171204,0,0,0,0,0
101000728,110170122,100,101171201,2033,11017122,101171208,0,11999292,101171205,0,0,101171206,0,0,0,0,0
101000729,110170123,100,101171203,2033,11017123,101171202,0,11999293,101171208,0,11999801,101171207,0,0,0,0,0
101000730,110170131,100,101171301,2042,11017131,101171302,0,11999291,101171306,0,0,0,0,0,0,0,0
101000731,110170132,100,101171304,2042,11017132,101171302,0,11999292,101171306,0,0,101171305,0,0,0,0,0
101000732,110170133,100,101171304,2042,11017133,101171301,0,11999293,101171302,0,11999802,101171305,0,0,101171307,0,0
101000733,110170141,100,101171401,2079,11017141,101171402,0,11999291,101171405,0,11999293,0,0,0,0,0,0
101000734,110170142,100,101171404,2079,11017142,101171406,0,11999292,101171403,0,11999803,0,0,0,0,0,0
101000735,110170143,100,101171407,2079,11017143,0,0,11999293,0,0,0,0,0,0,0,0,0
101000736,110180011,100,101180101,2087,11018011,101180102,0,11999291,101180103,0,0,0,0,0,0,0,0
101000737,110180012,100,101180104,2087,11018012,101180105,0,11999292,101180103,0,0,0,0,0,0,0,0
101000738,110180013,100,101180105,2087,11018013,101180102,0,11999293,101180104,0,11999901,0,0,0,0,0,0
101000739,110180021,100,101180201,2094,11018021,101180202,0,11999291,101180203,0,0,0,0,0,0,0,0
101000740,110180022,100,101180201,2094,11018022,101180204,0,11999292,101180203,0,0,0,0,0,0,0,0
101000741,110180023,100,101180205,2094,11018023,101180202,0,11999293,101180204,0,11999902,101180206,0,0,0,0,0
101000742,110180031,100,101180301,2117,11018031,101180302,0,11999291,101180303,0,0,0,0,0,0,0,0
101000743,110180032,100,101180304,2117,11018032,101180305,0,11999292,101180306,0,0,101180303,0,0,101180306,0,0
101000744,110180033,100,101180302,2117,11018033,101180307,0,11999293,101180304,0,11999903,0,0,0,0,0,0
101000745,110180041,100,101180401,2127,11018041,101180407,0,11999291,101180402,0,0,0,0,0,0,0,0
101000746,110180042,100,101180407,2127,11018042,101180403,0,11999292,101180404,0,0,0,0,0,0,0,0
101000747,110180043,100,101180401,2127,11018043,101180406,0,11999293,101180404,0,11999902,101180402,0,0,0,0,0
101000748,110180051,100,101180501,2141,11018051,101180502,0,11999291,101180503,0,0,0,0,0,0,0,0
101000749,110180052,100,101180504,2141,11018052,101180505,0,11999292,101180503,0,0,0,0,0,0,0,0
101000750,110180053,100,101180504,2141,11018053,101180502,0,11999293,101180501,0,11999903,101180505,0,0,0,0,0
101000751,110180061,100,101180601,2160,11018061,101180602,0,11999291,101180603,0,0,0,0,0,0,0,0
101000752,110180062,100,101180604,2160,11018062,101180605,0,11999292,101180602,0,0,101180606,0,0,0,0,0
101000753,110180063,100,101180604,2160,11018063,101180605,0,11999293,101180603,0,11999901,101180606,0,0,101180607,0,0
101000754,110180071,100,101180701,2175,11018071,101180702,0,11999291,101180703,0,0,0,0,0,0,0,0
101000755,110180072,100,101180704,2175,11018072,101180705,0,11999292,101180702,0,0,101180703,0,0,0,0,0
101000756,110180073,100,101180701,2175,11018073,101180702,0,11999293,101180704,0,11999902,101180705,0,0,0,0,0
101000757,110180081,100,101180807,2192,11018081,101180803,0,11999291,101180804,0,0,0,0,0,0,0,0
101000758,110180082,100,101180802,2192,11018082,101180805,0,11999292,101180806,0,0,101180804,0,0,0,0,0
101000759,110180083,100,101180801,2192,11018083,101180805,0,11999293,101180803,0,11999903,101180806,0,0,0,0,0
101000760,110180091,100,101180901,2213,11018091,101180902,0,11999291,101180903,0,0,0,0,0,0,0,0
101000761,110180092,100,101180902,2213,11018092,101180903,0,11999292,101180904,0,0,0,0,0,0,0,0
101000762,110180093,100,101180902,2213,11018093,101180904,0,11999293,101180901,0,11999901,101180905,0,0,0,0,0
101000763,110180101,100,101181001,2228,11018101,101181001,0,11999291,101181003,0,0,0,0,0,0,0,0
101000764,110180102,100,101181004,2228,11018102,101181005,0,11999292,101181006,0,0,101181002,0,0,0,0,0
101000765,110180103,100,101181001,2228,11018103,101181005,0,11999293,101181003,0,11999902,101181006,0,0,0,0,0
101000766,110180111,100,101181101,2234,11018111,101181102,0,11999291,101181103,0,0,0,0,0,0,0,0
101000767,110180112,100,101181104,2234,11018112,101181102,0,11999292,101181105,0,0,101181106,0,0,0,0,0
101000768,110180113,100,101181101,2234,11018113,101181104,0,11999293,101181107,0,11999903,101181105,0,0,101181105,0,0
101000769,110180121,100,101181201,2258,11018121,101181202,0,11999291,101181203,0,0,0,0,0,0,0,0
101000770,110180122,100,101181204,2258,11018122,101181202,0,11999292,101181205,0,0,101181203,0,0,0,0,0
101000771,110180123,100,101181201,2258,11018123,101181204,0,11999293,101181205,0,11999901,101181203,0,0,0,0,0
101000772,110180131,100,101181301,2267,11018131,101181302,0,11999291,101181303,0,0,0,0,0,0,0,0
101000773,110180132,100,101181302,2267,11018132,101181304,0,11999292,101181305,0,0,0,0,0,0,0,0
101000774,110180133,100,101181301,2267,11018133,101181304,0,11999293,101181303,0,11999902,101181306,0,0,101181307,0,0
101000775,110180141,100,101181401,2309,11018141,101181402,0,11999291,101181406,0,11999293,0,0,0,0,0,0
101000776,110180142,100,101181404,2309,11018142,101181405,0,11999292,101181403,0,11999903,0,0,0,0,0,0
101000777,110180143,100,101181407,2309,11018143,0,0,0,0,0,0,0,0,0,0,0,0
102000001,120010011,100,102010104,522,12001011,102010102,0,0,102010102,0,0,0,0,0,0,0,0
102000002,120010012,100,102010104,522,12001012,102010103,0,11999391,102010102,0,11999393,0,0,0,0,0,0
102000003,120010013,100,102010107,522,12001029,102010105,0,11999392,102010105,0,12001013,102010106,0,11999101,0,0,0
102000004,120010021,100,102010204,531,12001021,102010204,0,0,102010202,0,0,0,0,0,0,0,0
102000005,120010022,100,102010203,531,12001022,102010203,0,11999391,102010201,0,11999102,102010201,0,0,0,0,0
102000006,120010023,100,102010207,531,12001039,102010206,0,11999392,102010205,0,12001023,102010204,0,11999393,0,0,0
102000007,120010031,100,102010305,540,12001031,102010303,0,12001033,0,0,0,0,0,0,0,0,0
102000008,120010032,100,102010303,540,12001032,102010304,0,11999391,102010306,0,11999103,0,0,0,0,0,0
102000009,120010033,100,102010301,540,11999392,102010309,0,12001049,0,0,0,0,0,0,0,0,0
102000010,120020011,100,102020103,600,12002011,102020103,0,0,102020106,0,11999101,0,0,0,0,0,0
102000011,120020012,100,102020105,600,12002012,102020102,0,11999391,102020106,0,11999393,0,0,0,0,0,0
102000012,120020013,100,102020107,600,12002029,102020101,0,11999392,102020102,0,12002013,0,0,0,0,0,0
102000013,120020021,100,102020206,612,12002021,102020206,0,0,102020207,0,0,0,0,0,0,0,0
102000014,120020022,100,102020202,612,12002022,102020204,0,11999391,102020204,0,11999102,0,0,0,0,0,0
102000015,120020023,100,102020208,612,12002039,102020204,0,11999392,102020204,0,12002023,102020207,0,11999393,0,0,0
102000016,120020031,100,102020303,621,12002031,102020303,0,0,102020305,0,12002033,0,0,0,0,0,0
102000017,120020032,100,102020307,621,12002032,102020302,0,11999391,102020304,0,11999393,0,0,0,0,0,0
102000018,120020033,100,102020301,621,11999392,102020308,0,12002049,102020305,0,11999103,0,0,0,0,0,0
102000019,120030011,100,102030103,681,12003011,102030103,0,0,102030101,0,0,0,0,0,0,0,0
102000020,120030012,100,102030106,681,12003012,102030106,0,11999391,102030107,0,11999201,102030109,0,0,0,0,0
