unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
306002,"Mochifiend Gummy",306000,0,16,270,2160,1,1.6,0,0,0,"[Physical] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears.\n- When Mochifiend Gummy's own HP falls below 50%, its attacks become even more intense."
306003,"Mochifiend Gummy",306000,0,16,270,2160,1,1.6,0,0,0,"[Physical] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears.\n- When Mochifiend Gummy's own HP falls below 50%, its attacks become even more intense."
306004,"Mochifiend Gummy",306004,0,16,270,3000,1,0.0,0,0,0,"[MODE 1] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- When Mochifiend Gummy is attacked, it heals all allies by a small amount and heals itself to max HP."
306005,"Mochifiend Gummy",306005,0,16,270,3000,1,1.6,0,0,0,"[MODE 2] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Deals physical damage to an enemy directly in front.\n- Deals moderate magic damage to enemies in range and knocks them back a large distance.\n- Summons an Red Impure Desire infused with 6 wicked thoughts.\n- Summons a Purple Impure Desire infused with 3 wicked thoughts.\n- Summons a Blue Impure Desire infused with a single wicked thought."
306006,"Mochifiend Gummy",306006,0,16,270,2160,1,1.6,0,0,0,"[MODE 3] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to rind in a fresh new year!\n\n- Deals physical damage to an enemy directly in front.\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears."
306007,"Mochifiend Gummy",306000,0,16,270,2160,1,1.6,0,0,0,"[Physical] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears.\n- When Mochifiend Gummy's own HP falls below 60%, its attacks become even more intense.
"
306008,"Mochifiend Gummy",306000,0,16,270,2160,1,1.6,0,0,0,"[Physical] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears.\n- When Mochifiend Gummy's own HP falls below 60%, its attacks become even more intense.
"
306009,"Mochifiend Gummy",306000,0,16,270,2160,1,1.6,0,0,0,"[Physical] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears.\n- When Mochifiend Gummy's own HP falls below 60%, its attacks become even more intense.
"
306010,"Mochifiend Gummy",306000,0,16,270,2160,1,1.6,0,0,0,"[Physical] A dark deity formed from the lingering remains of countless wicked thoughts. Purify all the impure desires to ring in a fresh new year!\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to 3 enemies in front and lowers their physical attack.\n- Summons a Timebomb Mochi a moderate distance in front.\n- Each Timebomb Mochi explodes 8 seconds after being summoned, dealing moderate physical damage to all enemies in range. However, if its HP falls below 50% before it explodes, it heals all enemies by a small amount and disappears.\n- When Mochifiend Gummy's own HP falls below 60%, its attacks become even more intense.
"
306100,"Jackal Thief",306100,0,16,270,1000,1,1.8,0,0,0,"[Physical] A monstrous bandit chief who lurks in the shadows and steals from human settlements. Vicious when confronted, it doesn't hesitate to hurl its ill-gotten spoils at any who oppose it.\n\n- Deals moderate physical damage to 3 enemies in front and inflicts Paralyze.\n- Deals small physical damage to all enemies and lowers their physical defense and action speed. Inflicts Poison on a small area in front."
306200,"Master Senri",306200,0,16,270,1000,1,1.8,0,0,0,"[Physical] Deep in the forest lives an aged tanuki who rules the surrounding area with his loyal minions. Misleading his foes with convincing illusions, he upholds his position by dominating the minds of others.\n\n- Deals moderate magic damage to all enemies and summons 2 Tanukids.\n- Deals small magic damage to all enemies and eliminates summoned monsters that are not currently invincible. If enemy HP is 40% or below, inflicts Paralyze."
306201,"Master Senri",306201,0,16,270,1000,1,1.8,0,0,0,"[Physical] Deep in the forest lives an aged tanuki who rules the surrounding area with his loyal minions. Misleading his foes with convincing illusions, he upholds his position by dominating the minds of others.\n\n- Deals moderate magic damage to all enemies and summons 2 Tanukids.\n- Deals small magic damage to all enemies and eliminates summoned monsters that are not currently invincible. If enemy HP is 50% or below, inflicts Paralyze."
306202,"Master Senri",306201,0,16,270,1000,1,1.8,0,0,0,"[Physical] Deep in the forest lives an aged tanuki who rules the surrounding area with his loyal minions. Misleading his foes with convincing illusions, he upholds his position by dominating the minds of others.\n\n- Deals moderate magic damage to all enemies and summons 2 Tanukids.\n- Deals small magic damage to all enemies and eliminates summoned monsters that are not currently invincible. If enemy HP is 50% or below, inflicts Paralyze."
306203,"Master Senri",306201,0,16,270,1000,1,1.8,0,0,0,"[Physical] Deep in the forest lives an aged tanuki who rules the surrounding area with his loyal minions. Misleading his foes with convincing illusions, he upholds his position by dominating the minds of others.\n\n- Deals moderate magic damage to all enemies and summons 2 Tanukids.\n- Deals small magic damage to all enemies and eliminates summoned monsters that are not currently invincible. If enemy HP is 50% or below, inflicts Paralyze."
306204,"Master Senri",306201,0,16,270,1000,1,1.8,0,0,0,"[Physical] Deep in the forest lives an aged tanuki who rules the surrounding area with his loyal minions. Misleading his foes with convincing illusions, he upholds his position by dominating the minds of others.\n\n- Deals moderate magic damage to all enemies and summons 2 Tanukids.\n- Deals small magic damage to all enemies and eliminates summoned monsters that are not currently invincible. If enemy HP is 50% or below, inflicts Paralyze."
306300,"Monkey Master",306300,0,16,270,1000,1,1.8,0,0,0,"[Physical] The chieftain of the entire monkey tribe, who rose to power by wielding the magical energies of Luna. Brandishing a mighty staff of great value, it deftly sweeps all foes aside.\n\n- Deals large physical damage to all enemies. Damage multiplied by 1.8 for enemies suffering from Burn.\n- Deals moderate physical damage to all enemies in a moderate range.\n- Deals moderate magic damage to all enemies in a small range and inflicts Burn."
306301,"Monkey Master",306301,0,16,270,1000,1,1.8,0,0,0,"[Physical] The chieftain of the entire monkey tribe, who rose to power by wielding the magical energies of Luna. Brandishing a mighty staff of great value, it deftly sweeps all foes aside.\n\n- Deals large physical damage to all enemies and lowers the physical attack of enemies that use physical attacks. Damage multiplied by 1.8 for enemies suffering from Burn.\n- Deals moderate physical damage to all enemies in a moderate range.\n- Deals moderate magic damage to all enemies in a small range and inflicts Burn."
306400,"Wild Talon",306400,0,16,270,1000,1,3.5,0,0,0,"[Physical] A terrifying avian apparition and apex predator of the wild mountains. With razor claws and sinewy muscles honed from years of hunting, it eliminates all intruders without fail.\n\n- Deals large physical damage to all enemies and reduces their TP Boost. Damage increases each time this attack activates, up to a maximum of three times.\n- Deals small physical damage to a small area around the second enemy from the rear, and inflicts Paralyze."
306500,"Tribal Orc",306500,0,16,270,1000,1,0.9,0,0,0,"[Physical] The chief of an orc tribe in a remote forest territory. Dances to a bizarre rhythm developed in an isolated culture, arousing confusion and madness in its foes.\n\n- Deals large physical damage to all enemies and lowers their physical and magical defense. Additionally boosts own physical and magical attack.\n\n- Deals small magical damage to 4 enemies in front, and if their HP is 70% or below, inflicts Confuse."
306600,"Venom Salamandra",306600,0,16,270,1000,1,1.8,0,0,0,"[Physical] A salamander monster that spreads a deadly poison near watering holes to catch its prey. With such large reserves of poison that they seep constantly from its body, just approaching this monster can cause the unwary to lose consciousness.\n\n- Deals moderate magical damage to all enemies and inflicts Poison and Venom.\n\n- Deals small magical damage to enemies in range and inflicts Venom."
306700,"Ugly Lovely",306700,0,16,270,2160,1,1.8,0,0,0,"[Physical] A gigantic chocolate monster driven mad by bitter words. Even the tenderest affection can be as deadly as a blade in the wrong hands.\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP, and additional damage to enemies suffering from Burn.\n- Deals moderate physical damage to 3 enemies in front and inflicts Stun. For enemies with HP at 50% or below, also inflicts Burn.\n- When Ugly Lovely's own HP falls below 50%, its attacks become even more intense."
306701,"Ugly Lovely",306700,0,16,270,2160,1,1.8,0,0,0,"[Physical] A gigantic chocolate monster driven mad by bitter words. Even the tenderest affection can be as deadly as a blade in the wrong hands.\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP, and additional damage to enemies suffering from Burn.\n- Deals moderate physical damage to 3 enemies in front and inflicts Stun. For enemies with HP at 50% or below, also inflicts Burn."
306702,"Ugly Lovely",306700,0,16,270,2160,1,1.8,0,0,0,"[Physical] A gigantic chocolate monster driven mad by bitter words. Even the tenderest affection can be as deadly as a blade in the wrong hands.\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP, and additional damage to enemies suffering from Burn.\n- Deals moderate physical damage to 3 enemies in front and inflicts Stun. For enemies with HP at 50% or below, also inflicts Burn.\n- When Ugly Lovely's own HP falls below 50%, its attacks become even more intense."
306703,"Ugly Lovely",306700,0,16,270,2160,1,1.8,0,0,0,"[Physical] A gigantic chocolate monster driven mad by bitter words. Even the tenderest affection can be as deadly as a blade in the wrong hands.\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP, and additional damage to enemies suffering from Burn.\n- Deals moderate physical damage to 3 enemies in front and inflicts Stun. For enemies with HP at 50% or below, also inflicts Burn.\n- When Ugly Lovely's own HP falls below 50%, its attacks become even more intense."
306704,"Ugly Lovely",306700,0,16,270,3000,1,1.8,0,0,0,"[MODE 1] Concealing itself beneath a great fountain of chocolate, Ugly Lovely bides its time while the enemy attacks, then unleashes its rage in a single deadly strike.\n\n- Deals small physical damage to all enemies and inflicts a permanent Burn.\n- While concealed beneath its Choco Dome, Ugly Lovely's physical defense is boosted by a moderate amount. After deactivating the Choco Dome, it deals physical damage based on the damage it suffered while concealed, and lowers its own physical defense by a large amount."
306705,"Ugly Lovely",306700,0,16,270,3000,1,1.8,0,0,0,"[MODE 2] The young Cacaola bravely takes to the field of battle, determined to protect its friends from the monster's intensifying assault!\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP.\n- The Cacaola appears in battle to oppose Ugly Lovely. While in battle, the Cacaola boosts the physical attack, magic attack and action speed of all player characters by a moderate amount.\n- Deals small magic damage to all enemies and reduces their action speed by a large amount."
306706,"Ugly Lovely",306700,0,16,270,2160,1,1.8,0,0,0,"[MODE 3] A deafening roar fills the arena, as this Valentine's clash of sweet affection and bitter resentment enters its final stages.\n\n- Union Burst: Deals large physical damage to all enemies based on their maximum HP, and additional damage to enemies suffering from Burn.\n- Deals moderate physical damage to 3 enemies in front and inflicts Stun. For enemies with HP at 50% or below, also inflicts Burn."
306800,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[Magic] A tragic princess whose despair transformed her into a being of darkness. Longing to hear wails of misery, she fills the world with terror and curses.\n\n- Union Burst: Deals large magic damage to all enemies based on their maximum HP and lowers their magic defense.\n- Deals moderate magic damage to the second and third closest enemies and inflicts Stun.\n- Deals small magic damage to 2 enemies in front, lowers their physical attack, reduces their TP, and inflicts Curse.\n- When the Goddess of Woe's own HP falls below 40%, her attacks become even more intense."
306801,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[Magic] A tragic princess whose despair transformed her into a being of darkness. Longing to hear wails of misery, she fills the world with terror and curses.\n\n- Union Burst: Deals large magic damage to all enemies based on their maximum HP and lowers their magic defense.\n- Deals moderate magic damage to the second and third closest enemies and inflicts Stun."
306802,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[Magic] A tragic princess whose despair transformed her into a being of darkness. Longing to hear wails of misery, she fills the world with terror and curses.\n\n- Union Burst: Deals large magic damage to all enemies based on their maximum HP and lowers their magic defense.\n- Deals moderate magic damage to the second and third closest enemies and inflicts Stun.\n- Deals small magic damage to 2 enemies in front, lowers their physical attack, reduces their TP, and inflicts Curse. This skill's status effects are applied even if the damage is blocked.\n- When the Goddess of Woe's own HP falls below 40%, her attacks become even more intense."
306803,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[Magic] A tragic princess whose despair transformed her into a being of darkness. Longing to hear wails of misery, she fills the world with terror and curses.\n\n- Union Burst: Deals large magic damage to all enemies based on their maximum HP and lowers their magic defense.\n- Deals moderate magic damage to the second and third closest enemies and inflicts Stun.\n- Deals small magic damage to 2 enemies in front, lowers their physical attack, reduces their TP, and inflicts Curse. This skill's status effects are applied even if the damage is blocked.\n- When the Goddess of Woe's own HP falls below 40%, her attacks become even more intense."
306804,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[MODE 1] By summoning the members of Caon as Shadows, the Goddess assaults her enemies' bonds of friendship.\n\n- Summons Shadows.\n- The Goddess of Woe does not perform any attacks of her own."
306805,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[MODE 2] Aiming to enshroud the vicinity in eternal darkness, the Goddess unleashes every curse in her power upon those who would oppose her.\n\n- Union Burst: Deals large magic damage to all enemies based on their maximum HP and lowers their magic defense.\n- Deals small magic damage to 3 enemies in front, lowers their physical defense, and reduces both their TP and the rate at which they gain it. Also inflicts Curse and Confuse and reduces their action speed. This skill's status effects are applied even if the damage is blocked.\n- Lowers own physical defense, inflicts self with Curse and reduces own TP."
306806,"Goddess of Woe",306800,0,16,270,3000,2,1.6,0,0,0,"[MODE 3] Consumed by madness and grief, the princess reveals her true form. Her accursed wishes will allow no ray of hope to shine through.\n\n- Union Burst: Deals large magic damage to all enemies based on their maximum HP and lowers their magic defense.\n- Deals moderate magic damage to the second and third closest enemies and inflicts Stun.\n- Deals small magic damage to 2 enemies in front, lowers their physical attack, reduces their TP, and inflicts Curse. This skill's status effects are applied even if the damage is blocked."
306900,Tritem,306900,0,16,270,1000,2,1.8,0,0,0,"[Magic] A traditional statue of three warriors who were worshipped in ages past. They support one another in battle to unleash devastating blows.\n\n- Tritem is particularly vulnerable to physical and magical attack debuffs.\n- Monumental boost to own physical and magical attack. Deals moderate physical damage and moderate magical damage to all enemies.\n- Deals small magical damage to enemies in range.\n- Deals moderate physical damage to all enemies."
307000,"Core Gigas",307000,0,16,270,3000,1,1.8,0,0,0,""
307001,"Core Gigas",307000,0,16,270,3000,1,1.8,0,0,0,"[Physical] A dreadnought-class titan born from an otherworldly crystal. With the might of its muscular body, it unleashes a relentless assault.\n\n- Highly susceptible to status effects that boost or lower its physical attack.\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate physical damage to 3 enemies in front.\n- Deals physical damage to all enemies and knocks them back a large distance."
307002,"Core Gigas",307002,0,16,270,3000,1,1.8,0,0,0,""
307003,"Core Gigas",307002,0,16,270,3000,1,1.8,0,0,0,"[Physical] A dreadnought-class titan born from an otherworldly crystal. With the might of its muscular body, it unleashes a relentless assault.\n\n- Highly susceptible to status effects that boost or lower its physical attack.\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate physical damage to 3 enemies in front.\n- Takes up a defensive stance for a set period of time, then deals physical damage to all enemies based on damage suffered while in the stance, inflicts Paralyze on 2 enemies in front, and boosts own physical attack.\n- Deals physical damage to all enemies and knocks them back a large distance.\n- When Core Gigas's own HP falls below 40%, its attacks become even more intense."
307004,"Core Gigas",307002,0,16,270,3000,1,1.8,0,0,0,"[Physical] A dreadnought-class titan born from an otherworldly crystal. With the might of its muscular body, it unleashes a relentless assault.\n\n- Highly susceptible to status effects that boost or lower its physical attack.\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate physical damage to 3 enemies in front.\n- Takes up a defensive stance for a set period of time, then deals physical damage to all enemies based on damage suffered while in the stance, inflicts Paralyze on 2 enemies in front, and boosts own physical attack.\n- Deals physical damage to all enemies and knocks them back a large distance.\n- When Core Gigas's own HP falls below 40%, its attacks become even more intense."
307005,"Core Gigas",307002,0,16,270,3000,1,5.0,0,0,0,"[MODE 1] Core Gigas summons the members of the Gourmet Guild as Shadows, using the good times they have shared as a weapon to test their resolve.\n\n- Summons Shadows.\n- Deals moderate physical damage to 3 enemies in front.\n- Deals physical damage to all enemies and knocks them back a large distance."
307006,"Core Gigas",307002,0,16,270,3000,1,5.0,0,0,0,"[MODE 2] Core Gigas braces its muscular body to withstand any attack. After building up rage and fury, it unleashes a devastating counterblow.\n\n- Highly susceptible to status effects that boost or lower its physical attack.\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate physical damage to 3 enemies in front.\n- Takes up a defensive stance for a set period of time, then deals physical damage to all enemies based on damage suffered while in the stance, inflicts Paralyze on 2 enemies in front, and boosts own physical attack."
307007,"Core Gigas",307002,0,16,270,3000,1,3.0,0,0,0,"[MODE 3] The dreadnought-class titan unleashes the true depths of its power. Before its overwhelming destructive force, none but the mighty can stand firm.\n\n- Highly susceptible to status effects that boost or lower its physical attack.\n- Union Burst: Deals large physical damage to all enemies.\n- Deals moderate physical damage to 3 enemies in front.\n- Takes up a defensive stance for a set period of time, then deals physical damage to all enemies based on damage suffered while in the stance, inflicts Paralyze on 2 enemies in front, and boosts own physical attack.\n- Deals physical damage to all enemies and knocks them back a large distance."
307100,"Robo-Lima (MODE 1)",307100,0,16,270,3000,1,2.8,0,0,0,"The first formidable form of this sturdy ancient superweapon boasts a variety of remarkable skills. It can recharge its own mysterious energy with an apple-shaped supply device, and beware of its ruthless barrage that scorches the earth across a wide area!\n\n- Union Burst: Deals large physical damage to all enemies.\n- Deals small physical damage to an enemy directly in front.\n- Deploys a field that lowers physical attack and Dodge, and deals physical damage.\n- Deals moderate physical damage to enemies in range and boosts own TP Boost."
307101,"Robo-Lima (MODE 2)",307101,0,16,270,3000,1,0.1,0,0,0,"In its second form, this mystery superweapon diverts all resources to sheer offense. Firing beams directly from its Core Limactor, it incinerates all in its path. Its vital circuits are exposed, however, so attack with all your might!\n\n- Union Burst: Deals massive physical damage to enemies in a small range, large physical damage to enemies in a moderate range, moderate physical damage to enemies in a wide range, and knocks them back a large distance.\n- Deals small physical damage to an enemy directly in front.\n- Deals small physical damage to a random enemy.\n- Deploys a field that lowers TP Boost and Dodge, and deals magic damage."
307102,"Robo-Lima (MODE 3)",307102,0,16,270,3000,1,5.5,0,0,0,"In its third form, the mystery superweapon strives to repair its own damaged mechanisms. While the superweapon itself lies utterly exposed, defensive drones obstruct any who would attack it. Blast the drones aside with area attacks and take down the titan once and for all!\n\n- Knocks back all enemies a large distance and summons 3 Mini Robo-Limas.\n- Each Mini Robo-Lima deals small physical damage to an enemy directly in front.\n- Each Mini Robo-Lima deals moderate magic damage to a random enemy."
307200,Basilisk,307200,0,16,270,3000,2,1.8,0,0,0,"[Magic] A fearsome fowl that descended upon the Tower of Luna in search of its magical energy. With its offspring in tow, it wields a cursed blade that petrifies those it strikes.\n\n- Deals large magic damage to all non-petrified enemies and inflicts a brief Petrify. Deals damage equal to 80% of the target's maximum HP to all petrified enemies.\n- Deals small magic damage to 3 enemies in front. Inflicts a lengthy Petrify on all poisoned enemies damaged by this attack.\n- Deals moderate magic damage to all enemies in range and inflicts Poison. If own HP is 50% or below, knocks back all enemies and summons a Coocoo.\n- Coocoo deals small physical damage to the enemy in range with the highest physical attack and inflicts Poison. When its own HP falls below 35%, it moderately recovers the TP of the ally with the highest physical attack and then dies."
307300,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[Physical] A mechanical doll corrupted by pure greed. Descending upon Oedo Town as a tyrannical ruler, he indulges his whims at the expense of others.\n\n- Deals large physical damage to all enemies based on their maximum HP. Moderate boost to own physical attack."
307301,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[Physical] A mechanical doll corrupted by pure greed. Descending upon Oedo Town as a tyrannical ruler, he indulges his whims at the expense of others.\n\n- Deals large physical damage to all enemies based on their maximum HP. Moderate boost to own physical attack."
307302,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[Physical] A mechanical doll corrupted by pure greed. Descending upon Oedo Town as a tyrannical ruler, he indulges his whims at the expense of others.\n\n- Deals large physical damage to all enemies based on their maximum HP. Moderate boost to own physical attack."
307303,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[Physical] A mechanical doll corrupted by pure greed. Descending upon Oedo Town as a tyrannical ruler, he indulges his whims at the expense of others.\n\n- Deals large physical damage to all enemies based on their maximum HP. Moderate boost to own physical attack. Reduces the HP of all summoned Lackeys to 0.\n- Summons a Lackey that deals physical damage to an enemy directly in front. If the Lackey's HP falls to 0, it explodes, dealing moderate physical damage to all enemies in range.\n- When the Evil Magistrate's own HP falls below 40%, its attacks become even more intense."
307304,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[MODE 1] The Evil Magistrate summons the members of Weissflügel: Landosol Branch as Shadows, besmirching their bonds of friendship with his own greed and depravity.\n\n- Summons Shadows.\n- Deals physical damage to an enemy directly in front."
307305,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[MODE 2] In a bid to appeal to the greed within his enemies, the Evil Magistrate resorts to all manner of tricks to draw them into his web of corruption.\n\n- Deals physical damage to an enemy directly in front.\n- Deals small physical damage to all enemies and inflicts Charm."
307306,"Evil Magistrate",307300,0,16,270,3000,1,1.6,0,0,0,"[MODE 3] Unleashing his boundless greed and ambition, the Evil Magistrate strives to dominate all in his path.\n\n- Deals large physical damage to all enemies based on their maximum HP. Moderate boost to own physical attack. Reduces the HP of all summoned Lackeys to 0.\n- Summons a Lackey that deals physical damage to an enemy directly in front. If the Lackey's HP falls to 0, it explodes, dealing moderate physical damage to all enemies in range."
307400,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,""
307401,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,"[Magic] A leading figure in the Witch Cult, a truly infamous group in Lugnica. Even in this separate world, he follows his own twisted convictions, wielding the fearsome Unseen Hands to spread chaos and strife.\n\n- Union Burst: Deals large magic damage to all enemies.\n- Deals small magic damage to all enemies in range and lowers their TP, then deals small magic damage to all enemies.\n- Deals large physical damage to the 2 rearmost enemies."
307402,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,"[Magic] A leading figure in the Witch Cult, a truly infamous group in Lugnica. Even in this separate world, he follows his own twisted convictions, wielding the fearsome Unseen Hands to spread chaos and strife.\n\n- Union Burst: Deals large magic damage to all enemies.\n- Deals small magic damage to all enemies in range and lowers their TP, then deals small magic damage to all enemies.\n- Deals large physical damage to the 2 rearmost enemies.\n- 50 seconds after the start of battle, boosts own magic attack by a monumental amount."
307403,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,"[Magic] A leading figure in the Witch Cult, a truly infamous group in Lugnica. Even in this separate world, he follows his own twisted convictions, wielding the fearsome Unseen Hands to spread chaos and strife.\n\n- Union Burst: Deals large magic damage to all enemies.\n- Deals small magic damage to all enemies in range and lowers their TP, then deals small magic damage to all enemies.\n- Deals large physical damage to the 2 rearmost enemies.\n- 50 seconds after the start of battle, boosts own magic attack by a monumental amount."
307404,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,"[MODE 1] Summons Shadows of Rem and Ram. Consumed by the Sin Archbishop's madness, these likenesses of the twins act as servants of the Witch Cult, standing in the path of their rightful allies.\n- Physical attack to an enemy directly in front."
307405,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,"[MODE 2] The power of his authority swelling beyond measure, Petelgeuse brings a merciless demise to his slothful foes.\n\n- Union Burst: Deals large magic damage to all enemies.\n- Deals large physical damage to the rearmost 2 enemies.\n- Deals large magic damage to the enemy with the lowest remaining HP percentage, and places a countdown upon them. When the count reaches 0, deals damage equal to 95% of their maximum HP."
307406,Petelgeuse,307400,0,16,270,3000,1,1.6,0,0,0,"[MODE 3] With his human form and his sanity both lost, the twisted believer pursues his devotion through force of sheer obsession.\n\n- Union Burst: Deals large magic damage to all enemies.\n- Deals small magic damage to all enemies in range and lowers their TP, then deals small magic damage to all enemies.\n- Deals large physical damage to the rearmost 2 enemies.\n- Deals large magic damage to the enemy with the lowest remaining HP percentage, and places a countdown upon them. When the count reaches 0, deals damage equal to 95% of their maximum HP.\n- 50 seconds after the start of battle, boosts own magic attack by a monumental amount."
307500,Ziz,307500,0,3,270,1000,1,1.8,0,0,0,"[Physical] A large monster bird that brings raging storms wherever it goes. Straight out of a monster picture book, there is no limit to the destruction it causes.\n\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate physical damage to enemies in range and inflicts Stun."
307501,Ziz,307500,0,3,270,1000,1,1.8,0,0,0,"[Physical] A large monster bird that brings raging storms wherever it goes. Straight out of a monster picture book, there is no limit to the destruction it causes.\n\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate physical damage to enemies in range and inflicts Stun."
307502,Ziz,307500,0,3,270,1000,1,1.8,0,0,0,"[Physical] A large monster bird that brings raging storms wherever it goes. Straight out of a monster picture book, there is no limit to the destruction it causes.\n\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate physical damage to enemies in range and inflicts Stun.\n- Deals moderate physical damage to enemies in range based on their maximum HP.\n- When Ziz's own HP falls below 50%, its attacks become even more intense."
307503,Ziz,307500,0,3,270,1000,1,1.8,0,0,0,"[Physical] A large monster bird that brings raging storms wherever it goes. Straight out of a monster picture book, there is no limit to the destruction it causes.\n\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate physical damage to enemies in range and inflicts Stun.\n- Deals moderate physical damage to enemies in range based on their maximum HP.\n- When Ziz's own HP falls below 50%, its attacks become even more intense."
307504,Thunorfugol,307504,0,3,270,1000,1,1.8,0,0,0,"[Physical] A giant, rampaging monstrous bird that feasts on the magic power of the Tower of Luna. Tears to pieces anyone careless enough to approach it with gale-force winds and terrific lightning.\n\n- Deals large physical damage to all enemies, and additional moderate physical damage to all enemies that use magic attacks.\n- Deals small physical damage to a small area around the second enemy in front, and inflicts Stun. Deals moderate physical damage to all enemies in range, and knocks them back slightly."
