story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
1042007,1042,"Chika Episode 7","Birth of a Melody",0,0,1042006,7,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042008,1042,"Chika Episode 8","A Song Just for You",0,0,1042007,8,104201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043001,1043,"Makoto Episode 1","Righteous Girl",0,0,0,0,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043002,1043,"Makoto Episode 2","Makoto's Dinner Rush",0,0,1043001,2,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043003,1043,"Makoto Episode 3","No Entry?",0,0,1043002,3,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043004,1043,"Makoto Episode 4","Forced Familiarity",0,0,1043003,4,104301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043005,1043,"Makoto Episode 5","What a Find!",0,0,1043004,5,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043006,1043,"Makoto Episode 6","Tedious to Terrific",0,0,1043005,6,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043007,1043,"Makoto Episode 7","Fuel for the Fire",0,0,1043006,7,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1043008,1043,"Makoto Episode 8","Beast in the Skirt",0,0,1043007,8,104301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044001,1044,"Illya Episode 1","Ruler of the Night",0,0,0,0,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044002,1044,"Illya Episode 2","The Girl Who Wanted to Grow Up",0,0,1044001,2,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044003,1044,"Illya Episode 3","Mysterious Maturation",0,0,1044002,3,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044004,1044,"Illya Episode 4","Offering to the Vampire",0,0,1044003,4,104401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044005,1044,"Illya Episode 5","Devilry of the Depths",0,0,1044004,5,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044006,1044,"Illya Episode 6","Li'l Sis Vampire",0,0,1044005,6,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044007,1044,"Illya Episode 7","In Search of Rare Treasures",0,0,1044006,7,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1044008,1044,"Illya Episode 8","An Inglorious End?",0,0,1044007,8,104401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045001,1045,"Kuka Episode 1","Fantasies Gone Wild!",0,0,0,0,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045002,1045,"Kuka Episode 2","Gyration Blues",0,0,1045001,2,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045003,1045,"Kuka Episode 3","Garden of Secrets",0,0,1045002,3,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045004,1045,"Kuka Episode 4","Kuka's Big Debut?!",0,0,1045003,4,104501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045005,1045,"Kuka Episode 5","Exhibitionist Tendencies",0,0,1045004,5,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045006,1045,"Kuka Episode 6","A Dangerous Addiction",0,0,1045005,6,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045007,1045,"Kuka Episode 7","Kuka's Ultimate Reward",0,0,1045006,7,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1045008,1045,"Kuka Episode 8","Kuka the Whirling Wonder",0,0,1045007,8,104501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046001,1046,"Tamaki Episode 1","The Cheeky Cat Returns",0,0,0,0,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046002,1046,"Tamaki Episode 2","Missing Mini Me",0,0,1046001,2,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046003,1046,"Tamaki Episode 3","The Phantom Cat Appears",0,0,1046002,3,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046004,1046,"Tamaki Episode 4","Tamaki's Tactics!",0,0,1046003,4,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046005,1046,"Tamaki Episode 5","Krook'd Konspiracy",0,0,1046004,5,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046006,1046,"Tamaki Episode 6","The Phantom Cat Returns",0,0,1046005,6,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046007,1046,"Tamaki Episode 7","Finding Bigcat",0,0,1046006,7,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1046008,1046,"Tamaki Episode 8","Dieting Delights",0,0,1046007,8,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047001,1047,"Jun Episode 1","A Gracious Guard",0,0,0,0,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047002,1047,"Jun Episode 2","A Token of Goodwill",0,0,1047001,2,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047003,1047,"Jun Episode 3","A Selfie to Remember",0,0,1047002,3,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047004,1047,"Jun Episode 4","An Off-Duty Hero",0,0,1047003,4,104701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047005,1047,"Jun Episode 5","Behind the Mask",0,0,1047004,5,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047006,1047,"Jun Episode 6","Bashful Captain",0,0,1047005,6,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047007,1047,"Jun Episode 7","Curious About You",0,0,1047006,7,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1047008,1047,"Jun Episode 8","A True Hero",0,0,1047007,8,104701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048001,1048,"Mifuyu Episode 1","An Ardent Instructor",0,0,0,0,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048002,1048,"Mifuyu Episode 2","Castle Cleaners",0,0,1048001,2,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048003,1048,"Mifuyu Episode 3","A Toppled Teacher",0,0,1048002,3,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048004,1048,"Mifuyu Episode 4","An Efficient Escape",0,0,1048003,4,104801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048005,1048,"Mifuyu Episode 5","A Trio of Trials",0,0,1048004,5,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048006,1048,"Mifuyu Episode 6","Fishy Florists",0,0,1048005,6,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048007,1048,"Mifuyu Episode 7","Teacher vs. Student",0,0,1048006,7,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1048008,1048,"Mifuyu Episode 8","A ""Berry"" Sweet Time",0,0,1048007,8,104801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049001,1049,"Shizuru Episode 1","Your Big Sis Is Here",0,0,0,0,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049002,1049,"Shizuru Episode 2","What's Your Type?",0,0,1049001,2,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049003,1049,"Shizuru Episode 3","Words Sweet as Honey",0,0,1049002,3,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049004,1049,"Shizuru Episode 4","Sisterly Love",0,0,1049003,4,104901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049005,1049,"Shizuru Episode 5","A Room for Two",0,0,1049004,5,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049006,1049,"Shizuru Episode 6","The Way We Were",0,0,1049005,6,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049007,1049,"Shizuru Episode 7","A Sister's Duty",0,0,1049006,7,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1049008,1049,"Shizuru Episode 8","Wherever You Go",0,0,1049007,8,104901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050001,1050,"Misaki Episode 1","Mature Misaki",0,0,0,0,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050002,1050,"Misaki Episode 2","Adults' Night Out",0,0,1050001,2,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050003,1050,"Misaki Episode 3","Grown-up Palate",0,0,1050002,3,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050004,1050,"Misaki Episode 4","Ladylike Leisure",0,0,1050003,4,105001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050005,1050,"Misaki Episode 5","Cafe Terrace Tutor",0,0,1050004,5,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050006,1050,"Misaki Episode 6","A Little Wedding",0,0,1050005,6,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050007,1050,"Misaki Episode 7","Dating Crash Course",0,0,1050006,7,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1050008,1050,"Misaki Episode 8","Deluxe Dress-Up",0,0,1050007,8,105001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051001,1051,"Mitsuki Episode 1","Poisonous Flowers",0,0,0,0,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051002,1051,"Mitsuki Episode 2","A Hypnosis Test",0,0,1051001,2,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051003,1051,"Mitsuki Episode 3","An Antidote for Weariness",0,0,1051002,3,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051004,1051,"Mitsuki Episode 4","Trouble in Paradise",0,0,1051003,4,105101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051005,1051,"Mitsuki Episode 5","A Bad Romance",0,0,1051004,5,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051006,1051,"Mitsuki Episode 6","Mitsuki's Special Lesson",0,0,1051005,6,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051007,1051,"Mitsuki Episode 7","The Scent of Attraction",0,0,1051006,7,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1051008,1051,"Mitsuki Episode 8","Feelings Forgotten",0,0,1051007,8,105101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052001,1052,"Lima Episode 1","I'm Late, I'm Late!",0,0,0,0,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052002,1052,"Lima Episode 2","Lover of Romance",0,0,1052001,2,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052003,1052,"Lima Episode 3","Lima's Knight",0,0,1052002,3,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052004,1052,"Lima Episode 4","Like a Fairy Tale",0,0,1052003,4,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052005,1052,"Lima Episode 5","A Curious Contact",0,0,1052004,5,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052006,1052,"Lima Episode 6","Magic Time",0,0,1052005,6,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052007,1052,"Lima Episode 7","Princess or Not",0,0,1052006,7,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052008,1052,"Lima Episode 8","I'm Grateful We Met",0,0,1052007,8,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1052009,1052,"Lima Episode 9","Flight of Love",0,0,1052008,9,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1052010,1052,"Lima Episode 10","Rhapsody of Attire",0,0,1052009,10,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1052011,1052,"Lima Episode 11","A Special Warmth",0,0,1052010,11,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1052012,1052,"Lima Episode 12","Even Without Magic Apples",0,0,1052011,12,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1053001,1053,"Monika Episode 1","A Tiny, Tiny, Dignified Commander",0,0,0,0,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053002,1053,"Monika Episode 2","Soaring White Wings",0,0,1053001,2,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053003,1053,"Monika Episode 3","For One's Pride",0,0,1053002,3,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053004,1053,"Monika Episode 4","Swimming Buddies",0,0,1053003,4,105301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053005,1053,"Monika Episode 5","Monika's Secret Platoon",0,0,1053004,5,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053006,1053,"Monika Episode 6","Unforeseen Developments",0,0,1053005,6,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053007,1053,"Monika Episode 7","Closed Eyes On Me",0,0,1053006,7,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1053008,1053,"Monika Episode 8","Sweet, Sweet Gratitude",0,0,1053007,8,105301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054001,1054,"Tsumugi Episode 1","Part-Timer Knight",0,0,0,0,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054002,1054,"Tsumugi Episode 2","Admirer's Ploy",0,0,1054001,2,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054003,1054,"Tsumugi Episode 3","Secret Stage",0,0,1054002,3,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054004,1054,"Tsumugi Episode 4","In a Familiar Bind",0,0,1054003,4,105401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054005,1054,"Tsumugi Episode 5","Caterpillar Catchers",0,0,1054004,5,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054006,1054,"Tsumugi Episode 6","Who's Standing Behind You?",0,0,1054005,6,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054007,1054,"Tsumugi Episode 7","My Contrary Heart!",0,0,1054006,7,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1054008,1054,"Tsumugi Episode 8","Paradox Girl",0,0,1054007,8,105401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055001,1055,"Ayumi Episode 1","My Nameless Hero",0,0,0,0,105501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055002,1055,"Ayumi Episode 2","Perpetual Panic",0,0,1055001,2,105501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055003,1055,"Ayumi Episode 3","Lost and Found",0,0,1055002,3,105501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055004,1055,"Ayumi Episode 4","From Those Lips",0,0,1055003,4,105501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055005,1055,"Ayumi Episode 5","Assertive Advice",0,0,1055004,5,105501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055006,1055,"Ayumi Episode 6","Somehow Closer Than Before",0,0,1055005,6,105501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055007,1055,"Ayumi Episode 7","A Brave Step Forward",0,0,1055006,7,105501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1055008,1055,"Ayumi Episode 8","Where It All Began",0,0,1055007,8,105501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056001,1056,"Ruka Episode 1","Always Willing to Help Out",0,0,0,0,105601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056002,1056,"Ruka Episode 2","The Glint of Cold Steel",0,0,1056001,2,105601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056003,1056,"Ruka Episode 3","A Boss Lady Among Boss Ladies",0,0,1056002,3,105601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056004,1056,"Ruka Episode 4","A Cat and Its Fish",0,0,1056003,4,105601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056005,1056,"Ruka Episode 5","Piece of Cake?",0,0,1056004,5,105601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056006,1056,"Ruka Episode 6","Proving Oneself Worthy",0,0,1056005,6,105601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056007,1056,"Ruka Episode 7","Just Deserts",0,0,1056006,7,105601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1056008,1056,"Ruka Episode 8","Pre-Wedding Crashers",0,0,1056007,8,105601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057001,1057,"Djeeta Episode 1","The Fledgling Skyfarer",0,0,0,0,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057002,1057,"Djeeta Episode 2","Under the Twilight Sky",0,0,1057001,2,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057003,1057,"Djeeta Episode 3","Together, With You",0,0,1057002,3,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057004,1057,"Djeeta Episode 4","The Girl From Skies Afar",0,0,1057003,4,105701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057005,1057,"Djeeta Episode 5","A Name and Its Value",0,0,1057004,5,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057006,1057,"Djeeta Episode 6","A Leader's Woes",0,0,1057005,6,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057007,1057,"Djeeta Episode 7",Awakening,0,0,1057006,7,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1057008,1057,"Djeeta Episode 8","A Special Place in My Heart",0,0,1057007,8,105701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058001,1058,"Pecorine Episode 1","A Delicious Reunion",0,0,0,0,105801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058002,1058,"Pecorine Episode 2","Now Accepting Ingredients!",0,0,1058001,2,105801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058003,1058,"Pecorine Episode 3","Fishing Up Happiness",0,0,1058002,3,105801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058004,1058,"Pecorine Episode 4","You, Me, Understand?",0,0,1058003,4,105801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058005,1058,"Pecorine Episode 5","A Meaty Meeting",0,0,1058004,5,105801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058006,1058,"Pecorine Episode 6","Viva Bureaucracy!",0,0,1058005,6,105801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058007,1058,"Pecorine Episode 7","An Unforgettable Flavor",0,0,1058006,7,105801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058008,1058,"Pecorine Episode 8","The Happiness You Gave Me",0,0,1058007,8,105801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1058009,1058,"Pecorine Episode 9","A Date with Departure",0,0,1058008,9,105801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1058010,1058,"Pecorine Episode 10","Gourmet Camping",0,0,1058009,10,105801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1058011,1058,"Pecorine Episode 11","The Princess's Knight",0,0,1058010,11,105801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1058012,1058,"Pecorine Episode 12","Feelings for a Future Knight",0,0,1058011,12,105801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1059001,1059,"Kokkoro Episode 1","A Little Guide's First Day on the Job",0,0,0,0,105901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059002,1059,"Kokkoro Episode 2","The Great Glittering Blue",0,0,1059001,2,105901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059003,1059,"Kokkoro Episode 3","A Letter to Family",0,0,1059002,3,105901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059004,1059,"Kokkoro Episode 4","Are You My Lord?",0,0,1059003,4,105901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059005,1059,"Kokkoro Episode 5","Parent or Child?",0,0,1059004,5,105901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059006,1059,"Kokkoro Episode 6","A Furry Lost Child",0,0,1059005,6,105901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059007,1059,"Kokkoro Episode 7","The Warmth of Family",0,0,1059006,7,105901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059008,1059,"Kokkoro Episode 8","Kokkoro's Heart",0,0,1059007,8,105901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1059009,1059,"Kokkoro Episode 9","A Lonely Little Guide",0,0,1059008,9,105901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1059010,1059,"Kokkoro Episode 10","Guidance for the Guide",0,0,1059009,10,105901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1059011,1059,"Kokkoro Episode 11","Heart's Companion",0,0,1059010,11,105901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1059012,1059,"Kokkoro Episode 12","Body and Heart Awakened",0,0,1059011,12,105901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
