reward_group_id,reward_type_1,reward_id_1,reward_num_1,reward_type_2,reward_id_2,reward_num_2,reward_type_3,reward_id_3,reward_num_3,reward_type_4,reward_id_4,reward_num_4,reward_type_5,reward_id_5,reward_num_5
610007104,2,60061,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610007105,2,60061,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610007106,2,60061,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610007107,2,60061,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610007108,2,60061,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610007109,2,60061,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610007110,2,60061,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610007111,2,60061,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610007112,2,60061,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610007113,2,60061,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610007114,2,60061,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610007115,2,60061,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610007116,2,31082,3,2,60061,8,4,114371,1,4,124131,1,0,0,0
610007117,2,31022,3,2,60061,8,4,114341,1,4,114191,1,0,0,0
610007118,2,31082,3,2,60061,8,4,124311,1,4,124071,1,0,0,0
610007119,2,31022,3,2,60061,8,4,124401,1,4,114461,1,0,0,0
610007120,2,31082,3,2,60061,8,4,124521,1,4,124491,1,0,0,0
610007121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610007122,8,91002,30,2,31082,2,0,0,0,0,0,0,0,0,0
610007123,8,91002,30,2,31022,2,0,0,0,0,0,0,0,0,0
610008011,8,91002,30,2,60072,10,2,23001,3,0,0,0,0,0,0
610008021,8,91002,60,2,60072,20,2,23001,6,0,0,0,0,0,0
610008031,8,91002,100,2,60072,40,2,23001,12,0,0,0,0,0,0
610008101,2,60072,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610008102,2,60071,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610008103,2,60071,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610008104,2,60071,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610008105,2,60071,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610008106,2,60071,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610008107,2,60071,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610008108,2,60071,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610008109,2,60071,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610008110,2,60071,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610008111,2,60071,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610008112,2,60071,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610008113,2,60071,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610008114,2,60071,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610008115,2,60071,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610008116,2,31009,3,2,60071,8,4,114371,1,4,124131,1,0,0,0
610008117,2,31051,3,2,60071,8,4,114341,1,4,114191,1,0,0,0
610008118,2,31009,3,2,60071,8,4,124311,1,4,124071,1,0,0,0
610008119,2,31051,3,2,60071,8,4,124401,1,4,114461,1,0,0,0
610008120,2,31009,3,2,60071,8,4,124521,1,4,124491,1,0,0,0
610008121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610008122,8,91002,30,2,31009,2,0,0,0,0,0,0,0,0,0
610008123,8,91002,30,2,31051,2,0,0,0,0,0,0,0,0,0
610009011,8,91002,30,2,60082,10,2,23001,3,0,0,0,0,0,0
610009021,8,91002,60,2,60082,20,2,23001,6,0,0,0,0,0,0
610009031,8,91002,100,2,60082,40,2,23001,12,0,0,0,0,0,0
610009101,2,60082,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610009102,2,60081,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610009103,2,60081,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610009104,2,60081,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610009105,2,60081,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610009106,2,60081,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610009107,2,60081,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610009108,2,60081,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610009109,2,60081,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610009110,2,60081,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610009111,2,60081,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610009112,2,60081,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610009113,2,60081,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610009114,2,60081,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610009115,2,60081,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610009116,2,31085,3,2,60081,8,4,114371,1,4,124131,1,0,0,0
610009117,2,31029,3,2,60081,8,4,114341,1,4,114191,1,0,0,0
610009118,2,31085,3,2,60081,8,4,124311,1,4,124071,1,0,0,0
610009119,2,31029,3,2,60081,8,4,124401,1,4,114461,1,0,0,0
610009120,2,31085,3,2,60081,8,4,124521,1,4,124491,1,0,0,0
610009121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610009122,8,91002,30,2,31085,2,0,0,0,0,0,0,0,0,0
610009123,8,91002,30,2,31029,2,0,0,0,0,0,0,0,0,0
610010011,8,91002,30,2,60092,10,2,23001,3,0,0,0,0,0,0
610010021,8,91002,60,2,60092,20,2,23001,6,0,0,0,0,0,0
610010031,8,91002,100,2,60092,40,2,23001,12,0,0,0,0,0,0
610010041,8,91002,150,2,60092,60,2,23001,18,0,0,0,0,0,0
610010101,2,60092,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610010102,2,60091,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610010103,2,60091,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610010104,2,60091,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610010105,2,60091,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610010106,2,60091,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610010107,2,60091,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610010108,2,60091,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610010109,2,60091,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610010110,2,60091,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610010111,2,60091,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610010112,2,60091,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610010113,2,60091,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610010114,2,60091,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610010115,2,60091,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610010116,2,31089,3,2,60091,8,4,114371,1,4,124131,1,0,0,0
610010117,2,31002,3,2,60091,8,4,114341,1,4,114191,1,0,0,0
610010118,2,31089,3,2,60091,8,4,124311,1,4,124071,1,0,0,0
610010119,2,31002,3,2,60091,8,4,124401,1,4,114461,1,0,0,0
610010120,2,31089,3,2,60091,8,4,124521,1,4,124491,1,0,0,0
610010121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610010122,8,91002,30,2,31089,2,0,0,0,0,0,0,0,0,0
610010123,8,91002,30,2,31002,2,0,0,0,0,0,0,0,0,0
610011011,8,91002,30,2,60102,10,2,23001,3,0,0,0,0,0,0
610011021,8,91002,60,2,60102,20,2,23001,6,0,0,0,0,0,0
610011031,8,91002,100,2,60102,40,2,23001,12,0,0,0,0,0,0
610011041,8,91002,150,2,60102,60,2,23001,18,0,0,0,0,0,0
610011101,2,60102,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610011102,2,60101,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610011103,2,60101,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610011104,2,60101,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610011105,2,60101,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610011106,2,60101,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610011107,2,60101,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610011108,2,60101,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610011109,2,60101,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610011110,2,60101,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610011111,2,60101,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610011112,2,60101,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610011113,2,60101,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610011114,2,60101,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610011115,2,60101,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610011116,2,31090,3,2,60101,8,4,114371,1,4,124131,1,0,0,0
610011117,2,31011,3,2,60101,8,4,114341,1,4,114191,1,0,0,0
610011118,2,31090,3,2,60101,8,4,124311,1,4,124071,1,0,0,0
610011119,2,31011,3,2,60101,8,4,124401,1,4,114461,1,0,0,0
610011120,2,31090,3,2,60101,8,4,124521,1,4,124491,1,0,0,0
610011121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610011122,8,91002,30,2,31090,2,0,0,0,0,0,0,0,0,0
610011123,8,91002,30,2,31011,2,0,0,0,0,0,0,0,0,0
610012011,8,91002,30,2,60112,10,2,23001,3,0,0,0,0,0,0
610012021,8,91002,60,2,60112,20,2,23001,6,0,0,0,0,0,0
610012031,8,91002,100,2,60112,40,2,23001,12,0,0,0,0,0,0
610012041,8,91002,150,2,60112,200,2,23001,60,0,0,0,0,0,0
610012101,2,60112,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610012102,2,60111,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610012103,2,60111,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610012104,2,60111,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610012105,2,60111,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610012106,2,60111,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610012107,2,60111,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610012108,2,60111,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610012109,2,60111,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610012110,2,60111,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610012111,2,60111,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610012112,2,60111,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610012113,2,60111,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610012114,2,60111,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610012115,2,60111,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610012116,2,31043,3,2,60111,8,4,114371,1,4,124131,1,0,0,0
610012117,2,31008,3,2,60111,8,4,114341,1,4,114191,1,0,0,0
610012118,2,31043,3,2,60111,8,4,124311,1,4,124071,1,0,0,0
610012119,2,31008,3,2,60111,8,4,124401,1,4,114461,1,0,0,0
610012120,2,31043,3,2,60111,8,4,124521,1,4,124491,1,0,0,0
610012121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610012122,8,91002,30,2,31043,2,0,0,0,0,0,0,0,0,0
610012123,8,91002,30,2,31008,2,0,0,0,0,0,0,0,0,0
610013011,8,91002,30,2,60122,10,2,23001,3,0,0,0,0,0,0
610013021,8,91002,60,2,60122,20,2,23001,6,0,0,0,0,0,0
610013031,8,91002,100,2,60122,40,2,23001,12,0,0,0,0,0,0
610013041,8,91002,150,2,60122,200,2,23001,60,0,0,0,0,0,0
610013101,2,60122,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610013102,2,60121,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610013103,2,60121,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610013104,2,60121,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610013105,2,60121,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610013106,2,60121,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610013107,2,60121,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610013108,2,60121,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610013109,2,60121,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610013110,2,60121,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610013111,2,60121,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610013112,2,60121,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610013113,2,60121,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610013114,2,60121,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610013115,2,60121,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610013116,2,31093,3,2,60121,8,4,114371,1,4,124131,1,0,0,0
610013117,2,31018,3,2,60121,8,4,114341,1,4,114191,1,0,0,0
610013118,2,31093,3,2,60121,8,4,124311,1,4,124071,1,0,0,0
610013119,2,31018,3,2,60121,8,4,124401,1,4,114461,1,0,0,0
610013120,2,31093,3,2,60121,8,4,124521,1,4,124491,1,0,0,0
610013121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610013122,8,91002,30,2,31093,2,0,0,0,0,0,0,0,0,0
610013123,8,91002,30,2,31018,2,0,0,0,0,0,0,0,0,0
610014011,8,91002,30,2,60132,10,2,23001,3,0,0,0,0,0,0
610014021,8,91002,60,2,60132,20,2,23001,6,0,0,0,0,0,0
610014031,8,91002,100,2,60132,40,2,23001,12,0,0,0,0,0,0
610014101,2,60132,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610014102,2,60131,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610014103,2,60131,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610014104,2,60131,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610014105,2,60131,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610014106,2,60131,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610014107,2,60131,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610014108,2,60131,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610014109,2,60131,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610014110,2,60131,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610014111,2,60131,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610014112,2,60131,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610014113,2,60131,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610014114,2,60131,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610014115,2,60131,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610014116,2,31012,3,2,60131,8,4,114371,1,4,124131,1,0,0,0
610014117,2,31038,3,2,60131,8,4,114341,1,4,114191,1,0,0,0
610014118,2,31012,3,2,60131,8,4,124311,1,4,124071,1,0,0,0
610014119,2,31038,3,2,60131,8,4,124401,1,4,114461,1,0,0,0
610014120,2,31012,3,2,60131,8,4,124521,1,4,124491,1,0,0,0
610014121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610014122,8,91002,30,2,31012,2,0,0,0,0,0,0,0,0,0
610014123,8,91002,30,2,31038,2,0,0,0,0,0,0,0,0,0
610015011,8,91002,30,2,60142,10,2,23001,3,0,0,0,0,0,0
610015021,8,91002,60,2,60142,20,2,23001,6,0,0,0,0,0,0
610015031,8,91002,100,2,60142,40,2,23001,12,0,0,0,0,0,0
610015041,8,91002,150,2,60142,200,2,23001,60,0,0,0,0,0,0
610015101,2,60142,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610015102,2,60141,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610015103,2,60141,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610015104,2,60141,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610015105,2,60141,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610015106,2,60141,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610015107,2,60141,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610015108,2,60141,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610015109,2,60141,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610015110,2,60141,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610015111,2,60141,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610015112,2,60141,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610015113,2,60141,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610015114,2,60141,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610015115,2,60141,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610015116,2,31053,3,2,60141,8,4,114371,1,4,124131,1,0,0,0
610015117,2,31045,3,2,60141,8,4,114341,1,4,114191,1,0,0,0
610015118,2,31053,3,2,60141,8,4,124311,1,4,124071,1,0,0,0
610015119,2,31045,3,2,60141,8,4,124401,1,4,114461,1,0,0,0
610015120,2,31053,3,2,60141,8,4,124521,1,4,124491,1,0,0,0
610015121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610015122,8,91002,30,2,31053,2,0,0,0,0,0,0,0,0,0
610015123,8,91002,30,2,31045,2,0,0,0,0,0,0,0,0,0
610016011,8,91002,30,2,60152,10,2,23001,3,0,0,0,0,0,0
610016021,8,91002,60,2,60152,20,2,23001,6,0,0,0,0,0,0
610016031,8,91002,100,2,60152,40,2,23001,12,0,0,0,0,0,0
610016101,2,60152,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610016102,2,60151,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610016103,2,60151,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610016104,2,60151,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610016105,2,60151,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610016106,2,60151,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610016107,2,60151,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610016108,2,60151,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610016109,2,60151,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610016110,2,60151,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610016111,2,60151,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610016112,2,60151,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610016113,2,60151,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610016114,2,60151,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610016115,2,60151,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610016116,2,31020,3,2,60151,8,4,114371,1,4,124131,1,0,0,0
610016117,2,31004,3,2,60151,8,4,114341,1,4,114191,1,0,0,0
610016118,2,31020,3,2,60151,8,4,124311,1,4,124071,1,0,0,0
610016119,2,31004,3,2,60151,8,4,124401,1,4,114461,1,0,0,0
610016120,2,31020,3,2,60151,8,4,124521,1,4,124491,1,0,0,0
610016121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610016122,8,91002,30,2,31020,2,0,0,0,0,0,0,0,0,0
610016123,8,91002,30,2,31004,2,0,0,0,0,0,0,0,0,0
610017011,8,91002,30,2,60162,10,2,23001,3,0,0,0,0,0,0
610017021,8,91002,60,2,60162,20,2,23001,6,0,0,0,0,0,0
610017031,8,91002,100,2,60162,40,2,23001,12,0,0,0,0,0,0
610017041,8,91002,150,2,60162,200,2,23001,60,0,0,0,0,0,0
610017101,2,60162,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610017102,2,60161,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610017103,2,60161,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610017104,2,60161,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610017105,2,60161,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610017106,2,60161,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610017107,2,60161,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610017108,2,60161,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610017109,2,60161,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610017110,2,60161,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610017111,2,60161,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610017112,2,60161,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610017113,2,60161,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610017114,2,60161,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610017115,2,60161,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610017116,2,31098,3,2,60161,8,4,114371,1,4,124131,1,0,0,0
610017117,2,31025,3,2,60161,8,4,114341,1,4,114191,1,0,0,0
610017118,2,31098,3,2,60161,8,4,124311,1,4,124071,1,0,0,0
610017119,2,31025,3,2,60161,8,4,124401,1,4,114461,1,0,0,0
610017120,2,31098,3,2,60161,8,4,124521,1,4,124491,1,0,0,0
610017121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610017122,8,91002,30,2,31098,2,0,0,0,0,0,0,0,0,0
610017123,8,91002,30,2,31025,2,0,0,0,0,0,0,0,0,0
610018011,8,91002,30,2,60172,10,2,23001,3,0,0,0,0,0,0
610018021,8,91002,60,2,60172,20,2,23001,6,0,0,0,0,0,0
610018031,8,91002,100,2,60172,40,2,23001,12,0,0,0,0,0,0
610018101,2,60172,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610018102,2,60171,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610018103,2,60171,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610018104,2,60171,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610018105,2,60171,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610018106,2,60171,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610018107,2,60171,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610018108,2,60171,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610018109,2,60171,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610018110,2,60171,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610018111,2,60171,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610018112,2,60171,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610018113,2,60171,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610018114,2,60171,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610018115,2,60171,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610018116,2,31010,3,2,60171,8,4,114371,1,4,124131,1,0,0,0
610018117,2,31017,3,2,60171,8,4,114341,1,4,114191,1,0,0,0
610018118,2,31010,3,2,60171,8,4,124311,1,4,124071,1,0,0,0
610018119,2,31017,3,2,60171,8,4,124401,1,4,114461,1,0,0,0
610018120,2,31010,3,2,60171,8,4,124521,1,4,124491,1,0,0,0
610018121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610018122,8,91002,30,2,31010,2,0,0,0,0,0,0,0,0,0
610018123,8,91002,30,2,31017,2,0,0,0,0,0,0,0,0,0
610019011,8,91002,30,2,60182,10,2,23001,3,0,0,0,0,0,0
610019021,8,91002,60,2,60182,20,2,23001,6,0,0,0,0,0,0
610019031,8,91002,100,2,60182,40,2,23001,12,0,0,0,0,0,0
610019041,8,91002,150,2,60182,200,2,23001,60,0,0,0,0,0,0
610019101,2,60182,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610019102,2,60181,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610019103,2,60181,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610019104,2,60181,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610019105,2,60181,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610019106,2,60181,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610019107,2,60181,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610019108,2,60181,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610019109,2,60181,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610019110,2,60181,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610019111,2,60181,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610019112,2,60181,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610019113,2,60181,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610019114,2,60181,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610019115,2,60181,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610019116,2,31101,3,2,60181,8,4,114371,1,4,124131,1,0,0,0
610019117,2,31050,3,2,60181,8,4,114341,1,4,114191,1,0,0,0
610019118,2,31101,3,2,60181,8,4,124311,1,4,124071,1,0,0,0
610019119,2,31050,3,2,60181,8,4,124401,1,4,114461,1,0,0,0
610019120,2,31101,3,2,60181,8,4,124521,1,4,124491,1,0,0,0
610019121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610019122,8,91002,30,2,31020,2,0,0,0,0,0,0,0,0,0
610019123,8,91002,30,2,31004,2,0,0,0,0,0,0,0,0,0
610020011,8,91002,30,2,60192,10,2,23001,3,0,0,0,0,0,0
610020021,8,91002,60,2,60192,20,2,23001,6,0,0,0,0,0,0
610020031,8,91002,100,2,60192,40,2,23001,12,0,0,0,0,0,0
610020101,2,60192,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610020102,2,60191,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610020103,2,60191,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610020104,2,60191,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610020105,2,60191,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610020106,2,60191,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610020107,2,60191,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610020108,2,60191,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610020109,2,60191,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610020110,2,60191,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610020111,2,60191,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610020112,2,60191,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610020113,2,60191,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610020114,2,60191,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610020115,2,60191,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610020116,2,31076,3,2,60191,8,4,114371,1,4,124131,1,0,0,0
610020117,2,31028,3,2,60191,8,4,114341,1,4,114191,1,0,0,0
610020118,2,31076,3,2,60191,8,4,124311,1,4,124071,1,0,0,0
610020119,2,31028,3,2,60191,8,4,124401,1,4,114461,1,0,0,0
610020120,2,31076,3,2,60191,8,4,124521,1,4,124491,1,0,0,0
610020121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610020122,8,91002,30,2,31076,2,0,0,0,0,0,0,0,0,0
610020123,8,91002,30,2,31028,2,0,0,0,0,0,0,0,0,0
610021011,8,91002,30,2,60202,10,2,23001,3,0,0,0,0,0,0
610021021,8,91002,60,2,60202,20,2,23001,6,0,0,0,0,0,0
610021031,8,91002,100,2,60202,40,2,23001,12,0,0,0,0,0,0
610021041,8,91002,150,2,60202,200,2,23001,60,0,0,0,0,0,0
610021101,2,60202,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610021102,2,60201,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610021103,2,60201,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610021104,2,60201,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610021105,2,60201,4,4,113131,1,4,113221,1,0,0,0,0,0,0
