stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,event_id,start_time,end_time
71012002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10012102,0,0,1,71012002,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10012103,0,0,1,71012003,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10012104,0,0,1,71012004,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10012105,0,0,1,71012005,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10012106,0,0,1,71012006,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10012107,0,0,1,71012007,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10012108,0,0,1,71012008,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10012109,0,0,1,71012009,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10012110,0,0,1,71012010,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10012111,0,0,1,71012011,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10012112,0,0,1,71012012,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10012113,0,0,1,71012013,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10012114,0,0,1,71012014,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10012115,0,0,1,71012015,6004,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10012201,0,0,1,71012016,6005,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10012202,0,0,1,71012017,6005,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10012203,0,0,1,71012018,6005,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10012204,0,0,1,71012019,6005,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10012205,0,0,1,71012020,6005,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71012021,6002,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71012022,6002,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71012023,6002,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71012024,6002,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012025,105,601,"Defeat the Goddess of Woe 5 times (Any Difficulty)",9011,0,0,0,5,71012025,6008,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012026,105,601,"Defeat the Goddess of Woe 10 times (Any Difficulty)",9011,0,0,0,10,71012026,6008,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012027,105,601,"Defeat the Goddess of Woe 15 times (Any Difficulty)",9011,0,0,0,15,71012027,6008,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012028,105,601,"Defeat the Goddess of Woe 20 times (Any Difficulty)",9011,0,0,0,20,71012028,6008,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012029,105,601,"Defeat the Goddess of Woe 25 times (Any Difficulty)",9011,0,0,0,25,71012029,6008,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012030,105,601,"Defeat the Goddess of Woe 30 times (Any Difficulty)",9011,0,0,0,30,71012030,6008,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71012031,106,601,"Defeat the Goddess of Woe 1 time (VERY HARD)",9001,610012301,0,0,1,71012031,6010,10012,"2022/02/14 23:00:00","2022/03/05 22:59:59"
71013001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10013101,0,0,1,71013001,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10013102,0,0,1,71013002,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10013103,0,0,1,71013003,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10013104,0,0,1,71013004,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10013105,0,0,1,71013005,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10013106,0,0,1,71013006,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10013107,0,0,1,71013007,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10013108,0,0,1,71013008,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10013109,0,0,1,71013009,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10013110,0,0,1,71013010,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10013111,0,0,1,71013011,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10013112,0,0,1,71013012,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10013113,0,0,1,71013013,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10013114,0,0,1,71013014,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10013115,0,0,1,71013015,6004,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10013201,0,0,1,71013016,6005,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10013202,0,0,1,71013017,6005,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10013203,0,0,1,71013018,6005,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10013204,0,0,1,71013019,6005,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10013205,0,0,1,71013020,6005,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71013021,6002,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71013022,6002,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71013023,6002,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71013024,6002,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013025,105,601,"Defeat Core Gigas 5 times (Any Difficulty)",9011,0,0,0,5,71013025,6008,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013026,105,601,"Defeat Core Gigas 10 times (Any Difficulty)",9011,0,0,0,10,71013026,6008,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013027,105,601,"Defeat Core Gigas 15 times (Any Difficulty)",9011,0,0,0,15,71013027,6008,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013028,105,601,"Defeat Core Gigas 20 times (Any Difficulty)",9011,0,0,0,20,71013028,6008,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013029,105,601,"Defeat Core Gigas 25 times (Any Difficulty)",9011,0,0,0,25,71013029,6008,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013030,105,601,"Defeat Core Gigas 30 times (Any Difficulty)",9011,0,0,0,30,71013030,6008,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013031,106,601,"Defeat Core Gigas 1 time (NORMAL)",9001,610013101,0,0,1,71013031,6006,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71013032,107,601,"Defeat Core Gigas 1 time (VERY HARD)",9001,610013301,0,0,1,71013032,6010,10013,"2022/03/10 23:00:00","2022/03/27 22:59:59"
71014001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10014101,0,0,1,71014001,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10014102,0,0,1,71014002,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10014103,0,0,1,71014003,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10014104,0,0,1,71014004,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10014105,0,0,1,71014005,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10014106,0,0,1,71014006,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10014107,0,0,1,71014007,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10014108,0,0,1,71014008,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10014109,0,0,1,71014009,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10014110,0,0,1,71014010,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10014111,0,0,1,71014011,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10014112,0,0,1,71014012,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10014113,0,0,1,71014013,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10014114,0,0,1,71014014,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10014115,0,0,1,71014015,6004,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10014201,0,0,1,71014016,6005,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10014202,0,0,1,71014017,6005,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10014203,0,0,1,71014018,6005,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10014204,0,0,1,71014019,6005,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10014205,0,0,1,71014020,6005,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71014021,6002,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71014022,6002,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71014023,6002,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71014024,6002,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014025,105,601,"Defeat Ziz 5 times (Any Difficulty)",9011,0,0,0,5,71014025,6008,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014026,105,601,"Defeat Ziz 10 times (Any Difficulty)",9011,0,0,0,10,71014026,6008,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014027,105,601,"Defeat Ziz 15 times (Any Difficulty)",9011,0,0,0,15,71014027,6008,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014028,105,601,"Defeat Ziz 20 times (Any Difficulty)",9011,0,0,0,20,71014028,6008,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014029,105,601,"Defeat Ziz 25 times (Any Difficulty)",9011,0,0,0,25,71014029,6008,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014030,105,601,"Defeat Ziz 30 times (Any Difficulty)",9011,0,0,0,30,71014030,6008,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71014031,107,601,"Defeat Ziz 1 time (VERY HARD)",9001,610014301,0,0,1,71014031,6010,10014,"2022/03/24 23:00:00","2022/04/03 22:59:59"
71015001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10015101,0,0,1,71015001,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10015102,0,0,1,71015002,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10015103,0,0,1,71015003,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10015104,0,0,1,71015004,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10015105,0,0,1,71015005,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10015106,0,0,1,71015006,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10015107,0,0,1,71015007,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10015108,0,0,1,71015008,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10015109,0,0,1,71015009,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10015110,0,0,1,71015010,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10015111,0,0,1,71015011,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10015112,0,0,1,71015012,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10015113,0,0,1,71015013,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10015114,0,0,1,71015014,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10015115,0,0,1,71015015,6004,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10015201,0,0,1,71015016,6005,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10015202,0,0,1,71015017,6005,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10015203,0,0,1,71015018,6005,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10015204,0,0,1,71015019,6005,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10015205,0,0,1,71015020,6005,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71015021,6002,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71015022,6002,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71015023,6002,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71015024,6002,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015025,105,601,"Defeat the Evil Magistrate 5 times (Any Difficulty)",9011,0,0,0,5,71015025,6008,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015026,105,601,"Defeat the Evil Magistrate 10 times (Any Difficulty)",9011,0,0,0,10,71015026,6008,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015027,105,601,"Defeat the Evil Magistrate 15 times (Any Difficulty)",9011,0,0,0,15,71015027,6008,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015028,105,601,"Defeat the Evil Magistrate 20 times (Any Difficulty)",9011,0,0,0,20,71015028,6008,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015029,105,601,"Defeat the Evil Magistrate 25 times (Any Difficulty)",9011,0,0,0,25,71015029,6008,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015030,105,601,"Defeat the Evil Magistrate 30 times (Any Difficulty)",9011,0,0,0,30,71015030,6008,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71015031,106,601,"Defeat the Evil Magistrate 1 time (VERY HARD)",9001,610015301,0,0,1,71015031,6010,10015,"2022/04/05 23:00:00","2022/04/20 22:59:59"
71016001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10016101,0,0,1,71016001,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10016102,0,0,1,71016002,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10016103,0,0,1,71016003,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10016104,0,0,1,71016004,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10016105,0,0,1,71016005,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10016106,0,0,1,71016006,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10016107,0,0,1,71016007,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10016108,0,0,1,71016008,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10016109,0,0,1,71016009,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10016110,0,0,1,71016010,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10016111,0,0,1,71016011,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10016112,0,0,1,71016012,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10016113,0,0,1,71016013,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10016114,0,0,1,71016014,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10016115,0,0,1,71016015,6004,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10016201,0,0,1,71016016,6005,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10016202,0,0,1,71016017,6005,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016018,103,601,"Clear Event Quest 1-3 (HARD)",9003,10016203,0,0,1,71016018,6005,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016019,103,601,"Clear Event Quest 1-4 (HARD)",9003,10016204,0,0,1,71016019,6005,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016020,103,601,"Clear Event Quest 1-5 (HARD)",9003,10016205,0,0,1,71016020,6005,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016021,104,601,"Reset the Victory Medal Exchange lineup 1 time",9006,0,0,0,1,71016021,6002,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016022,104,601,"Reset the Victory Medal Exchange lineup 2 times",9006,0,0,0,2,71016022,6002,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016023,104,601,"Reset the Victory Medal Exchange lineup 3 times",9006,0,0,0,3,71016023,6002,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016024,104,601,"Reset the Victory Medal Exchange lineup 4 times",9006,0,0,0,4,71016024,6002,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016025,105,601,"Defeat Alma 5 times (Any Difficulty)",9011,0,0,0,5,71016025,6008,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016026,105,601,"Defeat Alma 10 times (Any Difficulty)",9011,0,0,0,10,71016026,6008,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016027,105,601,"Defeat Alma 15 times (Any Difficulty)",9011,0,0,0,15,71016027,6008,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016028,105,601,"Defeat Alma 20 times (Any Difficulty)",9011,0,0,0,20,71016028,6008,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016029,105,601,"Defeat Alma 25 times (Any Difficulty)",9011,0,0,0,25,71016029,6008,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016030,105,601,"Defeat Alma 30 times (Any Difficulty)",9011,0,0,0,30,71016030,6008,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71016031,106,601,"Defeat Alma 1 time (VERY HARD)",9001,610016301,0,0,1,71016031,6010,10016,"2022/04/18 23:00:00","2022/04/29 22:59:59"
71017001,102,601,"Clear Event Quest 1-1 (NORMAL)",9003,10017101,0,0,1,71017001,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017002,102,601,"Clear Event Quest 1-2 (NORMAL)",9003,10017102,0,0,1,71017002,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017003,102,601,"Clear Event Quest 1-3 (NORMAL)",9003,10017103,0,0,1,71017003,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017004,102,601,"Clear Event Quest 1-4 (NORMAL)",9003,10017104,0,0,1,71017004,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017005,102,601,"Clear Event Quest 1-5 (NORMAL)",9003,10017105,0,0,1,71017005,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017006,102,601,"Clear Event Quest 1-6 (NORMAL)",9003,10017106,0,0,1,71017006,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017007,102,601,"Clear Event Quest 1-7 (NORMAL)",9003,10017107,0,0,1,71017007,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017008,102,601,"Clear Event Quest 1-8 (NORMAL)",9003,10017108,0,0,1,71017008,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017009,102,601,"Clear Event Quest 1-9 (NORMAL)",9003,10017109,0,0,1,71017009,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017010,102,601,"Clear Event Quest 1-10 (NORMAL)",9003,10017110,0,0,1,71017010,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017011,102,601,"Clear Event Quest 1-11 (NORMAL)",9003,10017111,0,0,1,71017011,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017012,102,601,"Clear Event Quest 1-12 (NORMAL)",9003,10017112,0,0,1,71017012,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017013,102,601,"Clear Event Quest 1-13 (NORMAL)",9003,10017113,0,0,1,71017013,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017014,102,601,"Clear Event Quest 1-14 (NORMAL)",9003,10017114,0,0,1,71017014,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017015,102,601,"Clear Event Quest 1-15 (NORMAL)",9003,10017115,0,0,1,71017015,6004,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017016,103,601,"Clear Event Quest 1-1 (HARD)",9003,10017201,0,0,1,71017016,6005,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
71017017,103,601,"Clear Event Quest 1-2 (HARD)",9003,10017202,0,0,1,71017017,6005,10017,"2022/05/02 23:00:00","2022/05/18 22:59:59"
