story_id,unlock_story_name,status_type_1,status_rate_1,status_type_2,status_rate_2,status_type_3,status_rate_3,status_type_4,status_rate_4,status_type_5,status_rate_5,chara_id_1,chara_id_2,chara_id_3,chara_id_4,chara_id_5,chara_id_6,chara_id_7,chara_id_8,chara_id_9,chara_id_10
1082002,"Miyako (Halloween)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1082,1007,0,0,0,0,0,0,0,0
1082003,"Miyako (Halloween)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1082,1007,0,0,0,0,0,0,0,0
1082004,"Miyako (Halloween)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1082,1007,0,0,0,0,0,0,0,0
1083002,"Misaki (Halloween)'s Episode 2",4,15,0,0,0,0,0,0,0,0,1083,1050,0,0,0,0,0,0,0,0
1083003,"Misaki (Halloween)'s Episode 3",4,15,0,0,0,0,0,0,0,0,1083,1050,0,0,0,0,0,0,0,0
1083004,"Misaki (Halloween)'s Episode 4",4,30,0,0,0,0,0,0,0,0,1083,1050,0,0,0,0,0,0,0,0
1084002,"Chika (Holiday)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1084,1042,0,0,0,0,0,0,0,0
1084003,"Chika (Holiday)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1084,1042,0,0,0,0,0,0,0,0
1084004,"Chika (Holiday)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1084,1042,0,0,0,0,0,0,0,0
1085002,"Kurumi (Holiday)'s Episode 2",3,2,0,0,0,0,0,0,0,0,1085,1021,0,0,0,0,0,0,0,0
1085003,"Kurumi (Holiday)'s Episode 3",3,6,0,0,0,0,0,0,0,0,1085,1021,0,0,0,0,0,0,0,0
1085004,"Kurumi (Holiday)'s Episode 4",3,6,5,4,0,0,0,0,0,0,1085,1021,0,0,0,0,0,0,0,0
1086002,"Ayane (Holiday)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1086,1023,0,0,0,0,0,0,0,0
1086003,"Ayane (Holiday)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1086,1023,0,0,0,0,0,0,0,0
1086004,"Ayane (Holiday)'s Episode 4",2,30,3,4,0,0,0,0,0,0,1086,1023,0,0,0,0,0,0,0,0
1087002,"Hiyori (New Year)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1087,1001,0,0,0,0,0,0,0,0
1087003,"Hiyori (New Year)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1087,1001,0,0,0,0,0,0,0,0
1087004,"Hiyori (New Year)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1087,1001,0,0,0,0,0,0,0,0
1088002,"Yui (New Year)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1088,1002,0,0,0,0,0,0,0,0
1088003,"Yui (New Year)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1088,1002,0,0,0,0,0,0,0,0
1088004,"Yui (New Year)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1088,1002,0,0,0,0,0,0,0,0
1089002,"Rei (New Year)'s Episode 2",5,2,0,0,0,0,0,0,0,0,1089,1003,0,0,0,0,0,0,0,0
1089003,"Rei (New Year)'s Episode 3",5,6,0,0,0,0,0,0,0,0,1089,1003,0,0,0,0,0,0,0,0
1089004,"Rei (New Year)'s Episode 4",5,6,0,0,0,0,0,0,0,0,1089,1003,0,0,0,0,0,0,0,0
1090002,"Eriko (Valentine)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1090,1027,0,0,0,0,0,0,0,0
1090003,"Eriko (Valentine)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1090,1027,0,0,0,0,0,0,0,0
1090004,"Eriko (Valentine)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1090,1027,0,0,0,0,0,0,0,0
1091002,"Shizuru (Valentine)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1091,1049,0,0,0,0,0,0,0,0
1091003,"Shizuru (Valentine)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1091,1049,0,0,0,0,0,0,0,0
1091004,"Shizuru (Valentine)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1091,1049,0,0,0,0,0,0,0,0
1092002,"Anne's Episode 2",4,60,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,0
1092003,"Anne's Episode 3",4,100,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,0
1092004,"Anne's Episode 4",4,150,7,10,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,0
1093002,"Lou's Episode 2",4,60,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0
1093003,"Lou's Episode 3",4,100,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0
1093004,"Lou's Episode 4",4,150,7,10,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0
1094002,"Grea's Episode 2",4,60,0,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,0,0
1094003,"Grea's Episode 3",4,100,0,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,0,0
1094004,"Grea's Episode 4",4,170,0,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,0,0
1095002,"Kuka (Oedo)'s Episode 2",3,2,0,0,0,0,0,0,0,0,1095,1045,0,0,0,0,0,0,0,0
1095003,"Kuka (Oedo)'s Episode 3",3,6,0,0,0,0,0,0,0,0,1095,1045,0,0,0,0,0,0,0,0
1095004,"Kuka (Oedo)'s Episode 4",3,10,0,0,0,0,0,0,0,0,1095,1045,0,0,0,0,0,0,0,0
1096002,"Ninon (Oedo)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1096,1030,0,0,0,0,0,0,0,0
1096003,"Ninon (Oedo)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1096,1030,0,0,0,0,0,0,0,0
1096004,"Ninon (Oedo)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1096,1030,0,0,0,0,0,0,0,0
1097002,"Rem's Episode 2",2,60,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0
1097003,"Rem's Episode 3",2,100,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0
1097004,"Rem's Episode 4",2,150,6,10,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0
1098002,"Ram's Episode 2",4,60,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,0
1098003,"Ram's Episode 3",4,100,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,0
1098004,"Ram's Episode 4",4,150,7,10,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,0
1099002,"Emilia's Episode 2",4,60,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0
1099003,"Emilia's Episode 3",4,100,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0
1099004,"Emilia's Episode 4",4,170,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0
1100002,"Suzuna (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1100,1016,0,0,0,0,0,0,0,0
1100003,"Suzuna (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1100,1016,0,0,0,0,0,0,0,0
1100004,"Suzuna (Summer)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1100,1016,0,0,0,0,0,0,0,0
1101002,"Io (Summer)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1101,1018,0,0,0,0,0,0,0,0
1101003,"Io (Summer)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1101,1018,0,0,0,0,0,0,0,0
1101004,"Io (Summer)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1101,1018,0,0,0,0,0,0,0,0
1103002,"Saren (Summer)'s Episode 2",3,2,0,0,0,0,0,0,0,0,1103,1028,0,0,0,0,0,0,0,0
1103003,"Saren (Summer)'s Episode 3",3,6,0,0,0,0,0,0,0,0,1103,1028,0,0,0,0,0,0,0,0
1103004,"Saren (Summer)'s Episode 4",3,6,5,4,0,0,0,0,0,0,1103,1028,0,0,0,0,0,0,0,0
1104002,"Makoto (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1104,1043,0,0,0,0,0,0,0,0
1104003,"Makoto (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1104,1043,0,0,0,0,0,0,0,0
1104004,"Makoto (Summer)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1104,1043,0,0,0,0,0,0,0,0
1105002,"Kaori (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1105,1017,0,0,0,0,0,0,0,0
1105003,"Kaori (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1105,1017,0,0,0,0,0,0,0,0
1105004,"Kaori (Summer)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1105,1017,0,0,0,0,0,0,0,0
1106002,"Maho (Summer)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1106,1010,0,0,0,0,0,0,0,0
1106003,"Maho (Summer)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1106,1010,0,0,0,0,0,0,0,0
1106004,"Maho (Summer)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1106,1010,0,0,0,0,0,0,0,0
1107002,"Aoi (Student)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1107,1040,0,0,0,0,0,0,0,0
1107003,"Aoi (Student)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1107,1040,0,0,0,0,0,0,0,0
1107004,"Aoi (Student)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1107,1040,0,0,0,0,0,0,0,0
1108002,"Chloe's Episode 2",2,15,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1108003,"Chloe's Episode 3",2,15,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1108004,"Chloe's Episode 4",2,30,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1108005,"Chloe's Episode 5",2,40,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1108006,"Chloe's Episode 6",2,60,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1108007,"Chloe's Episode 7",2,60,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1108008,"Chloe's Episode 8",2,90,6,10,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
1111002,"Kyoka (Halloween)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1111,1036,0,0,0,0,0,0,0,0
1111003,"Kyoka (Halloween)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1111,1036,0,0,0,0,0,0,0,0
1111004,"Kyoka (Halloween)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1111,1036,0,0,0,0,0,0,0,0
1112002,"Misogi (Halloween)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1112,1004,0,0,0,0,0,0,0,0
1112003,"Misogi (Halloween)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1112,1004,0,0,0,0,0,0,0,0
1112004,"Misogi (Halloween)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1112,1004,0,0,0,0,0,0,0,0
1113002,"Mimi (Halloween)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1113,1020,0,0,0,0,0,0,0,0
1113003,"Mimi (Halloween)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1113,1020,0,0,0,0,0,0,0,0
1113004,"Mimi (Halloween)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1113,1020,0,0,0,0,0,0,0,0
1114002,"Luna's Episode 2",4,15,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1114003,"Luna's Episode 3",4,15,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1114004,"Luna's Episode 4",4,30,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1114005,"Luna's Episode 5",4,40,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1114006,"Luna's Episode 6",4,60,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1114007,"Luna's Episode 7",4,60,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1114008,"Luna's Episode 8",4,90,7,10,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0
1115002,"Christina (Holiday)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1115,1071,0,0,0,0,0,0,0,0
1115003,"Christina (Holiday)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1115,1071,0,0,0,0,0,0,0,0
1115004,"Christina (Holiday)'s Episode 4",2,30,14,3,0,0,0,0,0,0,1115,1071,0,0,0,0,0,0,0,0
1116002,"Nozomi (Holiday)'s Episode 2",3,2,0,0,0,0,0,0,0,0,1116,1029,0,0,0,0,0,0,0,0
1116003,"Nozomi (Holiday)'s Episode 3",3,6,0,0,0,0,0,0,0,0,1116,1029,0,0,0,0,0,0,0,0
1116004,"Nozomi (Holiday)'s Episode 4",3,10,0,0,0,0,0,0,0,0,1116,1029,0,0,0,0,0,0,0,0
1117002,"Illya (Holiday)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1117,1044,0,0,0,0,0,0,0,0
1117003,"Illya (Holiday)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1117,1044,0,0,0,0,0,0,0,0
1117004,"Illya (Holiday)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1117,1044,0,0,0,0,0,0,0,0
1119002,"Kokkoro (New Year)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1119,1076,1059,0,0,0,0,0,0,0
1119003,"Kokkoro (New Year)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1119,1076,1059,0,0,0,0,0,0,0
1119004,"Kokkoro (New Year)'s Episode 4",2,30,15,2,0,0,0,0,0,0,1119,1076,1059,0,0,0,0,0,0,0
1120002,"Karyl (New Year)'s Episode 2",4,15,0,0,0,0,0,0,0,0,1120,1060,1078,0,0,0,0,0,0,0
1120003,"Karyl (New Year)'s Episode 3",4,15,0,0,0,0,0,0,0,0,1120,1060,1078,0,0,0,0,0,0,0
1120004,"Karyl (New Year)'s Episode 4",4,30,0,0,0,0,0,0,0,0,1120,1060,1078,0,0,0,0,0,0,0
1121002,"Suzume (New Year)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1121,1025,1077,0,0,0,0,0,0,0
1121003,"Suzume (New Year)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1121,1025,1077,0,0,0,0,0,0,0
1121004,"Suzume (New Year)'s Episode 4",4,20,5,4,0,0,0,0,0,0,1121,1025,1077,0,0,0,0,0,0,0
1122002,"Kasumi (Magical)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1122,1014,0,0,0,0,0,0,0,0
1122003,"Kasumi (Magical)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1122,1014,0,0,0,0,0,0,0,0
1122004,"Kasumi (Magical)'s Episode 4",4,50,0,0,0,0,0,0,0,0,1122,1014,0,0,0,0,0,0,0,0
1123002,"Shiori (Magical)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1123,1038,0,0,0,0,0,0,0,0
1123003,"Shiori (Magical)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1123,1038,0,0,0,0,0,0,0,0
1123004,"Shiori (Magical)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1123,1038,0,0,0,0,0,0,0,0
1124002,"Uzuki (IM@S CG)'s Episode 2",2,60,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0
1124003,"Uzuki (IM@S CG)'s Episode 3",2,100,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0
1124004,"Uzuki (IM@S CG)'s Episode 4",2,150,6,20,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0
1125002,"Rin (IM@S CG)'s Episode 2",3,6,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0
1125003,"Rin (IM@S CG)'s Episode 3",3,10,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0
1125004,"Rin (IM@S CG)'s Episode 4",3,10,5,7,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0
1126002,"Mio (IM@S CG)'s Episode 2",4,60,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0
1126003,"Mio (IM@S CG)'s Episode 3",4,100,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0
1126004,"Mio (IM@S CG)'s Episode 4",4,125,7,10,15,15,0,0,0,0,1126,0,0,0,0,0,0,0,0,0
1804002,"Pecorine (Princess)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1804,1075,1058,0,0,0,0,0,0,0
1804003,"Pecorine (Princess)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1804,1075,1058,0,0,0,0,0,0,0
1804004,"Pecorine (Princess)'s Episode 4",2,20,5,4,0,0,0,0,0,0,1804,1075,1058,0,0,0,0,0,0,0
