unit_id,union_burst,main_skill_1,main_skill_2,main_skill_3,main_skill_4,main_skill_5,main_skill_6,main_skill_7,main_skill_8,main_skill_9,main_skill_10,ex_skill_1,ex_skill_evolution_1,ex_skill_2,ex_skill_evolution_2,ex_skill_3,ex_skill_evolution_3,ex_skill_4,ex_skill_evolution_4,ex_skill_5,ex_skill_evolution_5,sp_skill_1,sp_skill_2,sp_skill_3,sp_skill_4,sp_skill_5,union_burst_evolution,main_skill_evolution_1,main_skill_evolution_2
601701,1017001,1017002,1017003,0,0,0,0,0,0,0,0,1017501,1017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601801,1018001,1018002,1018003,0,0,0,0,0,0,0,0,1018501,1018511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602001,1020001,1020002,1020003,0,0,0,0,0,0,0,0,1020501,1020511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602101,1021001,1021002,1021003,0,0,0,0,0,0,0,0,1021501,1021511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602201,1022001,1022002,1022003,0,0,0,0,0,0,0,0,1022501,1022511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602301,1023001,1023002,1023003,0,0,0,0,0,0,0,0,1023501,1023511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602501,1025001,1025002,1025003,0,0,0,0,0,0,0,0,1025501,1025511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602601,1026001,1026002,1026003,0,0,0,0,0,0,0,0,1026501,1026511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602701,1027001,1027002,1027003,0,0,0,0,0,0,0,0,1027501,1027511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602801,1028001,1028002,1028003,0,0,0,0,0,0,0,0,1028501,1028511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602901,1029001,1029002,1029003,0,0,0,0,0,0,0,0,1029501,1029511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603001,1030001,1030002,1030003,0,0,0,0,0,0,0,0,1030501,1030511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603101,1031001,1031002,1031003,0,0,0,0,0,0,0,0,1031501,1031511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603201,1032001,1032002,1032003,0,0,0,0,0,0,0,0,1032501,1032511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603301,1033001,1033002,1033003,0,0,0,0,0,0,0,0,1033501,1033511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603401,1034001,1034002,1034003,0,0,0,0,0,0,0,0,1034501,1034511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603601,1036001,1036002,1036003,0,0,0,0,0,0,0,0,1036501,1036511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603701,1037001,1037002,1037003,0,0,0,0,0,0,0,0,1037501,1037511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603801,1038001,1038002,1038003,0,0,0,0,0,0,0,0,1038501,1038511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604001,1040001,1040002,1040003,0,0,0,0,0,0,0,0,1040501,1040511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604201,1042001,1042002,1042003,0,0,0,0,0,0,0,0,1042501,1042511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604301,1043001,1043002,1043003,0,0,0,0,0,0,0,0,1043501,1043511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604401,1044001,1044002,1044003,0,0,0,0,0,0,0,0,1044501,1044511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604501,1045001,1045002,1045003,0,0,0,0,0,0,0,0,1045501,1045511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604601,1046001,1046002,1046003,0,0,0,0,0,0,0,0,1046501,1046511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604701,1047001,1047002,1047003,0,0,0,0,0,0,0,0,1047501,1047511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604801,1048001,1048002,1048003,0,0,0,0,0,0,0,0,1048501,1048511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604901,1049001,1049002,1049003,0,0,0,0,0,0,0,0,1049501,1049511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605001,1050001,1050002,1050003,0,0,0,0,0,0,0,0,1050501,1050511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605101,1051001,1051002,1051003,0,0,0,0,0,0,0,0,1051501,1051511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605201,1052001,1052002,1052003,0,0,0,0,0,0,0,0,1052501,1052511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605301,1053001,1053002,1053003,0,0,0,0,0,0,0,0,1053501,1053511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605401,1054001,1054002,1054003,0,0,0,0,0,0,0,0,1054501,1054511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605501,1055001,1055002,1055003,0,0,0,0,0,0,0,0,1055501,1055511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605601,1056001,1056002,1056003,0,0,0,0,0,0,0,0,1056501,1056511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605701,1057001,1057002,1057003,0,0,0,0,0,0,0,0,1057501,1057511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605801,1058001,1058002,1058003,0,0,0,0,0,0,0,0,1058501,1058511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605901,1059001,1059002,1059003,0,0,0,0,0,0,0,0,1059501,1059511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606001,1060001,1060002,1060003,0,0,0,0,0,0,0,0,1060501,1060511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606301,1063001,1063002,1063003,0,0,0,0,0,0,0,0,1063501,1063511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609201,1092001,1092002,1092003,0,0,0,0,0,0,0,0,1092501,1092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609701,1097001,1097002,1097003,0,0,0,0,0,0,0,0,1097501,1097511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609801,1098001,1098002,1098003,0,0,0,0,0,0,0,0,1098501,1098511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900001,0,9000002,0,9000004,9000005,9000006,9000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900002,0,9000002,0,9000004,9000005,9000006,9000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900003,0,9000002,0,9000004,9000005,9000006,9000007,9000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900102,9001001,9001002,9001003,9001004,9001005,9001006,9001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900201,1002001,1002002,1002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900202,9002001,9002002,9002003,9002004,9002005,9002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900302,9003001,9003002,9003003,9003004,9003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900401,1004001,1004002,1004003,9004004,9004005,9004006,9004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901001,1010001,1010002,1010003,9010004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901201,1012001,1012002,1012003,9012004,9012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901701,1017001,1017002,1017003,9017004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902501,1025001,1025002,1025003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902801,9028001,9028002,9028003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903601,1036001,1036002,1036003,9036004,9036005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903801,1038001,1038002,1038003,9038004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904401,1044001,1044002,1044003,9044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905801,1058001,1058002,1058003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905901,1059001,1059002,1059003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905902,1059001,1059002,1059003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907501,1075001,1075002,1075003,9075004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907701,1025001,1025002,1025003,9077004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907801,1060001,9078002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907901,1046001,1046002,1046003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
