stationary_mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_value_5,condition_value_6,condition_value_7,condition_value_8,condition_value_9,condition_value_10,condition_num,mission_reward_id,system_id,start_time,end_time,min_level,max_level,title_color_id,visible_flag
21001281,20,201,"Clear Main Quest 20-11 (NORMAL)",1001,11020011,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001282,20,201,"Clear Main Quest 20-12 (NORMAL)",1001,11020012,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001283,20,201,"Clear Main Quest 20-13 (NORMAL)",1001,11020013,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001284,20,201,"Clear Main Quest 20-14 (NORMAL)",1001,11020014,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/01/05 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001285,20,201,"Clear Main Quest 21-1 (NORMAL)",1001,11021001,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001286,20,201,"Clear Main Quest 21-2 (NORMAL)",1001,11021002,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001287,20,201,"Clear Main Quest 21-3 (NORMAL)",1001,11021003,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001288,20,201,"Clear Main Quest 21-4 (NORMAL)",1001,11021004,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001289,20,201,"Clear Main Quest 21-5 (NORMAL)",1001,11021005,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001290,20,201,"Clear Main Quest 21-6 (NORMAL)",1001,11021006,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001291,20,201,"Clear Main Quest 21-7 (NORMAL)",1001,11021007,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001292,20,201,"Clear Main Quest 21-8 (NORMAL)",1001,11021008,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001293,20,201,"Clear Main Quest 21-9 (NORMAL)",1001,11021009,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001294,20,201,"Clear Main Quest 21-10 (NORMAL)",1001,11021010,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001295,20,201,"Clear Main Quest 21-11 (NORMAL)",1001,11021011,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001296,20,201,"Clear Main Quest 21-12 (NORMAL)",1001,11021012,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001297,20,201,"Clear Main Quest 21-13 (NORMAL)",1001,11021013,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001298,20,201,"Clear Main Quest 21-14 (NORMAL)",1001,11021014,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/02/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001299,20,201,"Clear Main Quest 22-1 (NORMAL)",1001,11022001,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001300,20,201,"Clear Main Quest 22-2 (NORMAL)",1001,11022002,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001301,20,201,"Clear Main Quest 22-3 (NORMAL)",1001,11022003,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001302,20,201,"Clear Main Quest 22-4 (NORMAL)",1001,11022004,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001303,20,201,"Clear Main Quest 22-5 (NORMAL)",1001,11022005,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001304,20,201,"Clear Main Quest 22-6 (NORMAL)",1001,11022006,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001305,20,201,"Clear Main Quest 22-7 (NORMAL)",1001,11022007,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001306,20,201,"Clear Main Quest 22-8 (NORMAL)",1001,11022008,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001307,20,201,"Clear Main Quest 22-9 (NORMAL)",1001,11022009,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001308,20,201,"Clear Main Quest 22-10 (NORMAL)",1001,11022010,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001309,20,201,"Clear Main Quest 22-11 (NORMAL)",1001,11022011,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001310,20,201,"Clear Main Quest 22-12 (NORMAL)",1001,11022012,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001311,20,201,"Clear Main Quest 22-13 (NORMAL)",1001,11022013,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001312,20,201,"Clear Main Quest 22-14 (NORMAL)",1001,11022014,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/01 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001313,20,201,"Clear Main Quest 23-1 (NORMAL)",1001,11023001,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001314,20,201,"Clear Main Quest 23-2 (NORMAL)",1001,11023002,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001315,20,201,"Clear Main Quest 23-3 (NORMAL)",1001,11023003,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001316,20,201,"Clear Main Quest 23-4 (NORMAL)",1001,11023004,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001317,20,201,"Clear Main Quest 23-5 (NORMAL)",1001,11023005,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001318,20,201,"Clear Main Quest 23-6 (NORMAL)",1001,11023006,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001319,20,201,"Clear Main Quest 23-7 (NORMAL)",1001,11023007,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001320,20,201,"Clear Main Quest 23-8 (NORMAL)",1001,11023008,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001321,20,201,"Clear Main Quest 23-9 (NORMAL)",1001,11023009,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001322,20,201,"Clear Main Quest 23-10 (NORMAL)",1001,11023010,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001323,20,201,"Clear Main Quest 23-11 (NORMAL)",1001,11023011,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001324,20,201,"Clear Main Quest 23-12 (NORMAL)",1001,11023012,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001325,20,201,"Clear Main Quest 23-13 (NORMAL)",1001,11023013,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001326,20,201,"Clear Main Quest 23-14 (NORMAL)",1001,11023014,0,0,0,0,0,0,0,0,0,1,21001004,101,"2022/03/23 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001327,20,201,"Clear Main Quest 24-1 (NORMAL)",1001,11024001,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001328,20,201,"Clear Main Quest 24-2 (NORMAL)",1001,11024002,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001329,20,201,"Clear Main Quest 24-3 (NORMAL)",1001,11024003,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001330,20,201,"Clear Main Quest 24-4 (NORMAL)",1001,11024004,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001331,20,201,"Clear Main Quest 24-5 (NORMAL)",1001,11024005,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001332,20,201,"Clear Main Quest 24-6 (NORMAL)",1001,11024006,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001333,20,201,"Clear Main Quest 24-7 (NORMAL)",1001,11024007,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001334,20,201,"Clear Main Quest 24-8 (NORMAL)",1001,11024008,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001335,20,201,"Clear Main Quest 24-9 (NORMAL)",1001,11024009,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001336,20,201,"Clear Main Quest 24-10 (NORMAL)",1001,11024010,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001337,20,201,"Clear Main Quest 24-11 (NORMAL)",1001,11024011,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001338,20,201,"Clear Main Quest 24-12 (NORMAL)",1001,11024012,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001339,20,201,"Clear Main Quest 24-13 (NORMAL)",1001,11024013,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001340,20,201,"Clear Main Quest 24-14 (NORMAL)",1001,11024014,0,0,0,0,0,,,0,0,1,21001004,101,"2022/04/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001341,20,201,"Clear Main Quest 25-1 (NORMAL)",1001,11025001,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001342,20,201,"Clear Main Quest 25-2 (NORMAL)",1001,11025002,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001343,20,201,"Clear Main Quest 25-3 (NORMAL)",1001,11025003,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001344,20,201,"Clear Main Quest 25-4 (NORMAL)",1001,11025004,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001345,20,201,"Clear Main Quest 25-5 (NORMAL)",1001,11025005,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001346,20,201,"Clear Main Quest 25-6 (NORMAL)",1001,11025006,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001347,20,201,"Clear Main Quest 25-7 (NORMAL)",1001,11025007,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001348,20,201,"Clear Main Quest 25-8 (NORMAL)",1001,11025008,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001349,20,201,"Clear Main Quest 25-9 (NORMAL)",1001,11025009,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001350,20,201,"Clear Main Quest 25-10 (NORMAL)",1001,11025010,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001351,20,201,"Clear Main Quest 25-11 (NORMAL)",1001,11025011,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001352,20,201,"Clear Main Quest 25-12 (NORMAL)",1001,11025012,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001353,20,201,"Clear Main Quest 25-13 (NORMAL)",1001,11025013,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001354,20,201,"Clear Main Quest 25-14 (NORMAL)",1001,11025014,0,0,0,0,0,,,0,0,1,21001004,101,"2022/05/19 13:00:00","2030/04/01 14:59:00",0,0,0,1
21001355,20,201,"Clear Main Quest 26-1 (NORMAL)",1001,11026001,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001356,20,201,"Clear Main Quest 26-2 (NORMAL)",1001,11026002,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001357,20,201,"Clear Main Quest 26-3 (NORMAL)",1001,11026003,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001358,20,201,"Clear Main Quest 26-4 (NORMAL)",1001,11026004,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001359,20,201,"Clear Main Quest 26-5 (NORMAL)",1001,11026005,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001360,20,201,"Clear Main Quest 26-6 (NORMAL)",1001,11026006,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001361,20,201,"Clear Main Quest 26-7 (NORMAL)",1001,11026007,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001362,20,201,"Clear Main Quest 26-8 (NORMAL)",1001,11026008,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001363,20,201,"Clear Main Quest 26-9 (NORMAL)",1001,11026009,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001364,20,201,"Clear Main Quest 26-10 (NORMAL)",1001,11026010,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001365,20,201,"Clear Main Quest 26-11 (NORMAL)",1001,11026011,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001366,20,201,"Clear Main Quest 26-12 (NORMAL)",1001,11026012,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001367,20,201,"Clear Main Quest 26-13 (NORMAL)",1001,11026013,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21001368,20,201,"Clear Main Quest 26-14 (NORMAL)",1001,11026014,0,0,0,0,0,,,0,0,1,21001004,101,"2022/06/27 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002001,30,201,"Clear Main Quest 1-1 (HARD)",1003,12001001,0,0,0,0,0,0,0,0,0,1,21002001,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002002,30,201,"Clear Main Quest 1-2 (HARD)",1003,12001002,0,0,0,0,0,0,0,0,0,1,21002001,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002003,30,201,"Clear Main Quest 1-3 (HARD)",1003,12001003,0,0,0,0,0,0,0,0,0,1,21002001,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002004,30,201,"Clear Main Quest 2-1 (HARD)",1003,12002001,0,0,0,0,0,0,0,0,0,1,21002002,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002005,30,201,"Clear Main Quest 2-2 (HARD)",1003,12002002,0,0,0,0,0,0,0,0,0,1,21002002,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002006,30,201,"Clear Main Quest 2-3 (HARD)",1003,12002003,0,0,0,0,0,0,0,0,0,1,21002002,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002007,30,201,"Clear Main Quest 3-1 (HARD)",1003,12003001,0,0,0,0,0,0,0,0,0,1,21002002,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002008,30,201,"Clear Main Quest 3-2 (HARD)",1003,12003002,0,0,0,0,0,0,0,0,0,1,21002002,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002009,30,201,"Clear Main Quest 3-3 (HARD)",1003,12003003,0,0,0,0,0,0,0,0,0,1,21002002,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002010,30,201,"Clear Main Quest 4-1 (HARD)",1003,12004001,0,0,0,0,0,0,0,0,0,1,21002003,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002011,30,201,"Clear Main Quest 4-2 (HARD)",1003,12004002,0,0,0,0,0,0,0,0,0,1,21002003,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002012,30,201,"Clear Main Quest 4-3 (HARD)",1003,12004003,0,0,0,0,0,0,0,0,0,1,21002003,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002013,30,201,"Clear Main Quest 5-1 (HARD)",1003,12005001,0,0,0,0,0,0,0,0,0,1,21002003,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002014,30,201,"Clear Main Quest 5-2 (HARD)",1003,12005002,0,0,0,0,0,0,0,0,0,1,21002003,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002015,30,201,"Clear Main Quest 5-3 (HARD)",1003,12005003,0,0,0,0,0,0,0,0,0,1,21002003,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002016,30,201,"Clear Main Quest 6-1 (HARD)",1003,12006001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002017,30,201,"Clear Main Quest 6-2 (HARD)",1003,12006002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002018,30,201,"Clear Main Quest 6-3 (HARD)",1003,12006003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002019,30,201,"Clear Main Quest 7-1 (HARD)",1003,12007001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002020,30,201,"Clear Main Quest 7-2 (HARD)",1003,12007002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002021,30,201,"Clear Main Quest 7-3 (HARD)",1003,12007003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002022,30,201,"Clear Main Quest 8-1 (HARD)",1003,12008001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002023,30,201,"Clear Main Quest 8-2 (HARD)",1003,12008002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002024,30,201,"Clear Main Quest 8-3 (HARD)",1003,12008003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002025,30,201,"Clear Main Quest 9-1 (HARD)",1003,12009001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002026,30,201,"Clear Main Quest 9-2 (HARD)",1003,12009002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002027,30,201,"Clear Main Quest 9-3 (HARD)",1003,12009003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2015/04/01 15:00:00","2030/04/01 14:59:59",0,0,0,1
21002028,30,201,"Clear Main Quest 10-1 (HARD)",1003,12010001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21002029,30,201,"Clear Main Quest 10-2 (HARD)",1003,12010002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21002030,30,201,"Clear Main Quest 10-3 (HARD)",1003,12010003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/03/15 23:00:00","2030/04/01 14:59:59",0,0,0,1
21002031,30,201,"Clear Main Quest 11-1 (HARD)",1003,12011001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002032,30,201,"Clear Main Quest 11-2 (HARD)",1003,12011002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002033,30,201,"Clear Main Quest 11-3 (HARD)",1003,12011003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/04/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002034,30,201,"Clear Main Quest 12-1 (HARD)",1003,12012001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/05/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002035,30,201,"Clear Main Quest 12-2 (HARD)",1003,12012002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/05/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002036,30,201,"Clear Main Quest 12-3 (HARD)",1003,12012003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/05/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002037,30,201,"Clear Main Quest 13-1 (HARD)",1003,12013001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002038,30,201,"Clear Main Quest 13-2 (HARD)",1003,12013002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002039,30,201,"Clear Main Quest 13-3 (HARD)",1003,12013003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/06/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002040,30,201,"Clear Main Quest 14-1 (HARD)",1003,12014001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/07/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002041,30,201,"Clear Main Quest 14-2 (HARD)",1003,12014002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/07/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002042,30,201,"Clear Main Quest 14-3 (HARD)",1003,12014003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/07/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002043,30,201,"Clear Main Quest 15-1 (HARD)",1003,12015001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/08/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002044,30,201,"Clear Main Quest 15-2 (HARD)",1003,12015002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/08/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002045,30,201,"Clear Main Quest 15-3 (HARD)",1003,12015003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/08/09 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002046,30,201,"Clear Main Quest 16-1 (HARD)",1003,12016001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002047,30,201,"Clear Main Quest 16-2 (HARD)",1003,12016002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002048,30,201,"Clear Main Quest 16-3 (HARD)",1003,12016003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/09/07 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002049,30,201,"Clear Main Quest 17-1 (HARD)",1003,12017001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/10/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002050,30,201,"Clear Main Quest 17-2 (HARD)",1003,12017002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/10/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002051,30,201,"Clear Main Quest 17-3 (HARD)",1003,12017003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/10/12 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002052,30,201,"Clear Main Quest 18-1 (HARD)",1003,12018001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/11/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002053,30,201,"Clear Main Quest 18-2 (HARD)",1003,12018002,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/11/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002054,30,201,"Clear Main Quest 18-3 (HARD)",1003,12018003,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/11/11 13:00:00","2030/04/01 14:59:59",0,0,0,1
21002055,30,201,"Clear Main Quest 19-1 (HARD)",1003,12019001,0,0,0,0,0,0,0,0,0,1,21002004,102,"2021/12/06 13:00:00","2030/04/01 14:59:59",0,0,0,1
