enemy_id,unit_id,name,level,rarity,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,union_burst_level,main_skill_lv_1,main_skill_lv_2,main_skill_lv_3,main_skill_lv_4,main_skill_lv_5,main_skill_lv_6,main_skill_lv_7,main_skill_lv_8,main_skill_lv_9,main_skill_lv_10,ex_skill_lv_1,ex_skill_lv_2,ex_skill_lv_3,ex_skill_lv_4,ex_skill_lv_5,resist_status_id,accuracy,enemy_color
710015604,600901,"Anna's Shadow",116,1,1,98141,0,7732,142,189,10,10,0,0,1,0,0,0,0,30,0,314,164,784,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015605,201300,"Rock Flower",116,1,1,98869,8399,0,173,138,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015701,204701,"Sand Boar",116,1,1,103197,7723,0,308,52,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015702,200701,"Cursed Statue",116,1,1,89087,0,5342,175,125,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015703,600701,"Miyako's Shadow",116,1,1,118650,6710,0,333,140,10,10,0,0,1,0,0,0,0,30,0,184,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015704,601801,"Io's Shadow",116,1,1,86445,0,6543,151,225,10,10,0,0,1,0,0,0,0,30,0,184,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015705,201400,"Elder Cloud",116,1,1,93863,0,7829,176,124,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015801,201200,Golem,116,1,1,128771,6447,0,450,166,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015802,203200,Imp,116,1,1,108671,0,8650,185,152,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015803,204600,"Magic Manta",116,1,1,89475,0,5100,143,143,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015804,600401,"Misogi's Shadow",116,1,1,122040,7769,0,236,131,10,10,0,0,1,0,0,0,0,30,0,184,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015805,601001,"Maho's Shadow",116,1,1,81360,0,7435,211,189,10,10,0,0,1,0,0,0,0,30,0,184,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015901,202905,"Mine Lizard",116,1,1,102123,7205,0,165,140,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015902,605401,"Tsumugi's Shadow",116,1,1,122040,7063,0,264,140,10,10,0,0,1,0,0,0,0,30,0,184,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015903,202200,Rabbicorn,116,1,1,128169,0,5741,92,146,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015904,603601,"Kyoka's Shadow",116,1,1,92689,0,7732,151,170,10,10,0,0,1,0,0,0,0,30,0,184,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710015905,201400,"Elder Cloud",116,1,1,106378,0,7829,176,144,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016001,206500,"Monkey Commander",123,1,1,125580,14550,0,275,189,10,10,0,0,1,0,0,0,0,30,0,151,151,151,151,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016002,602701,"Eriko's Shadow",123,1,1,128700,9750,0,260,160,10,10,0,0,1,0,0,0,0,30,0,171,171,171,171,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016003,306300,"Monkey Master",123,1,1,2540000,7400,5850,140,120,10,10,0,0,1,0,0,0,0,30,0,191,171,171,171,1,0,0,0,0,0,0,0,0,0,0,0,300000008,30,0
710016004,604201,"Chika's Shadow",123,1,1,76500,0,7895,140,260,10,10,0,0,1,0,0,0,0,30,0,1351,151,151,151,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016101,604701,"Jun's Shadow",113,1,1,137995,6188,0,230,175,10,10,0,0,1,0,0,0,0,30,0,161,161,161,161,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016102,200400,Werewolf,113,1,1,104836,6926,0,177,162,10,10,0,0,1,0,0,0,0,30,0,161,161,161,161,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016103,204300,"Poison Pod",113,1,1,92548,6160,0,118,140,10,10,0,0,1,0,0,0,0,30,0,161,161,161,161,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016104,604801,"Mifuyu's Shadow",113,1,1,127380,6875,0,239,147,10,10,0,0,1,0,0,0,0,30,0,211,161,161,161,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016105,203900,"Evil Cannon",113,1,1,114349,6385,0,144,138,10,10,0,0,1,0,0,0,0,30,0,161,161,161,161,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016201,206000,Sealidon,114,1,1,109439,10073,0,319,124,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016202,601701,"Kaori's Shadow",114,1,1,107115,8325,0,232,158,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016203,604301,"Makoto's Shadow",114,1,1,117827,8325,0,213,158,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016204,205200,"Seahorse Knight",114,1,1,104184,5805,0,162,162,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016205,201900,"Sludge Salamander",114,1,1,93773,3224,0,165,129,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016301,203300,"Goblin Guard",115,1,1,87474,4754,0,407,118,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016302,600101,"Hiyori's Shadow",115,1,1,108080,8050,0,234,159,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016303,202800,"Wandering Crow",115,1,1,119423,6170,0,142,107,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016304,602501,"Suzume's Shadow",115,1,1,91868,0,7369,131,243,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016305,200801,Mookle,115,1,1,106990,6783,0,137,131,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016401,204701,"Sand Boar",116,1,1,117159,7723,0,308,82,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016402,603101,"Shinobu's Shadow",116,1,1,124300,7063,0,236,161,10,10,0,0,1,0,0,0,0,30,0,164,614,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016403,605301,"Monika's Shadow",116,1,1,130854,7769,0,245,151,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016404,201301,"Mad Flower",116,1,1,103178,4257,0,149,124,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016405,201301,"Mad Flower",116,1,1,103178,4257,0,149,124,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016501,200300,Gatekeeper,117,1,1,99834,0,5515,203,126,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016502,604501,"Kuka's Shadow",117,1,1,119700,6413,0,197,259,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016503,205300,"Ice Chick",117,1,1,89809,0,4511,96,111,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016504,601301,"Nanaka's Shadow",117,1,1,99009,0,7500,152,171,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016505,203100,Wyrmling,117,1,1,86823,0,4694,139,151,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016601,605201,"Lima's Shadow",117,1,1,164160,6769,0,323,171,10,10,0,0,1,0,0,0,0,30,0,165,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016602,602001,"Mimi's Shadow",117,1,1,123120,7838,0,247,152,10,10,0,0,1,0,0,0,0,30,0,195,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016603,200501,"Snow Ram",117,1,1,124821,6167,0,146,135,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016604,201900,"Sludge Salamander",117,1,1,96668,3374,0,168,132,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016605,203500,"Drill Mole",117,1,1,120239,6098,0,147,127,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016701,203000,Gellatina,117,1,1,93540,0,5614,182,165,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016702,605601,"Ruka's Shadow",117,1,1,128079,6769,0,276,171,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016703,604401,"Illya's Shadow",117,1,1,110010,0,7500,171,181,10,10,0,0,1,0,0,0,0,30,0,295,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016704,202500,"Cave Bat",117,1,1,113359,0,4959,140,173,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016705,204600,"Magic Manta",117,1,1,90440,0,5150,144,174,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016801,201200,Golem,117,1,1,122198,6497,0,450,197,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016802,200300,Gatekeeper,117,1,1,107044,0,5515,223,126,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016803,600601,"Akari's Shadow",117,1,1,99009,0,7500,152,247,10,10,0,0,1,0,0,0,0,30,0,295,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016804,605001,"Misaki's Shadow",117,1,1,99009,0,6900,152,247,10,10,0,0,1,0,0,0,0,30,0,295,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016805,201000,"Flaming Skulls",117,1,1,99359,0,5255,152,152,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016901,201200,Golem,117,1,1,122198,6497,0,450,197,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016902,602201,"Yori's Shadow",117,1,1,102600,0,7200,152,247,10,10,0,0,1,0,0,0,0,30,0,295,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016903,203001,"Fire Gellatina",117,1,1,93154,0,5614,192,175,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016904,601201,"Hatsune's Shadow",117,1,1,102600,0,7500,171,190,10,10,0,0,1,0,0,0,0,30,0,295,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710016905,201400,"Elder Cloud",117,1,1,121735,0,7879,177,145,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017001,206500,"Monkey Commander",124,1,1,126080,14600,0,276,190,10,10,0,0,1,0,0,0,0,30,0,152,152,152,152,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017002,605701,"Djeeta's Shadow",124,1,1,129773,9832,0,222,172,10,10,0,0,1,0,0,0,0,30,0,152,152,152,152,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017003,306300,"Monkey Master",124,1,1,2700000,7450,5900,142,122,10,10,0,0,1,0,0,0,0,30,0,192,172,172,172,1,0,0,0,0,0,0,0,0,0,0,0,300000008,30,0
710017004,604001,"Aoi's Shadow",124,1,1,94380,8319,0,242,152,10,10,0,0,1,0,0,0,0,30,0,172,172,172,172,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017101,602701,"Eriko's Shadow",114,1,1,122100,9019,0,241,148,10,10,0,0,1,0,0,0,0,30,0,192,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017102,603401,"Yukari's Shadow",114,1,1,105450,6938,0,232,158,10,10,0,0,1,0,0,0,0,30,0,192,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017103,202904,"Lava Lizard",114,1,1,108219,6465,0,149,124,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017104,201302,"Cactus Flower",114,1,1,68515,4050,0,136,110,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017105,201301,"Mad Flower",114,1,1,88586,4157,0,147,122,10,10,0,0,1,0,0,0,0,30,0,162,162,162,162,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017201,601701,"Kaori's Shadow",115,1,1,112000,8400,0,234,159,10,10,0,0,1,0,0,0,0,30,0,193,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017202,601501,"Misato's Shadow",115,1,1,95200,0,7664,131,243,10,10,0,0,1,0,0,0,0,30,0,193,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017203,203301,"Jungle Guard",115,1,1,85306,5445,0,400,148,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017204,205200,"Seahorse Knight",115,1,1,105149,5855,0,163,163,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017205,202500,"Cave Bat",115,1,1,112394,0,5633,138,176,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017301,600701,"Miyako's Shadow",116,1,1,169500,6710,0,283,140,10,10,0,0,1,0,0,0,0,30,0,194,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017302,601001,"Maho's Shadow",116,1,1,101700,0,7435,161,189,10,10,0,0,1,0,0,0,0,30,0,194,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017303,203800,Orc,116,1,1,119128,5911,0,174,151,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017304,202700,"Hermit Knight",116,1,1,113699,5600,0,170,135,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017305,204400,"Little Devil",116,1,1,110891,0,7710,133,154,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017401,604701,"Jun's Shadow",117,1,1,148200,6413,0,285,181,10,10,0,0,1,0,0,0,0,30,0,195,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017402,602001,"Mimi's Shadow",117,1,1,136800,7838,0,247,152,10,10,0,0,1,0,0,0,0,30,0,195,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017403,203801,"High Orc",117,1,1,122864,7140,0,167,143,10,10,0,0,1,0,0,0,250,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017404,202800,"Wandering Crow",117,1,1,121353,6270,0,144,109,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017405,204300,"Poison Pod",117,1,1,96408,6360,0,122,144,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017501,600401,"Misogi's Shadow",118,1,1,138000,7907,0,240,163,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017502,604601,"Tamaki's Shadow",118,1,1,115000,7188,0,202,154,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017503,201200,Golem,118,1,1,123163,6547,0,400,198,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017504,201100,Kobold,118,1,1,105570,6567,0,156,161,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017505,203100,Wyrmling,118,1,1,104348,0,7950,184,144,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017601,605401,"Tsumugi's Shadow",118,1,1,124200,7188,0,240,173,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017602,601101,"Rino's Shadow",118,1,1,109250,8625,0,230,144,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017603,201201,"Blue Golem",118,1,1,94144,7099,0,375,3000,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017604,205400,"Ice Fish",118,1,1,91708,15625,0,161,126,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017605,201302,"Cactus Flower",118,1,1,72375,4250,0,140,114,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017701,602301,"Ayane's Shadow",118,1,1,131100,7907,0,250,154,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017702,601801,"Io's Shadow",118,1,1,87975,0,6658,154,250,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017703,204701,"Sand Boar",118,1,1,122418,7305,0,305,75,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017704,203200,Imp,118,1,1,116864,0,8750,137,184,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017705,202300,"Fire Mage",118,1,1,89001,0,5005,120,131,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017801,604401,"Illya's Shadow",118,1,1,111651,0,7566,173,183,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017802,600601,"Akari's Shadow",118,1,1,100486,0,7566,154,250,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017803,200902,Treant,118,1,1,141117,7050,0,172,161,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017804,202500,"Cave Bat",118,1,1,111931,0,5783,141,179,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017805,201500,"Jellyfish Diver",118,1,1,83247,0,11062,125,153,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017901,605301,"Monika's Shadow",118,1,1,131100,7907,0,250,154,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017902,601301,"Nanaka's Shadow",118,1,1,98325,0,7566,154,173,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017903,204702,"Wild Boar",118,1,1,107468,10373,0,325,106,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017904,200701,"Cursed Statue",118,1,1,89603,0,5312,158,138,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710017905,201400,"Elder Cloud",118,1,1,120793,0,7929,178,146,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018001,604501,"Kuka's Shadow",125,1,1,183000,6863,0,265,224,10,10,0,0,1,0,0,0,0,30,0,173,173,173,173,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018002,601201,"Hatsune's Shadow",125,1,1,109800,0,8027,183,204,10,10,0,0,1,0,0,0,0,30,0,203,203,173,173,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018003,303401,"Rock Hammer",125,1,1,2380000,7800,0,167,187,10,10,0,0,1,0,0,0,0,30,0,203,173,203,173,1,0,0,0,0,0,0,0,0,0,0,0,300000008,30,0
710018004,204702,"Wild Boar",125,1,1,113768,10723,0,332,113,10,10,0,0,1,0,0,0,0,30,0,173,173,173,173,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018005,200902,Treant,125,1,1,160200,7400,0,179,168,10,10,0,0,1,0,0,0,0,30,0,173,173,173,173,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018101,603001,"Ninon's Shadow",115,1,1,134400,8400,0,215,159,10,10,0,0,1,0,0,0,0,30,0,193,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018102,600801,"Yuki's Shadow",115,1,1,106400,0,7074,150,243,10,10,0,0,1,0,0,0,0,30,0,193,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018103,203001,"Fire Gellatina",115,1,1,91224,0,5514,190,173,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018104,201302,"Cactus Flower",115,1,1,72000,4100,0,137,111,10,10,0,0,1,0,0,0,0,30,0,163,163,163,163,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018201,603301,"Mahiru's Shadow",116,1,1,128820,7769,0,245,151,10,10,0,0,1,0,0,0,0,30,0,194,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018202,602801,"Saren's Shadow",116,1,1,128820,6710,0,226,151,10,10,0,0,1,0,0,0,0,30,0,194,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018203,204700,"Leafy Boar",116,1,1,131413,12300,0,316,84,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018204,200902,Treant,116,1,1,139425,6950,0,170,159,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018205,204000,Mini-Gryphon,116,1,1,104658,6154,0,135,120,10,10,0,0,1,0,0,0,0,30,0,164,164,164,164,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018301,600901,"Anna's Shadow",117,1,1,107730,0,7800,143,190,10,10,0,0,1,0,0,0,0,30,0,195,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018302,601601,"Suzuna's Shadow",117,1,1,101745,8550,0,228,143,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018303,204500,"Hammer Crab",117,1,1,141000,12237,0,208,138,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018304,201300,"Rock Flower",117,1,1,103454,7449,0,174,139,10,10,0,0,1,0,0,0,0,30,0,165,165,165,165,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018401,605701,"Djeeta's Shadow",118,1,1,119239,9344,0,211,163,10,10,0,0,1,0,0,0,0,30,0,196,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018402,605101,"Mitsuki's Shadow",118,1,1,113819,6469,0,240,163,10,10,0,0,1,0,0,0,0,30,0,181,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018403,206000,Sealidon,118,1,1,116202,10273,0,323,128,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018404,206100,Wisewand,118,1,1,92517,0,6505,117,128,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018405,200801,Mookle,118,1,1,112701,6433,0,140,134,10,10,0,0,1,0,0,0,0,30,0,166,166,166,166,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018501,603201,"Akino's Shadow",119,1,1,174000,8700,0,271,213,10,10,0,0,1,0,0,0,0,30,0,197,167,167,167,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018502,603101,"Shinobu's Shadow",119,1,1,127600,7250,0,242,165,10,10,0,0,1,0,0,0,0,30,0,197,167,167,167,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018503,204702,"Wild Boar",119,1,1,120408,10423,0,326,107,10,10,0,0,1,0,0,0,0,30,0,167,167,167,167,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
710018504,202802,"Wandering Kite",119,1,1,125754,8311,0,148,125,10,10,0,0,1,0,0,0,0,30,0,167,167,167,167,1,0,0,0,0,0,0,0,0,0,0,0,200000001,30,0
