pattern_id,unit_id,loop_start,loop_end,atk_pattern_1,atk_pattern_2,atk_pattern_3,atk_pattern_4,atk_pattern_5,atk_pattern_6,atk_pattern_7,atk_pattern_8,atk_pattern_9,atk_pattern_10,atk_pattern_11,atk_pattern_12,atk_pattern_13,atk_pattern_14,atk_pattern_15,atk_pattern_16,atk_pattern_17,atk_pattern_18,atk_pattern_19,atk_pattern_20
30590001,305900,4,7,1002,1002,1001,1002,1002,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30590101,305901,4,7,1002,1002,1001,1002,1002,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30600001,306000,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30600101,306001,1,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30600201,306002,1,7,1,1001,1,1,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30600202,306002,1,8,1001,1002,1,1,1001,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
30600301,306003,1,9,1,1001,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0
30600302,306003,1,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30600401,306004,2,2,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30600501,306005,2,5,1001,1,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30600601,306006,1,9,1,1001,1,1001,1002,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0
30600602,306006,1,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30600701,306007,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30600801,306008,1,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30600901,306009,1,7,1,1001,1,1,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30600902,306009,1,8,1001,1002,1,1,1001,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
30601001,306010,1,9,1,1001,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0
30601002,306010,1,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30610001,306100,2,8,1,1,1001,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1
30620001,306200,1,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30620101,306201,1,7,1002,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30620201,306202,1,7,1002,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30620301,306203,1,7,1002,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30620401,306204,1,7,1002,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30630001,306300,1,6,1,1001,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30630002,306300,3,7,1001,1,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30630101,306301,1,6,1,1001,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30630102,306301,3,7,1001,1,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30640001,306400,1,6,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30650001,306500,3,10,1002,1002,1002,1002,1002,1001,1002,1002,1002,1001,0,0,0,0,0,0,0,0,0,0
30660001,306600,1,6,1001,1,1001,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670001,306700,2,5,1,1001,1002,1,1004,1005,1006,1007,1008,0,0,0,0,0,0,0,0,0,0,0
30670101,306701,2,5,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670201,306702,2,5,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670202,306702,2,8,1002,1,1,1,1002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30670301,306703,2,5,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670302,306703,2,8,1002,1,1,1,1002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30670401,306704,2,5,1008,1001,1001,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670501,306705,2,18,1006,1005,1,1,1,1,1006,1005,1,1,1,1,1006,1005,1,1,1,1,0,0
30670601,306706,2,5,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670602,306706,2,8,1002,1,1,1,1002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30670801,306708,1,6,1,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670901,306709,1,6,1,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30670902,306709,2,8,1002,1,1,1,1002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30671001,306710,2,5,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30671002,306710,2,8,1002,1,1,1,1002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30671101,306711,2,5,1008,1001,1001,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30671201,306712,2,18,1006,1005,1,1,1,1,1006,1005,1,1,1,1,1006,1005,1,1,1,1,0,0
30671301,306713,2,5,1,1,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30671302,306713,2,8,1002,1,1,1,1002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30680001,306800,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30680101,306801,2,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30680201,306802,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30680202,306802,2,8,1001,1,1002,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30680301,306803,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30680302,306803,2,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30680401,306804,2,2,1007,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30680501,306805,2,10,1004,1005,1,1,1,1004,1005,1,1,1,0,0,0,0,0,0,0,0,0,0
30680601,306806,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30680602,306806,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30680701,306807,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30680801,306808,2,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30680901,306809,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30680902,306809,2,8,1001,1,1002,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30681001,306810,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30681002,306810,2,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30681101,306811,2,2,1007,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30681201,306812,2,10,1004,1005,1,1,1,1004,1005,1,1,1,0,0,0,0,0,0,0,0,0,0
30681301,306813,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30681302,306813,2,7,1,1,1002,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30690001,306900,1,3,1001,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30690101,306901,1,3,1001,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700001,307000,1,8,1005,1005,1002,1005,1005,1001,1002,1005,0,0,0,0,0,0,0,0,0,0,0,0
30700101,307001,2,6,1005,1001,1005,1005,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700201,307002,1,5,1005,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700202,307002,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700301,307003,1,5,1005,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700302,307003,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700401,307004,2,10,1005,1005,1002,1001,1005,1001,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0
30700501,307005,2,3,1001,1005,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700601,307006,1,6,1002,1005,1005,1002,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700701,307007,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700702,307007,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30700801,307008,1,8,1005,1005,1002,1005,1005,1001,1002,1005,0,0,0,0,0,0,0,0,0,0,0,0
30700901,307009,2,6,1005,1001,1005,1005,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701001,307010,1,5,1005,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701002,307010,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701101,307011,1,5,1005,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701102,307011,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701201,307012,2,10,1005,1005,1002,1001,1005,1001,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0
30701301,307013,2,3,1001,1005,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701401,307014,1,6,1002,1005,1005,1002,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701501,307015,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701502,307015,1,4,1005,1002,1001,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30710001,307100,2,7,1003,1003,1002,1003,1003,1001,1003,0,0,0,0,0,0,0,0,0,0,0,0,0
30710101,307101,2,12,1004,1003,1003,1001,1002,1002,1004,1003,1003,1001,1002,1004,0,0,0,0,0,0,0,0
30710201,307102,3,6,1003,1001,1002,1003,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30720001,307200,1,11,1,1,1002,1,1001,1002,1,1001,1,1002,1001,0,0,0,0,0,0,0,0,0
30720002,307200,1,12,1,1004,1001,1,1,1004,1,1001,1,1,1004,1001,0,0,0,0,0,0,0,0
30730001,307300,2,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30730101,307301,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30730201,307302,2,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30730202,307302,2,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30730301,307303,2,9,1,1002,1,1001,1,1006,1,1007,1,0,0,0,0,0,0,0,0,0,0,0
30730302,307303,2,9,1,1002,1,1001,1,1006,1,1007,1,0,0,0,0,0,0,0,0,0,0,0
30730401,307304,2,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30730501,307305,2,14,1,1004,1,1,1004,1004,1,1,1,1004,1004,1004,1,1,0,0,0,0,0,0
30730601,307306,2,9,1,1002,1,1001,1,1006,1,1007,1,0,0,0,0,0,0,0,0,0,0,0
30730602,307306,2,9,1,1002,1,1001,1,1006,1,1007,1,0,0,0,0,0,0,0,0,0,0,0
30740001,307400,1,4,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740101,307401,1,4,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740201,307402,1,4,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740202,307402,1,4,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740301,307403,1,4,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740302,307403,1,4,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740401,307404,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740501,307405,3,8,1,1,1004,1,1002,1,1,1002,0,0,0,0,0,0,0,0,0,0,0,0
30740601,307406,1,12,1,1001,1,1004,1,1002,1,1,1001,1004,1,1002,0,0,0,0,0,0,0,0
30740602,307406,1,5,1,1001,1002,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30750001,307500,1,6,1,1,1001,1002,1,1001,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30750101,307501,1,6,1,1001,1,1001,1,1001,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30750201,307502,1,6,1001,1001,1,1002,1002,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30750202,307502,1,9,1,1001,1,1,1001,1002,1,1,1001,0,0,0,0,0,0,0,0,0,0,0
30750301,307503,1,6,1001,1002,1,1001,1002,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30750302,307503,1,7,1001,1002,1001,1,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30750401,307504,3,7,1,1001,1,1002,1,1,1001,0,0,1,1,1,1,1,1,1,1,1,1,1
30750402,307504,1,6,1001,1002,1,1002,1001,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30750501,307505,3,7,1,1001,1,1002,1,1,1001,0,0,1,1,1,1,1,1,1,1,1,1,1
30750502,307505,1,9,1,1001,1,1,1001,1002,1,1,1001,0,0,0,0,0,0,0,0,0,0,0
30760001,307600,3,11,1,1,1002,1,1001,1,1,1001,1002,1,1001,0,0,0,0,0,0,0,0,0
30760002,307600,1,11,1,1,1001,1,1001,1,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0
30770001,307700,1,5,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30770101,307701,1,5,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30770201,307702,1,6,1001,1002,1002,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30770202,307702,1,8,1001,1,1001,1002,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30770301,307703,1,9,1,1001,1,1002,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0
30770302,307703,1,8,1001,1,1001,1002,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30770401,307704,1,9,1,1001,1,1002,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0
30770402,307704,1,8,1002,1,1002,1001,1001,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30780001,307800,4,8,1,1,1001,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30780002,307800,4,8,1,1,1001,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30780101,307801,4,8,1,1,1001,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30780102,307801,4,11,1,1,1001,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30780201,307802,4,11,1002,1002,1001,1002,1002,1001,1002,1001,1002,1002,1001,0,0,0,0,0,0,0,0,0
30780202,307802,4,11,1002,1002,1001,1002,1001,1002,1002,1001,1002,1002,1001,0,0,0,0,0,0,0,0,0
30780301,307803,10,14,1001,1001,1002,1001,1002,1001,1002,1001,1002,1002,1001,1002,1001,1002,0,0,0,0,0,0
30780302,307803,10,14,1001,1001,1002,1001,1002,1001,1002,1001,1002,1002,1001,1002,1001,1002,0,0,0,0,0,0
30780401,307804,2,3,1005,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30780402,307804,2,3,1005,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30780501,307805,11,15,1004,1001,1001,1002,1001,1001,1002,1001,1002,1002,1001,1001,1002,1001,1002,0,0,0,0,0
30780502,307805,11,15,1004,1001,1001,1002,1001,1001,1002,1001,1002,1002,1001,1001,1002,1001,1002,0,0,0,0,0
30780601,307806,10,14,1002,1001,1002,1001,1002,1002,1001,1002,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0
30780602,307806,10,14,1002,1001,1002,1001,1002,1002,1001,1002,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0
30790001,307900,1,7,1,1,1001,1,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30790101,307901,1,5,1,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30790201,307902,1,6,1,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30790202,307902,1,6,1002,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30790301,307903,1,5,1,1002,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30790302,307903,1,6,1002,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800001,308000,1,4,1005,1001,1002,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800101,308001,4,7,1005,1001,1002,1005,1005,1005,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30800201,308002,5,9,1005,1001,1007,1005,1005,1001,1005,1007,1005,0,0,0,0,0,0,0,0,0,0,0
30800301,308003,1,4,1005,1001,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800401,308004,2,4,1010,1005,1005,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30800501,308005,5,9,1005,1001,1007,1005,1005,1001,1005,1007,1005,0,0,0,0,0,0,0,0,0,0,0
30810001,308100,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30810101,308101,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30810201,308102,1,7,1004,1004,1004,1001,1004,1004,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30810202,308102,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30810301,308103,1,7,1004,1004,1004,1001,1004,1004,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30810302,308103,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30820001,308200,1,5,1005,1005,1001,1005,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820101,308201,1,6,1005,1005,1001,1005,1005,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820201,308202,1,6,1005,1005,1001,1005,1005,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820301,308203,1,5,1005,1001,1005,1005,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820401,308204,1,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820501,308205,1,7,1006,1001,1006,1002,1001,1006,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30820601,308206,6,11,1005,1001,1005,1005,1002,1005,1001,1005,1002,1005,1001,0,0,0,0,0,0,0,0,0
30830001,308300,1,9,1,1001,1002,1,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0
30830101,308301,1,9,1,1001,1,1,1,1001,1,1,1,0,0,0,0,0,0,0,0,0,0,0
30830201,308302,1,9,1,1001,1002,1,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0
30830202,308302,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30830301,308303,1,9,1,1001,1002,1,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0
30830302,308303,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30840001,308400,1,6,1,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840101,308401,1,6,1,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840201,308402,1,5,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840202,308402,1,6,1,1001,1,1002,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840301,308403,4,8,1,1,1001,1,1002,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
30840302,308403,1,11,1002,1,1001,1001,1002,1,1001,1002,1,1001,1002,0,0,0,0,0,0,0,0,0
30840401,308404,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840501,308405,2,9,1,1004,1,1001,1004,1,1001,1004,1,0,0,0,0,0,0,0,0,0,0,0
30840601,308406,1,8,1,1002,1001,1,1001,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30840602,308406,2,7,1,1001,1,1002,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30850001,308500,1,8,1,1001,1,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30850002,308500,1,8,1,1001,1,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30860001,308600,1,5,1,1002,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30860101,308601,4,7,1,1002,1,1,1006,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30860201,308602,4,7,1,1002,1,1,1006,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30860301,308603,4,7,1,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30860401,308604,4,11,1,1002,1,1004,1,1,1007,1,1002,1007,1,0,0,0,0,0,0,0,0,0
30860501,308605,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30860601,308606,4,7,1,1002,1,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30900001,309000,1,3,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30910001,309100,1,5,1002,1002,1001,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30920001,309200,1,3,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30920101,309201,1,3,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930001,309300,1,3,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930101,309301,1,5,1001,1,1004,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930201,309302,1,5,1001,1,1004,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930301,309303,1,5,1001,1,1004,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930401,309304,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930501,309305,1,6,1002,1004,1001,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930601,309306,1,5,1001,1,1004,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30940001,309400,1,4,1002,1001,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30950001,309500,1,4,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30960001,309600,1,4,1002,1001,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30970001,309700,1,4,1002,1002,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30980001,309800,4,6,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30980101,309801,2,3,1005,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30980201,309802,4,8,1002,1001,1002,1002,1001,1001,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0
30980301,309803,5,9,1002,1002,1001,1002,1001,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0
30980302,309803,5,9,1003,1002,1001,1002,1003,1002,1001,1002,1002,0,0,0,0,0,0,0,0,0,0,0
30990001,309900,1,7,1,1002,1,1,1001,1,1002,0,0,1,1,1,1,1,1,1,1,1,1,1
30990002,309900,1,5,1001,1002,1,1,1002,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
31000001,310000,1,6,1,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000101,310001,1,6,1,1,1002,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000201,310002,1,5,1,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000202,310002,1,6,1,1001,1,1002,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000301,310003,6,9,1,1,1001,1,1,1002,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0
31000302,310003,1,11,1002,1,1001,1001,1002,1,1001,1002,1,1001,1002,0,0,0,0,0,0,0,0,0
31000401,310004,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000501,310005,1,10,1,1004,1,1002,1004,1,1,1004,1,1002,0,0,0,0,0,0,0,0,0,0
31000601,310006,1,8,1,1002,1005,1,1005,1002,1,1005,0,0,0,0,0,0,0,0,0,0,0,0
31000602,310006,4,11,1,1005,1004,1,1005,1,1002,1,1005,1,1004,0,0,0,0,0,0,0,0,0
31010001,310100,12,16,1001,1,1,1004,1,1,1001,1,1002,1,1004,1,1002,1001,1001,1004,0,0,0,0
31010002,310100,1,6,1001,1,1004,1002,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31020001,310200,1,5,1002,1002,1001,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31030001,310300,7,12,1,1,1003,1,1,1004,1,1,1003,1,1,1004,0,0,0,0,0,0,0,0
31030101,310301,7,12,1,1,1003,1,1,1004,1,1,1003,1,1,1004,0,0,0,0,0,0,0,0
31030201,310302,7,12,1,1,1003,1,1,1004,1,1,1003,1,1,1004,0,0,0,0,0,0,0,0
31030301,310303,7,11,1,1004,1,1,1003,1,1004,1,1,1003,1,0,0,0,0,0,0,0,0,0
31030401,310304,8,13,1001,1,1,1003,1,1,1004,1,1,1003,1,1,1004,0,0,0,0,0,0,0
31030402,310304,7,12,1,1,1003,1,1,1004,1,1,1003,1,1,1004,0,0,0,0,0,0,0,0
31030501,310305,2,2,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31030601,310306,6,10,1004,1,1,1003,1,1004,1,1,1003,1,0,0,0,0,0,0,0,0,0,0
31040001,310400,1,7,1,1002,1,1002,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
31040002,310400,1,3,1002,1003,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31040101,310401,1,13,1,1002,1,1,1002,1,1,1002,1,1002,1,1,1001,0,0,0,0,0,0,0
