skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
1058002,Lunchtime,0,0,0.21,105800201,105800202,0,0,0,0,0,0,0,0,0,0,0,0,"Increases own magic defense by a moderate amount and recovers own HP by a moderate amount.",2003
1058003,"Falling Slash",0,0,1.21,105800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front.",2001
1058011,"Princess Valiant",0,0,0.0,105801101,105801102,105801103,105801104,105801105,0,0,0,0,0,0,105801104,0,0,"Deals massive physical damage to an enemy directly in front. Massive boost to own physical and magical defense and moderate boost to own physical attack. Physical attack boost increases with remaining HP.",1001
1058012,Lunchtime+,0,0,0.21,105801201,105801202,105801203,0,0,0,0,0,0,0,0,0,0,0,"Increases own magic defense by a moderate amount and recovers own HP by a large amount. Deploys a barrier around oneself that absorbs physical and magic damage.",2003
1058501,"Princess Power",0,0,0.0,105850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own max HP at start of battle.",3005
1058511,"Princess Power+",0,0,0.0,105851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own max HP at start of battle.",3005
1059001,Aurora,1,0,0.0,105900101,105900102,105900103,0,0,0,0,0,105900101,0,0,0,0,0,"Increases physical and magical attack power of all allies by a small amount, and recovers own HP by a moderate amount.",1005
1059002,Tri-Slash,0,0,0.66,105900201,105900202,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front.",2001
1059003,"Speed Boost",0,0,1.4,105900301,105900302,0,0,0,0,0,0,0,0,0,0,0,0,"Small boost to action speed and physical attack of all allies.",2003
1059011,"Aurora Blooming",1,0,0.0,105901101,105901102,105901103,105901104,105901105,0,0,0,0,0,0,0,0,0,"Recovers own HP by a large amount. Recovers all allies' HP by a moderate amount, boosts their physical and magical attack by a large amount, and boosts their TP Boost by a small amount.",1005
1059012,Tri-Slash+,0,0,0.66,105901201,105901202,105901203,105901204,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front. Moderate boost to own physical attack and small boost to own TP Boost.",2001
1059501,"Spiritual Epiphany",0,0,0.0,105950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1059511,"Spiritual Epiphany+",0,0,0.0,105951101,105951102,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack and small boost to magical defense at start of battle.",3001
1060001,"Grim Burst",1,0,0.0,106000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to all enemies.",1002
1060002,"Lightning Sphere",1,0,1.27,106000201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front.",2002
1060003,"Reduce Armor",1,0,0.83,106000301,106000302,0,0,0,0,0,0,106000301,0,0,0,0,0,"Lowers physical and magical defense of an enemy directly in front by a small amount.",2004
1060011,"Abyss Burst",1,0,0.0,106001101,106001102,0,0,0,0,0,0,106001101,0,0,0,0,0,"Deals large magical damage to all enemies and inflicts Panic.",1002
1060012,"Lightning Sphere+",1,0,1.27,106001201,106001202,106001203,106001204,0,0,0,0,0,106001202,106001203,0,0,0,"Deals moderate magical damage to an enemy directly in front and small magical damage to enemies around it. Lowers magical defense of all targets by a small amount.",2002
1060501,"Dark Eclipse",0,0,0.0,106050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1060511,"Dark Eclipse+",0,0,0.0,106051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1061001,"Spiresbane Blade",0,0,0.0,106100101,106100102,106100103,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front. Equips the Spiresbane Blade until TP is fully depleted.",1001
1061002,"Feeling Scared Yet?!",0,0,0.34,106100201,106100202,106100203,106100204,0,0,0,0,0,106100201,106100202,0,0,0,"Deals small physical damage to all enemies in range, inflicts Stun, and knocks them back slightly.",2018
1061003,"Right This Way!",1,0,0.34,106100301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lowers the physical defense of all enemies in range by a small amount.",2004
1061101,"Spirespin Slice",1,0,0.25,106110101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front.",1002
1061102,"Spiresplitter Sweep",1,0,0.25,106110201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to all enemies in range.",1002
1061501,"Potential Force",0,0,0.0,106150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1061511,"Potential Force+",0,0,0.0,106151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1063001,"I'll Fill You With Arrows!",1,0,0.0,106300101,106300102,106300103,106300104,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front. Boost to damage dealt if this skill has already been used.",1001
1063002,"Clinging Vines",1,0,0.75,106300201,106300202,0,0,0,0,0,0,106300201,0,0,0,0,0,"Deals small physical damage to the enemy with the highest magical attack and reduces their action speed by a small amount.",2001
1063003,"Shimmering Wings",1,0,1.35,106300301,106300302,106300303,0,0,0,0,0,0,0,0,0,0,0,"Recovers own TP by a moderate amount. This amount increases if ""I'll Fill You With Arrows!"" has been used.",2006
1063012,"Clinging Vines+",1,0,1.27,106301201,106301202,106301203,0,0,0,0,0,106301201,106301201,0,0,0,0,"Deals moderate physical damage to the enemy with the highest magical attack. Lowers their magical attack and reduces their action speed by a small amount.",2001
1063501,"Elven Archery",0,0,0.0,106350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1063511,"Elven Archery+",0,0,0.0,106351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1065001,"Dragon's End Fist",1,0,0.0,106500101,106500102,106500103,106500104,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front. Damage greatly boosted the first time this Union Burst is used in a battle.",1001
1065002,"Draconic Smash",1,0,0.57,106500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front.",2001
1065003,"Dragolyzer Stance",1,0,0.34,106500301,106500302,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack and physical critical rate.",2003
1065501,"Blazing Dragon",0,0,0.0,106550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1065511,"Blazing Dragon+",0,0,0.0,106551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1070001,"Mirror Mirror",1,0,0.0,107000101,107000102,107000103,0,0,0,0,0,0,0,0,0,0,0,"[Summon] Creates a duplicate of herself that cannot use Union Bursts. Deploys a field around self that grants a massive boost to magical attack and a small boost to TP Boost.",1017
1070002,"Saturation Ray",1,0,0.75,107000201,107000202,107000203,0,0,0,0,0,107000201,107000202,0,0,0,0,"Deals moderate magical damage to all enemies in range, and inflicts a brief Stun.",2002
1070003,"Instance Gem",1,0,1.35,107000301,107000302,0,0,0,0,0,0,107000301,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front and lowers its magical defense by a small amount.",2002
1070501,Phantasmagoria,0,0,0.0,107050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1070511,Phantasmagoria+,0,0,0.0,107051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1071001,"Numbers Avalon",1,0,0.0,107100101,107100102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to an enemy directly in front and dodges all physical attacks for a set period of time. This attack never misses and is always a critical hit.",1001
1071002,Overlay,1,0,0.75,107100201,107100202,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack and small boost to own TP Boost.",2003
1071003,Injection,1,0,1.35,107100301,107100302,0,0,0,0,0,0,107100301,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front and lowers their physical defense by a small amount.",2001
1071501,"Ignition EX",0,0,0.0,107150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1071511,"Ignition EX+",0,0,0.0,107151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1075001,"Princess Splash",1,0,0.0,107500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to all enemies in range.",1001
1075002,"Dessert Time",1,0,0.0649999999999999,107500201,107500202,0,0,0,0,0,0,0,0,0,0,0,0,"Massive boost to own physical attack. Also lowers own magical defense by a moderate amount.",2003
1075003,"Parasol Assault",1,0,1.125,107500301,107500302,0,0,0,0,0,0,0,0,0,0,0,0,"Deals small physical damage to all enemies in range and knocks back slightly an enemy directly in front.",2001
1075012,"Dessert Time+",1,0,0.0649999999999999,107501201,107501202,107501203,0,0,0,0,0,0,0,0,0,0,0,"Massive boost to own physical attack and large boost to own physical critical rate. Also lowers own magical defense by a moderate amount.",2003
1075501,"Seafood Power",0,0,0.0,107550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1075511,"Seafood Power+",0,0,0.0,107551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1076001,"Ocean's Healing",1,0,0.0,107600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Recovers the HP of the ally with the lowest HP by a massive amount.",1005
1076002,"Nereid Spear",1,0,0.69,107600201,107600202,107600203,0,0,0,0,0,0,107600202,0,0,0,0,"Deals small physical damage to an enemy directly in front and lowers their physical defense by a small amount.",2001
1076003,"Naval Support",1,0,0.59,107600301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to all allies' physical attack.",2003
1076012,"Nereid Spear+",1,0,0.69,107601201,107601202,107601203,0,0,0,0,0,0,107601202,0,0,0,0,"Deals small physical damage to an enemy directly in front and lowers their physical defense by a large amount.",2001
1076501,"Summer Oracle",0,0,0.0,107650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical defense at start of battle.",3004
1076511,"Summer Oracle+",0,0,0.0,107651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical defense at start of battle.",3004
1077001,"Tropical Vacation",1,0,0.0,107700101,107700102,107700103,0,0,0,0,0,0,0,0,0,0,0,"Small boost to all allies' physical and magical defense. Grants HP regen to all allies.",1003
1077002,"Summon Mini-Golem",1,0,0.85,107700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"[Summon] Summons a mini-golem in front of oneself, which attacks an enemy directly in front.",2017
1077003,"Soda Support",1,0,0.92,107700301,107700302,0,0,0,0,0,0,107700301,0,0,0,0,0,"Moderate boost to magical defense of allies in a radius around the foremost ally.",2003
1077012,"Summon Mini-Golem+",1,0,0.85,107701201,107701202,107701203,0,0,0,0,0,0,107701202,0,0,0,0,"[Summon] Summons a mini-golem in front of oneself, which attacks an enemy directly in front. Deploys a field around the frontmost ally that grants a large boost to physical and magical defense.",2017
1077501,"Tropical Maid",0,0,0.0,107750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical defense at start of battle.",3004
1077511,"Tropical Maid+",0,0,0.0,107751101,107751102,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical defense and small boost to own physical defense at start of battle.",3004
1078001,"Rubber Rampage",1,0,0.0,107800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals massive magical damage to an enemy directly in front.",1002
1078002,"Aqua Bullet",1,0,0.74,107800201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front.",2002
1078003,"Spiral Wave",1,0,1.14,107800301,107800302,0,0,0,0,0,0,107800301,0,0,0,0,0,"Deals small magical damage to an enemy directly in front and lowers their magical defense by a moderate amount.",2004
1078012,"Aqua Bullet+",1,0,0.74,107801201,107801202,0,0,0,0,0,0,107801201,0,0,0,0,0,"Deals large magical damage to an enemy directly in front and lowers their magical defense by a small amount.",2002
1078501,"Hydro Link",0,0,0.0,107850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1078511,"Hydro Link+",0,0,0.0,107851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1079001,"Kitty-Cat Summer Rave",1,0,0.0,107900101,107900102,107900103,107900104,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to a random enemy in range 4 times.",1001
1079002,"Summer Sun Absorption",1,0,0.5,107900201,107900202,0,0,0,0,0,0,107600201,0,0,0,0,0,"Lowers the TP of an enemy directly in front by a small amount and recovers own TP by a small amount.",2006
1079003,"Ice Breaker",1,0,1.1,107900301,107900302,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack and large boost to own action speed.",2003
1079012,"Summer Sun Absorption+",1,0,0.5,107901201,107901202,107901203,107901204,0,0,0,0,107600201,0,0,0,0,0,"Lowers the TP of an enemy directly in front by a small amount and recovers own TP by a small amount. Lowers the physical attack of an enemy directly in front by a large amount, and massively boosts own physical attack.",2006
1079501,"Kitty in Paradise",0,0,0.0,107950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1079511,"Kitty in Paradise+",0,0,0.0,107951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1080001,"Leviathan Lance",1,0,0.0,108000101,108000102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large physical damage to an enemy directly in front. Moderate boost to all allies' physical attack.",1001
1080002,"Hydro Swing",1,0,1.05,108000201,108000202,108000203,0,0,0,0,0,0,108000202,0,0,0,0,"Deals moderate physical damage to an enemy directly in front, and additional small physical damage to enemies nearby the target.",2001
1080003,"Hunting Mode",1,0,1.19,108000301,108000302,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack and large boost to own physical critical rate.",2003
1080012,"Hydro Swing+",1,0,1.05,108001201,108001202,108001203,0,0,0,0,0,0,108001202,0,0,0,0,"Deals moderate physical damage to an enemy directly in front, and additional large physical damage to enemies nearby the target.",2001
1080501,"Summer Mercenary",0,0,0.0,108050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1080511,"Summer Mercenary+",0,0,0.0,108051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1081001,"Halloween Terror",1,0,0.0,108100101,108100102,108100103,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to the enemy with the lowest HP percentage. Deals additional moderate physical damage to all enemies if the enemy is defeated by this skill.",1001
1081002,"Wraith Weapon",1,0,0.75,108100201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack.",2003
1081003,"Hollow Scythe",1,0,1.35,108100301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to all enemies in range.",2001
1081012,"Wraith Weapon+",1,0,0.75,108101201,108101202,0,0,0,0,0,0,0,0,0,0,0,0,"Massive boost to own physical attack and large boost to own physical critical rate.",2003
1081501,"Netherworld Nocturne",0,0,0.0,108150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1081511,"Netherworld Nocturne+",0,0,0.0,108151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1082001,"Trick or Pudding!",1,0,0.0,108200101,108200102,108200103,0,0,0,0,0,0,108200102,0,0,0,0,"Deals massive physical damage to the farthest enemy and inflicts Curse.",1001
1082002,"I'm a Were-Miyako!",1,0,0.75,108200201,108200202,108200203,0,0,0,0,0,0,0,0,0,0,0,"Reduces the farthest enemy's TP by a small amount and inflicts Stun.",2018
1082003,Ghosty-Go-Round!,1,0,0.55,108200301,108200302,0,0,0,0,0,0,0,0,0,0,0,0,"Lowers the physical and magical attack of the farthest enemy by a moderate amount.",2004
1082012,"I'm a Were-Miyako!+",1,0,0.75,108201201,108201202,108201203,108201204,0,0,0,0,0,0,0,0,0,0,"Reduces the farthest enemy's TP by a small amount and inflicts Stun and Panic.",2018
1082501,Growly-Growl!,0,0,0.0,108250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1082511,Growly-Growl!+,0,0,0.0,108251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1083001,"Deadly Pumpkin Party",1,0,0.0,108300101,108300102,108300103,108300104,0,0,0,0,108300101,108300101,108300101,0,0,0,"Deals moderate magical damage to all enemies in the front and lowers magical defense by a small amount. Inflicts Curse and Bind.",1008
1083002,"Lady's Charm",1,0,1.05,108300201,108300202,0,0,0,0,0,0,108300201,0,0,0,0,0,"Deals small magical damage to an enemy directly in front and inflicts Charm.",2009
1083003,"Halloween Hype",1,0,1.19,108300301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boosts magical attack of all allies in range by a moderate amount.",2003
1083012,"Lady's Charm+",1,0,1.05,108301201,108301202,108301203,0,0,0,0,0,108301201,108301201,0,0,0,0,"Deals moderate magical damage to an enemy directly in front, reduces its TP by a small amount, and inflicts Charm.",2009
1083501,"Lady of Halloween",0,0,0.0,108350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1083511,"Lady of Halloween+",0,0,0.0,108351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1084001,"Sylphide Carol",1,0,0.0,108400101,108400102,108400103,0,0,0,0,0,0,0,0,0,0,0,"[Summon] Summons three spirits directly in front of oneself.",1017
1084002,"Ascension Waltz",1,0,1.05,108400201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to the physical attack of the ally with the highest physical attack.",2003
1084003,"Guardian Melody",1,0,1.19,108400301,108400302,0,0,0,0,0,0,108400301,0,0,0,0,0,"Moderate boost to the physical defense of all allies in range, and recovers their TP by a small amount.",2003
1084012,"Ascension Waltz+",1,0,1.05,108401201,108401202,108401203,0,0,0,0,0,0,0,0,0,0,0,"Large boost to the physical attack and physical critical rate of the ally with the highest physical attack. Physical attack boost increases based on Chika (Holiday)'s own magical attack.",2003
1084501,"Gifted Anthem",0,0,0.0,108450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1084511,"Gifted Anthem+",0,0,0.0,108451101,108451102,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack and small boost to magical defense at start of battle.",3003
1085001,"Winter Chimes",1,0,0.0,108500101,108500102,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to all allies' magical defense. Deploys a barrier around oneself that absorbs magical damage.",1003
1085002,"Jingling Cheer",1,0,1.05,108500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rings a bell to massively boost the physical defense of all allies in range. This effect continues for a set time or until attacked.",2003
1085003,"Healing Bell",1,0,1.19,108500301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deploys a field that recovers HP of all nearby allies by a small amount.",2016
1085012,"Jingling Cheer+",1,0,1.05,108501201,108501202,108501203,0,0,0,0,0,0,0,0,0,0,0,"Rings a bell to massively boost the physical defense of all allies in range. This effect continues for a set time or until attacked 5 times. Additionally boosts all allies' physical defense by a moderate amount and recovers own TP by a small amount.",2003
1085501,"Saint Etoile",0,0,0.0,108550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical defense at start of battle.",3004
1085511,"Saint Etoile+",0,0,0.0,108551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical defense at start of battle.",3004
1086001,"Pukichi Santa Storm",1,0,0.0,108600101,108600102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front, at the cost of HP.",1001
1086002,"Pukichi Cheering",1,0,1.05,108600201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack.",2003
1086003,"Pukichi Rush",1,0,1.19,108600301,108600302,0,0,0,0,0,0,108600301,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front and knocks them back slightly.",2001
1086012,"Pukichi Cheering+",1,0,1.05,108601201,108601202,0,0,0,0,0,0,0,0,0,0,0,0,"Massive boost to own physical attack and large boost to own action speed.",2003
1086501,"Holy Night Slugger",0,0,0.0,108650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1086511,"Holy Night Slugger+",0,0,0.0,108651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1087001,"Hiyori Happy Stamp",1,0,0.0,108700101,108700102,108700103,0,0,0,0,0,108700101,108700101,0,0,0,0,"Deals massive physical damage to an enemy directly in front and lowers their physical defense and TP Boost by a small amount.",1001
1087002,"Paw-Paw Charge",1,0,0.8,108700201,108700202,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack, and moderate boost to the physical attack of all allies that use physical attacks.",2003
1087003,"Good Luck Punch",1,0,0.94,108700301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front.",2001
1087501,"Strength of Happiness",0,0,0.0,108750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1087511,"Strength of Happiness+",0,0,0.0,108751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1088001,"Sunrise Protection",1,0,0.0,108800101,108800102,108800103,0,0,0,0,0,0,0,0,0,0,0,"Grants HP regen and a barrier that negates physical and magical damage to all allies, but lowers own magical attack by a massive amount.",1013
1088002,"Weakening Petals",1,0,1.05,108800201,108800202,0,0,0,0,0,0,0,0,0,0,0,0,"Moderately lowers the physical and magical attack of the 2nd closest enemy.",2004
1088003,"Cheerful Bloom",1,0,1.19,108800301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to the magical attack of all allies that use magical attacks.",2003
1088501,"Bright New Year",0,0,0.0,108850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1088511,"Bright New Year+",0,0,0.0,108851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1089001,"Icy Edge: Snowbloom",1,0,0.0,108900101,108900102,0,0,0,0,0,0,108900101,0,0,0,0,0,"Deals moderate physical damage to all enemies and inflicts Stun.",1001
1089002,"Avalanche Reversal",1,0,1.7325,108900201,108900202,108900203,108900204,0,0,0,0,0,0,108900203,0,0,0,"[Taunt] Taunts all enemies and enters a stance. If attacked during this stance, deals small physical damage to all enemies in range and lowers their physical defense by a small amount.",2003
1089003,"Silvery Wintertime",1,0,0.0,108900301,108900302,0,0,0,0,0,0,0,0,0,0,0,0,"Deploys a barrier that negates magical damage around all nearby allies. Moderate boost to own magical defense.",2013
1089501,"Glacier Stance",0,0,0.0,108950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical defense at start of battle.",3004
1089511,"Glacier Stance+",0,0,0.0,108951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical defense at start of battle.",3004
1090001,"Love Punishment",1,0,0.0,109000101,109000102,0,0,0,0,0,0,0,0,0,0,0,0,"Deals massive physical damage to an enemy directly in front. Damage increases the lower Eriko's HP.",1001
1090002,"Heavy Mixing",1,0,0.925,109000201,109000202,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate physical damage to an enemy directly in front. Damage increases the lower Eriko's HP.",2001
1090003,"Sweet Sacrifice",1,0,1.065,109000301,109000302,109000303,0,0,0,0,0,0,0,0,0,0,0,"Boosts own physical attack by a moderate amount at the cost of HP. Effect increases the lower Eriko's HP.",2003
1090501,"Deep Spirit",0,0,0.0,109050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1090511,"Deep Spirit+",0,0,0.0,109051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1091001,"Sweet Sanctuary",1,0,0.0,109100101,109100102,109100103,0,0,0,0,0,109100101,109100101,0,0,0,0,"Deploys a field around oneself that provides a moderate boost to physical attack, a large boost to physical critical rate, and a small boost to TP Boost.",1017
1091002,"Curing Sign",0,0,1.7325,109100201,109100202,109100203,109100204,109100205,109100206,0,0,0,0,0,109100202,109100203,0,"Recovers the HP of the nearby ally with the lowest HP by a moderate amount, and their TP by a small amount. [With Active Field] Recovers all allies' HP by a moderate amount, and their TP by a small amount.",2005
1091003,"Heartful Shot",1,0,0.72,109100301,109100302,109100303,109100304,109100305,109100306,0,0,0,0,0,109100302,109100303,0,"Deals small physical damage to an enemy directly in front and lowers their physical defense by a small amount. [With Active Field] Damage dealt and defense lowered both increase.",2001
1091501,"Purehearted Big Sis",0,0,0.0,109150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own physical attack at start of battle.",3001
1091511,"Purehearted Big Sis+",0,0,0.0,109151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own physical attack at start of battle.",3001
1092001,"Deterrent Thrust",1,0,0.0,109200101,109200102,109200103,0,0,0,0,0,0,109200102,0,0,0,0,"Deals massive magical damage to an enemy directly in front. Boosts the magical attack of all allies with Spirit's Blessing by a large amount.",1002
1092002,"Collision Spell",1,0,0.925,109200201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals moderate magical damage to an enemy directly in front.",2002
1092003,"Princess Calling",1,0,1.065,109200301,109200302,109200303,0,0,0,0,0,0,0,0,0,0,0,"Grants Spirit's Blessing to all nearby allies. Boosts their magical attack by a moderate amount and their action speed by a small amount.",2003
1092501,"Radiant Calling",0,0,0.0,109250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1092511,"Radiant Calling+",0,0,0.0,109251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1093001,"Mr. Gawker Attack!",1,0,0.0,109300101,109300102,109300103,0,0,0,0,0,0,109300102,0,0,0,0,"If no Mr. Gawkers are active, deals small magical damage to all enemies in range. If at least one Mr. Gawker is active, deals moderate magical damage to all enemies in range, and damage increases for each active Mr. Gawker.",1002
1093002,"Come on Out, Mr. Gawker!",0,0,1.7325,109300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Summons a Mr. Gawker. Each time Lou takes damage, one Mr. Gawker runs away, dealing damage to an enemy.",2017
1093003,"Beginner's Luck",1,0,1.19,109300301,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deals large magical damage to an enemy directly in front.",2002
1093501,"Never Give Up",0,0,0.0,109350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moderate boost to own magical attack at start of battle.",3003
1093511,"Never Give Up+",0,0,0.0,109351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large boost to own magical attack at start of battle.",3003
1094001,"Cleaving Madness",1,0,0.0,109400101,0,0,0,0,0,0,0,0,109300102,0,0,0,0,"Deals large magical damage to all enemies in range.",1002
1094002,"Dragon Inferno",0,0,1.05,109400201,109400202,109400203,0,0,0,0,0,0,0,0,0,0,0,"Gains invincibility and charges toward an enemy directly in front, dealing moderate magical damage.",2002
