enemy_id,unit_id,name,level,rarity,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,union_burst_level,main_skill_lv_1,main_skill_lv_2,main_skill_lv_3,main_skill_lv_4,main_skill_lv_5,main_skill_lv_6,main_skill_lv_7,main_skill_lv_8,main_skill_lv_9,main_skill_lv_10,ex_skill_lv_1,ex_skill_lv_2,ex_skill_lv_3,ex_skill_lv_4,ex_skill_lv_5,resist_status_id,accuracy,unique_equipment_flag_1
101260205,207000,Tanukid,127,1,1,78000,0,12008,142,162,20,20,0,0,1,0,0,0,0,30,0,127,127,127,127,64,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260206,200200,"Balloon Bird",127,1,1,73908,0,10700,118,129,20,20,0,0,1,0,0,0,0,30,0,127,127,127,127,64,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260207,200600,Ratton,127,1,1,68715,9417,0,155,208,20,20,0,0,1,0,0,0,0,30,0,127,127,127,127,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260301,207000,Tanukid,128,1,1,79000,0,12108,143,163,20,20,0,0,1,0,0,0,0,40,0,128,128,128,128,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260302,201100,Kobold,128,1,1,83562,15051,0,170,175,20,20,0,0,1,0,0,0,0,30,0,128,128,128,128,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260303,201300,"Rock Flower",128,1,1,74540,11026,0,180,145,20,20,0,0,1,0,0,0,0,30,0,128,128,128,128,63,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260304,200500,"Wild Horn",128,1,1,83566,25122,0,161,150,20,20,0,0,1,0,0,0,0,30,0,128,128,128,128,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260305,207200,"Whoopee Orc",128,1,1,97000,12614,0,148,148,20,20,0,0,1,0,0,0,0,30,0,128,128,128,128,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260306,203400,"Fire Lover",128,1,1,60064,0,6876,135,160,20,20,0,0,1,0,0,0,0,30,0,128,128,128,128,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260307,200400,Werewolf,128,1,1,82016,18669,0,194,179,20,20,0,0,1,0,0,0,0,30,0,128,128,128,128,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260401,201200,Golem,129,1,1,88167,11483,0,429,211,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260402,207200,"Whoopee Orc",129,1,1,98000,12714,0,149,149,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260403,203500,"Drill Mole",129,1,1,81114,8861,0,161,141,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260404,202901,"Rock Lizard",129,1,1,92452,11705,0,182,157,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260405,203800,Orc,129,1,1,116750,18761,0,192,169,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260406,200200,"Balloon Bird",129,1,1,75908,0,10900,120,131,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260407,200900,Stamp,129,1,1,93520,10604,0,131,130,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260501,207000,Tanukid,129,1,1,80000,0,12208,144,164,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,63,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260502,207100,"Killer B",129,1,1,70100,21898,0,161,161,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260503,203100,Wyrmling,129,1,1,69566,0,10390,197,157,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260504,204700,"Leafy Boar",129,1,1,96408,27315,0,334,102,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260505,201600,Dryad,129,1,1,74036,0,11999,162,182,20,20,0,0,1,0,0,0,0,40,0,129,129,129,129,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260506,200100,"Monkey King",129,1,1,66319,5675,0,159,144,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,62,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260601,201200,Golem,130,1,1,89167,11583,0,430,212,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260602,201900,"Sludge Salamander",130,1,1,69087,5274,0,161,171,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260603,201301,"Mad Flower",130,1,1,71828,7265,0,169,143,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260604,203800,Orc,130,1,1,117750,18861,0,193,170,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260605,205000,"Poison Toad",130,1,1,80000,5500,0,170,150,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,62,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260606,203900,"Evil Cannon",130,1,1,82119,12900,0,163,157,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260607,203400,"Fire Lover",130,1,1,62064,0,7076,137,162,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260608,207100,"Killer B",130,1,1,71100,21998,0,162,162,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260609,201600,Dryad,130,1,1,75036,0,12099,163,183,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260701,200901,"Twisted Acacia",130,1,1,100084,11644,0,186,175,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260702,203800,Orc,130,1,1,117750,18861,0,193,170,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260703,201301,"Mad Flower",130,1,1,71828,7265,0,169,143,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260704,202902,"Grass Lizard",130,1,1,97209,13844,0,172,147,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260705,203801,"High Orc",130,1,1,141000,33016,0,194,171,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260706,202800,"Wandering Crow",130,1,1,91057,21230,0,161,126,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260707,207200,"Whoopee Orc",130,1,1,99000,12814,0,150,150,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260708,201602,Nymph,130,1,1,80000,0,11000,150,170,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260801,203800,Orc,131,1,1,118750,18961,0,194,171,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260802,207100,"Killer B",131,1,1,72100,22098,0,163,163,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260803,203400,"Fire Lover",131,1,1,63064,0,7176,138,163,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260804,202902,"Grass Lizard",131,1,1,98209,13944,0,173,148,20,20,0,0,1,0,0,0,0,40,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260805,202200,Rabbicorn,131,1,1,86940,0,7314,109,163,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260806,201602,Nymph,131,1,1,81000,0,11100,151,171,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260807,203301,"Jungle Guard",131,1,1,96000,12435,0,502,188,20,20,0,0,1,0,0,0,0,40,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260808,205000,"Poison Toad",131,1,1,81000,5600,0,171,151,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260809,203801,"High Orc",131,1,1,142000,33116,0,195,172,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260901,202902,"Grass Lizard",131,1,1,98209,13944,0,173,148,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260902,200400,Werewolf,131,1,1,85016,18969,0,197,182,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260903,204000,Mini-Gryphon,131,1,1,77643,11134,0,155,140,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260904,205000,"Poison Toad",131,1,1,81000,10000,0,171,151,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260905,200800,Biggle,131,1,1,83447,7640,0,155,149,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260906,203702,Stinkskunk,131,1,1,70500,7549,0,154,141,20,20,0,0,1,0,0,0,0,40,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260907,203801,"High Orc",131,1,1,142000,33116,0,195,172,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260908,203800,Orc,131,1,1,118750,18961,0,194,171,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101260909,201602,Nymph,131,1,1,81000,0,11100,151,171,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261001,200901,"Twisted Acacia",132,1,1,102084,11844,0,188,177,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261002,207100,"Killer B",132,1,1,73100,22198,0,164,164,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261003,203800,Orc,132,1,1,119750,19061,0,195,172,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261004,203801,"High Orc",132,1,1,143000,33216,0,196,173,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261005,201100,Kobold,132,1,1,87562,15451,0,174,179,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261006,203500,"Drill Mole",132,1,1,84114,9161,0,164,144,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261007,200902,Treant,132,1,1,83673,8274,0,188,157,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261008,200100,"Monkey King",132,1,1,69319,5975,0,162,147,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261101,203301,"Jungle Guard",132,1,1,96000,12435,0,502,188,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261102,203800,Orc,132,1,1,119750,19061,0,195,172,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261103,201900,"Sludge Salamander",132,1,1,71087,5474,0,163,173,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261104,203801,"High Orc",132,1,1,143000,33216,0,196,173,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261105,201602,Nymph,132,1,1,82000,0,11200,152,172,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261106,201600,Dryad,132,1,1,77036,0,12299,165,185,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261107,203400,"Fire Lover",132,1,1,64064,0,7276,139,164,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261108,201000,"Flaming Skulls",132,1,1,65199,0,12065,153,158,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261109,206900,"Sleepy Owl",132,1,1,78800,0,15160,170,188,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261110,201101,"Kobold Assassin",132,1,1,88293,13197,0,174,179,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261201,204700,"Leafy Boar",133,1,1,100408,27715,0,338,106,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261202,201900,"Sludge Salamander",133,1,1,72087,5574,0,164,174,20,20,0,0,1,0,0,0,0,40,0,133,133,133,133,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261203,205000,"Poison Toad",133,1,1,83000,10500,0,173,153,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261204,200400,Werewolf,133,1,1,87016,19169,0,199,184,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261205,204300,"Poison Pod",133,1,1,77312,8398,0,138,161,20,20,0,0,1,0,0,0,0,40,0,133,133,133,133,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261206,200100,"Monkey King",133,1,1,70319,6075,0,163,148,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261207,203301,"Jungle Guard",133,1,1,97000,12535,0,503,189,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261208,202800,"Wandering Crow",133,1,1,94057,21530,0,164,129,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261301,203801,"High Orc",133,1,1,144000,33316,0,197,174,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261302,207000,Tanukid,133,1,1,84000,0,12608,148,168,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261303,205000,"Poison Toad",133,1,1,83000,10500,0,173,153,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261304,207100,"Killer B",133,1,1,74100,22298,0,165,165,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261305,200901,"Twisted Acacia",133,1,1,103084,11944,0,189,178,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261306,203900,"Evil Cannon",133,1,1,85119,13200,0,166,160,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261307,200200,"Balloon Bird",133,1,1,79908,0,11300,124,135,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261308,201602,Nymph,133,1,1,83000,0,11300,153,173,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261309,206900,"Sleepy Owl",133,1,1,79800,0,15260,171,189,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261310,203800,Orc,133,1,1,120750,19161,0,196,173,20,20,0,0,1,0,0,0,0,30,0,133,133,133,133,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261401,203801,"High Orc",134,1,1,145000,33416,0,198,175,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261402,202200,Rabbicorn,134,1,1,89940,0,7614,112,166,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261403,201600,Dryad,134,1,1,79036,0,12499,167,187,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261404,207000,Tanukid,134,1,1,85000,0,12708,149,169,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261405,207100,"Killer B",134,1,1,75100,22398,0,166,166,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261406,205000,"Poison Toad",134,1,1,84000,10500,0,174,154,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261407,306600,"Venom Salamandra",134,1,1,1200000,20000,20000,150,150,20,20,0,0,1,0,0,0,0,35,0,125,134,134,134,70,0,0,0,0,0,0,0,0,0,0,0,300000009,20,0
101261408,203800,Orc,134,1,1,121750,19261,0,197,174,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261409,200600,Ratton,134,1,1,75715,10117,0,162,215,20,20,0,0,1,0,0,0,0,30,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101261410,201602,Nymph,134,1,1,84000,0,11200,154,174,20,20,0,0,1,0,0,0,0,20,0,134,134,134,134,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270101,203800,Orc,129,1,1,116750,18761,0,192,169,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270102,204000,Mini-Gryphon,129,1,1,75643,10934,0,153,138,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270103,205001,"Poison Toad",129,1,1,79000,8000,0,169,149,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,65,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270104,200400,Werewolf,129,1,1,83016,18769,0,195,180,20,20,0,0,1,0,0,0,0,40,0,129,129,129,129,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270105,206900,"Sleepy Owl",129,1,1,75800,0,14860,167,185,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270106,201602,Nymph,129,1,1,79000,0,10700,149,169,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270107,201900,"Sludge Salamander",129,1,1,68087,5174,0,160,170,20,20,0,0,1,0,0,0,0,30,0,129,129,129,129,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270201,200900,Stamp,130,1,1,94520,10704,0,132,131,20,20,0,0,1,0,0,0,0,40,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270202,203300,"Goblin Guard",130,1,1,71495,9705,0,440,165,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,63,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270203,201602,Nymph,130,1,1,80000,0,10800,150,170,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270204,203801,"High Orc",130,1,1,141000,33016,0,194,171,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,64,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270205,206900,"Sleepy Owl",130,1,1,76800,0,14960,168,186,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,64,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270206,201900,"Sludge Salamander",130,1,1,69087,5274,0,161,171,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270207,204000,Mini-Gryphon,130,1,1,76643,11034,0,154,139,20,20,0,0,1,0,0,0,0,40,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270208,200100,"Monkey King",130,1,1,67319,10000,0,160,145,20,20,0,0,1,0,0,0,0,30,0,130,130,130,130,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270301,203800,Orc,131,1,1,118750,18961,0,194,171,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270302,200100,"Monkey King",131,1,1,68319,10100,0,161,146,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270303,201600,Dryad,131,1,1,76046,0,12199,164,184,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270304,204500,"Hammer Crab",131,1,1,68400,14637,0,227,157,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270305,207000,Tanukid,131,1,1,82000,0,12400,146,166,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270306,201900,"Sludge Salamander",131,1,1,70087,5374,0,162,172,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270307,200500,"Wild Horn",131,1,1,85016,18969,0,197,182,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270308,204200,"Alto Bird",131,1,1,89667,0,15150,154,175,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270309,205001,"Poison Toad",131,1,1,81000,10100,0,170,150,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270310,204000,Mini-Gryphon,131,1,1,77643,11134,0,155,140,20,20,0,0,1,0,0,0,0,30,0,131,131,131,131,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270401,202700,"Hermit Knight",132,1,1,59811,5690,0,195,160,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270402,203300,"Goblin Guard",132,1,1,73495,9905,0,442,167,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270403,201100,Kobold,132,1,1,84862,15451,0,174,179,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,63,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270404,200400,Werewolf,132,1,1,86016,19069,0,198,183,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270405,203702,Stinkskunk,132,1,1,71500,7649,0,155,142,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270406,200100,"Monkey King",132,1,1,69319,10200,0,162,147,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270407,203801,"High Orc",132,1,1,143000,33216,0,198,173,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,62,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270408,201900,"Sludge Salamander",132,1,1,71087,5474,0,163,173,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270409,200200,"Balloon Bird",132,1,1,78908,0,11200,123,134,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,70,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270501,203801,"High Orc",132,1,1,143000,33216,0,198,173,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270502,200100,"Monkey King",132,1,1,69319,10200,0,162,147,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270503,204200,"Alto Bird",132,1,1,90667,0,25000,155,176,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270504,203300,"Goblin Guard",132,1,1,73495,9905,0,442,167,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,62,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270505,203700,"Squirrel Gunner",132,1,1,76605,6650,0,155,142,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,67,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270506,204900,"Goblin Squirt",132,1,1,90000,18000,0,170,170,20,20,0,0,200,0,0,0,0,30,0,132,132,132,132,69,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
101270507,201602,Nymph,132,1,1,82000,0,11000,152,172,20,20,0,0,1,0,0,0,0,30,0,132,132,132,132,68,0,0,0,0,0,0,0,0,0,0,0,200000001,20,0
