quest_id,area_id,quest_name,wave_group_id_1,bg_skip_id
11013010,11013,"Dorothea Wetlands 13-10",101131505,101111
11013011,11013,"Dorothea Wetlands 13-11",101131505,100171
11013012,11013,"Dorothea Wetlands 13-12",101131505,100721
11013013,11013,"Dorothea Wetlands 13-13",101131505,100031
11013014,11013,"Dorothea Wetlands 13-14",101131505,100031
11013015,11013,"Dorothea Wetlands 13-15",101131505,100121
11013016,11013,"Dorothea Wetlands 13-16",101131505,100121
11013017,11013,"Dorothea Wetlands 13-17",101131505,100741
11014001,11014,"Eugenia Hotlands 14-1",101140704,100031
11014002,11014,"Eugenia Hotlands 14-2",101140704,100041
11014003,11014,"Eugenia Hotlands 14-3",101140704,100011
11014004,11014,"Eugenia Hotlands 14-4",101140704,100011
11014005,11014,"Eugenia Hotlands 14-5",101140704,100091
11014006,11014,"Eugenia Hotlands 14-6",101140704,100101
11014007,11014,"Eugenia Hotlands 14-7",101140704,101211
11014008,11014,"Eugenia Hotlands 14-8",101140704,101211
11014009,11014,"Eugenia Hotlands 14-9",101140704,101211
11014010,11014,"Eugenia Hotlands 14-10",101140704,100451
11014011,11014,"Eugenia Hotlands 14-11",101140704,100451
11014012,11014,"Eugenia Hotlands 14-12",101140704,100441
11014013,11014,"Eugenia Hotlands 14-13",101140704,100441
11014014,11014,"Eugenia Hotlands 14-14",101140704,100861
11015001,11015,"Thalia Volcano 15-1",101151006,100091
11015002,11015,"Thalia Volcano 15-2",101151006,100091
11015003,11015,"Thalia Volcano 15-3",101151006,100101
11015004,11015,"Thalia Volcano 15-4",101151006,100101
11015005,11015,"Thalia Volcano 15-5",101151006,100091
11015006,11015,"Thalia Volcano 15-6",101151006,100091
11015007,11015,"Thalia Volcano 15-7",101151006,100031
11015008,11015,"Thalia Volcano 15-8",101151006,101211
11015009,11015,"Thalia Volcano 15-9",101151006,101211
11015010,11015,"Thalia Volcano 15-10",101151006,100194
11015011,11015,"Thalia Volcano 15-11",101151006,100194
11015012,11015,"Thalia Volcano 15-12",101151006,100191
11015013,11015,"Thalia Volcano 15-13",101151006,100191
11015014,11015,"Thalia Volcano 15-14",101151006,100197
11016001,11016,"Themis Snowpeaks 16-1",101160402,100971
11016002,11016,"Themis Snowpeaks 16-2",101160402,100971
11016003,11016,"Themis Snowpeaks 16-3",101160402,100971
11016004,11016,"Themis Snowpeaks 16-4",101160402,100971
11016005,11016,"Themis Snowpeaks 16-5",101160402,100971
11016006,11016,"Themis Snowpeaks 16-6",101160402,100941
11016007,11016,"Themis Snowpeaks 16-7",101160402,100941
11016008,11016,"Themis Snowpeaks 16-8",101160402,100221
11016009,11016,"Themis Snowpeaks 16-9",101160402,100221
11016010,11016,"Themis Snowpeaks 16-10",101160402,100931
11016011,11016,"Themis Snowpeaks 16-11",101160402,100941
11016012,11016,"Themis Snowpeaks 16-12",101160402,100941
11016013,11016,"Themis Snowpeaks 16-13",101160402,100231
11016014,11016,"Themis Snowpeaks 16-14",101160402,100231
11017001,11017,"Fides Icefields 17-1",101170403,100971
11017002,11017,"Fides Icefields 17-2",101170403,100971
11017003,11017,"Fides Icefields 17-3",101170403,100971
11017004,11017,"Fides Icefields 17-4",101170403,100941
11017005,11017,"Fides Icefields 17-5",101170403,100971
11017006,11017,"Fides Icefields 17-6",101170403,100941
11017007,11017,"Fides Icefields 17-7",101170403,100941
11017008,11017,"Fides Icefields 17-8",101170403,100221
11017009,11017,"Fides Icefields 17-9",101170403,100941
11017010,11017,"Fides Icefields 17-10",101170403,100221
11017011,11017,"Fides Icefields 17-11",101170403,100971
11017012,11017,"Fides Icefields 17-12",101170403,100971
11017013,11017,"Fides Icefields 17-13",101170403,100971
11017014,11017,"Fides Icefields 17-14",101170403,100981
11018001,11018,"Phaethon Fields (North) 18-1",101180502,100031
11018002,11018,"Phaethon Fields (North) 18-2",101180502,100031
11018003,11018,"Phaethon Fields (North) 18-3",101180502,101381
11018004,11018,"Phaethon Fields (North) 18-4",101180502,101381
11018005,11018,"Phaethon Fields (North) 18-5",101180502,101381
11018006,11018,"Phaethon Fields (North) 18-6",101180502,100031
11018007,11018,"Phaethon Fields (North) 18-7",101180502,100021
11018008,11018,"Phaethon Fields (North) 18-8",101180502,100021
11018009,11018,"Phaethon Fields (North) 18-9",101180502,101411
11018010,11018,"Phaethon Fields (North) 18-10",101180502,100031
11018011,11018,"Phaethon Fields (North) 18-11",101180502,101411
11018012,11018,"Phaethon Fields (North) 18-12",101180502,100021
11018013,11018,"Phaethon Fields (North) 18-13",101180502,101411
11018014,11018,"Phaethon Fields (North) 18-14",101180502,101421
11019001,11019,"Phaethon Fields (South) 19-1",101190506,100031
11019002,11019,"Phaethon Fields (South) 19-2",101190506,100031
11019003,11019,"Phaethon Fields (South) 19-3",101190506,100201
11019004,11019,"Phaethon Fields (South) 19-4",101190506,100201
11019005,11019,"Phaethon Fields (South) 19-5",101190506,100031
11019006,11019,"Phaethon Fields (South) 19-6",101190506,101381
11019007,11019,"Phaethon Fields (South) 19-7",101190506,100021
11019008,11019,"Phaethon Fields (South) 19-8",101190506,100021
11019009,11019,"Phaethon Fields (South) 19-9",101190506,101411
11019010,11019,"Phaethon Fields (South) 19-10",101190506,100031
11019011,11019,"Phaethon Fields (South) 19-11",101190506,101411
11019012,11019,"Phaethon Fields (South) 19-12",101190506,100021
11019013,11019,"Phaethon Fields (South) 19-13",101190506,101411
11019014,11019,"Phaethon Fields (South) 19-14",101190506,101421
11020001,11020,"Castalia Woods (West) 20-1",101200501,101411
11020002,11020,"Castalia Woods (West) 20-2",101200501,101411
11020003,11020,"Castalia Woods (West) 20-3",101200501,101411
11020004,11020,"Castalia Woods (West) 20-4",101200501,101381
11020005,11020,"Castalia Woods (West) 20-5",101200501,101381
11020006,11020,"Castalia Woods (West) 20-6",101200501,100021
11020007,11020,"Castalia Woods (West) 20-7",101200501,100021
11020008,11020,"Castalia Woods (West) 20-8",101200501,100031
11020009,11020,"Castalia Woods (West) 20-9",101200501,100031
11020010,11020,"Castalia Woods (West) 20-10",101200501,100051
11020011,11020,"Castalia Woods (West) 20-11",101200501,100051
11020012,11020,"Castalia Woods (West) 20-12",101200501,100011
11020013,11020,"Castalia Woods (West) 20-13",101200501,100011
11020014,11020,"Castalia Woods (West) 20-14",101200501,100351
11021001,11021,"Castalia Woods (East) 21-1",101210502,101411
11021002,11021,"Castalia Woods (East) 21-2",101210502,101411
11021003,11021,"Castalia Woods (East) 21-3",101210502,100021
11021004,11021,"Castalia Woods (East) 21-4",101210502,100021
11021005,11021,"Castalia Woods (East) 21-5",101210502,101381
11021006,11021,"Castalia Woods (East) 21-6",101210502,100021
11021007,11021,"Castalia Woods (East) 21-7",101210502,100031
11021008,11021,"Castalia Woods (East) 21-8",101210502,100051
11021009,11021,"Castalia Woods (East) 21-9",101210502,100031
11021010,11021,"Castalia Woods (East) 21-10",101210502,100051
11021011,11021,"Castalia Woods (East) 21-11",101210502,100021
11021012,11021,"Castalia Woods (East) 21-12",101210502,100031
11021013,11021,"Castalia Woods (East) 21-13",101210502,100051
11021014,11021,"Castalia Woods (East) 21-14",101210502,100351
11022001,11022,"Mathilde Ridges (South) 22-1",101220603,101411
11022002,11022,"Mathilde Ridges (South) 22-2",101220603,101411
11022003,11022,"Mathilde Ridges (South) 22-3",101220603,101411
11022004,11022,"Mathilde Ridges (South) 22-4",101220603,100011
11022005,11022,"Mathilde Ridges (South) 22-5",101220603,100011
11022006,11022,"Mathilde Ridges (South) 22-6",101220603,101621
11022007,11022,"Mathilde Ridges (South) 22-7",101220603,101621
11022008,11022,"Mathilde Ridges (South) 22-8",101220603,101621
11022009,11022,"Mathilde Ridges (South) 22-9",101220603,101621
11022010,11022,"Mathilde Ridges (South) 22-10",101220603,100011
11022011,11022,"Mathilde Ridges (South) 22-11",101220603,100011
11022012,11022,"Mathilde Ridges (South) 22-12",101220603,100011
11022013,11022,"Mathilde Ridges (South) 22-13",101220603,101621
11022014,11022,"Mathilde Ridges (South) 22-14",101220603,101631
11023001,11023,"Mathilde Ridges (North) 23-1",101230609,100101
11023002,11023,"Mathilde Ridges (North) 23-2",101230609,100031
11023003,11023,"Mathilde Ridges (North) 23-3",101230609,100101
11023004,11023,"Mathilde Ridges (North) 23-4",101230609,101671
11023005,11023,"Mathilde Ridges (North) 23-5",101230609,101671
11023006,11023,"Mathilde Ridges (North) 23-6",101230609,100011
11023007,11023,"Mathilde Ridges (North) 23-7",101230609,101621
11023008,11023,"Mathilde Ridges (North) 23-8",101230609,101621
11023009,11023,"Mathilde Ridges (North) 23-9",101230609,101621
11023010,11023,"Mathilde Ridges (North) 23-10",101230609,101671
11023011,11023,"Mathilde Ridges (North) 23-11",101230609,100011
11023012,11023,"Mathilde Ridges (North) 23-12",101230609,100011
11023013,11023,"Mathilde Ridges (North) 23-13",101230609,101671
11023014,11023,"Mathilde Ridges (North) 23-14",101230609,101631
11024001,11024,"Redius Rockies (West) 24-1",101241405,101621
11024002,11024,"Redius Rockies (West) 24-2",101241405,100101
11024003,11024,"Redius Rockies (West) 24-3",101241405,101621
11024004,11024,"Redius Rockies (West) 24-4",101241405,101671
11024005,11024,"Redius Rockies (West) 24-5",101241405,100031
11024006,11024,"Redius Rockies (West) 24-6",101241405,100031
11024007,11024,"Redius Rockies (West) 24-7",101241405,101781
11024008,11024,"Redius Rockies (West) 24-8",101241405,101781
11024009,11024,"Redius Rockies (West) 24-9",101241405,101671
11024010,11024,"Redius Rockies (West) 24-10",101241405,101671
11024011,11024,"Redius Rockies (West) 24-11",101241405,101621
11024012,11024,"Redius Rockies (West) 24-12",101241405,101781
11024013,11024,"Redius Rockies (West) 24-13",101241405,101781
11024014,11024,"Redius Rockies (West) 24-14",101241405,101791
11025001,11025,"Redius Rockies (East) 25-1",101241405,101621
11025002,11025,"Redius Rockies (East) 25-2",101241405,100101
11025003,11025,"Redius Rockies (East) 25-3",101241405,100031
11025004,11025,"Redius Rockies (East) 25-4",101241405,101671
11025005,11025,"Redius Rockies (East) 25-5",101241405,101621
11025006,11025,"Redius Rockies (East) 25-6",101241405,100031
11025007,11025,"Redius Rockies (East) 25-7",101241405,101781
11025008,11025,"Redius Rockies (East) 25-8",101241405,101621
11025009,11025,"Redius Rockies (East) 25-9",101241405,101671
11025010,11025,"Redius Rockies (East) 25-10",101241405,101671
11025011,11025,"Redius Rockies (East) 25-11",101241405,101781
11025012,11025,"Redius Rockies (East) 25-12",101241405,101781
11025013,11025,"Redius Rockies (East) 25-13",101241405,101781
11025014,11025,"Redius Rockies (East) 25-14",101241405,101791
11026001,11026,"Petro Forest (West) 26-1",101260605,100021
11026002,11026,"Petro Forest (West) 26-2",101260605,100021
11026003,11026,"Petro Forest (West) 26-3",101260605,100021
11026004,11026,"Petro Forest (West) 26-4",101260605,100031
11026005,11026,"Petro Forest (West) 26-5",101260605,101621
11026006,11026,"Petro Forest (West) 26-6",101260605,101821
11026007,11026,"Petro Forest (West) 26-7",101260605,101821
11026008,11026,"Petro Forest (West) 26-8",101260605,101821
11026009,11026,"Petro Forest (West) 26-9",101260605,101621
11026010,11026,"Petro Forest (West) 26-10",101260605,101671
11026011,11026,"Petro Forest (West) 26-11",101260605,100171
11026012,11026,"Petro Forest (West) 26-12",101260605,101781
11026013,11026,"Petro Forest (West) 26-13",101260605,101821
11026014,11026,"Petro Forest (West) 26-14",101260605,101831
11027001,11027,"Petro Forest (East) 27-1",101270705,100021
11027002,11027,"Petro Forest (East) 27-2",101270705,100021
11027003,11027,"Petro Forest (East) 27-3",101270705,101821
11027004,11027,"Petro Forest (East) 27-4",101270705,101821
11027005,11027,"Petro Forest (East) 27-5",101270705,100021
11027006,11027,"Petro Forest (East) 27-6",101270705,101671
11027007,11027,"Petro Forest (East) 27-7",101270705,101821
11027008,11027,"Petro Forest (East) 27-8",101270705,101821
11027009,11027,"Petro Forest (East) 27-9",101270705,100031
11027010,11027,"Petro Forest (East) 27-10",101270705,100031
11027011,11027,"Petro Forest (East) 27-11",101270705,100021
11027012,11027,"Petro Forest (East) 27-12",101270705,101621
11027013,11027,"Petro Forest (East) 27-13",101270705,101821
11027014,11027,"Petro Forest (East) 27-14",101270705,101831
11028001,11028,"Diestal Ravine (North) 28-1",101280606,100031
11028002,11028,"Diestal Ravine (North) 28-2",101280606,100031
11028003,11028,"Diestal Ravine (North) 28-3",101280606,101671
11028004,11028,"Diestal Ravine (North) 28-4",101280606,101671
11028005,11028,"Diestal Ravine (North) 28-5",101280606,100021
11028006,11028,"Diestal Ravine (North) 28-6",101280606,101621
11028007,11028,"Diestal Ravine (North) 28-7",101280606,101621
11028008,11028,"Diestal Ravine (North) 28-8",101280606,100021
11028009,11028,"Diestal Ravine (North) 28-9",101280606,101821
11028010,11028,"Diestal Ravine (North) 28-10",101280606,101821
11028011,11028,"Diestal Ravine (North) 28-11",101280606,100021
11028012,11028,"Diestal Ravine (North) 28-12",101280606,100031
11028013,11028,"Diestal Ravine (North) 28-13",101280606,102021
11028014,11028,"Diestal Ravine (North) 28-14",101280606,102031
11029001,11029,"Diestal Ravine (South) 29-1",101290706,100021
11029002,11029,"Diestal Ravine (South) 29-2",101290706,102021
11029003,11029,"Diestal Ravine (South) 29-3",101290706,102021
11029004,11029,"Diestal Ravine (South) 29-4",101290706,100021
11029005,11029,"Diestal Ravine (South) 29-5",101290706,100021
11029006,11029,"Diestal Ravine (South) 29-6",101290706,101621
11029007,11029,"Diestal Ravine (South) 29-7",101290706,100021
11029008,11029,"Diestal Ravine (South) 29-8",101290706,101621
11029009,11029,"Diestal Ravine (South) 29-9",101290706,100031
11029010,11029,"Diestal Ravine (South) 29-10",101290706,101671
11029011,11029,"Diestal Ravine (South) 29-11",101290706,100031
11029012,11029,"Diestal Ravine (South) 29-12",101290706,101671
11029013,11029,"Diestal Ravine (South) 29-13",101290706,100031
11029014,11029,"Diestal Ravine (South) 29-14",101290706,102031
11030001,11030,"Photella Cliffs (North) 30-1",101300405,102021
11030002,11030,"Photella Cliffs (North) 30-2",101300405,101381
11030003,11030,"Photella Cliffs (North) 30-3",101300405,101821
11030004,11030,"Photella Cliffs (North) 30-4",101300405,102021
11030005,11030,"Photella Cliffs (North) 30-5",101300405,101621
11030006,11030,"Photella Cliffs (North) 30-6",101300405,100011
11030007,11030,"Photella Cliffs (North) 30-7",101300405,101671
11030008,11030,"Photella Cliffs (North) 30-8",101300405,101621
11030009,11030,"Photella Cliffs (North) 30-9",101300405,100051
11030010,11030,"Photella Cliffs (North) 30-10",101300405,102181
11030011,11030,"Photella Cliffs (North) 30-11",101300405,101821
11030012,11030,"Photella Cliffs (North) 30-12",101300405,101821
11030013,11030,"Photella Cliffs (North) 30-13",101300405,100031
11030014,11030,"Photella Cliffs (North) 30-14",101300405,102191
11031001,11031,"Photella Cliffs (South) 31-1",101310505,100201
11031002,11031,"Photella Cliffs (South) 31-2",101310505,100201
11031003,11031,"Photella Cliffs (South) 31-3",101310505,101671
11031004,11031,"Photella Cliffs (South) 31-4",101310505,101621
11031005,11031,"Photella Cliffs (South) 31-5",101310505,100031
11031006,11031,"Photella Cliffs (South) 31-6",101310505,101671
11031007,11031,"Photella Cliffs (South) 31-7",101310505,100031
11031008,11031,"Photella Cliffs (South) 31-8",101310505,101381
11031009,11031,"Photella Cliffs (South) 31-9",101310505,101621
11031010,11031,"Photella Cliffs (South) 31-10",101310505,100201
11031011,11031,"Photella Cliffs (South) 31-11",101310505,102181
11031012,11031,"Photella Cliffs (South) 31-12",101310505,100051
11031013,11031,"Photella Cliffs (South) 31-13",101310505,100051
11031014,11031,"Photella Cliffs (South) 31-14",101310505,102191
11032001,11032,"Fascia Forest (South) 32-1",101320502,101381
11032002,11032,"Fascia Forest (South) 32-2",101320502,101411
11032003,11032,"Fascia Forest (South) 32-3",101320502,100011
11032004,11032,"Fascia Forest (South) 32-4",101320502,102021
11032005,11032,"Fascia Forest (South) 32-5",101320502,101671
11032006,11032,"Fascia Forest (South) 32-6",101320502,100031
11032007,11032,"Fascia Forest (South) 32-7",101320502,101821
11032008,11032,"Fascia Forest (South) 32-8",101320502,100011
11032009,11032,"Fascia Forest (South) 32-9",101320502,100021
11032010,11032,"Fascia Forest (South) 32-10",101320502,101621
11032011,11032,"Fascia Forest (South) 32-11",101320502,101621
11032012,11032,"Fascia Forest (South) 32-12",101320502,102091
11032013,11032,"Fascia Forest (South) 32-13",101320502,102091
11032014,11032,"Fascia Forest (South) 32-14",101320502,102101
12001001,12001,"Juno Plains 1-1 (HARD)",101010101,100911
12001002,12001,"Juno Plains 1-2 (HARD)",101010101,100911
12001003,12001,"Juno Plains 1-3 (HARD)",101010101,100361
12002001,12002,"Pallas Peaks 2-1 (HARD)",101020305,100891
12002002,12002,"Pallas Peaks 2-2 (HARD)",101020305,100731
12002003,12002,"Pallas Peaks 2-3 (HARD)",101020305,100381
12003001,12003,"Hebe Hill 3-1 (HARD)",101030402,100911
12003002,12003,"Hebe Hill 3-2 (HARD)",101030402,100511
12003003,12003,"Hebe Hill 3-3 (HARD)",101030402,100391
12004001,12004,"Vesta Valley 4-1 (HARD)",101040402,100601
12004002,12004,"Vesta Valley 4-2 (HARD)",101040402,100731
12004003,12004,"Vesta Valley 4-3 (HARD)",101040402,100471
12005001,12005,"Ceres Forest 5-1 (HARD)",101050701,100361
12005002,12005,"Ceres Forest 5-2 (HARD)",101050701,100751
12005003,12005,"Ceres Forest 5-3 (HARD)",101050701,100931
12006001,12006,"Flora Lake 6-1 (HARD)",101060305,100491
12006002,12006,"Flora Lake 6-2 (HARD)",101060305,100431
12006003,12006,"Flora Lake 6-3 (HARD)",101060305,100711
12007001,12007,"Metis Falls 7-1 (HARD)",101070504,100381
12007002,12007,"Metis Falls 7-2 (HARD)",101070504,100571
12007003,12007,"Metis Falls 7-3 (HARD)",101070504,100791
12008001,12008,"Iris Woodlands 8-1 (HARD)",101080205,100511
12008002,12008,"Iris Woodlands 8-2 (HARD)",101080205,100771
12008003,12008,"Iris Woodlands 8-3 (HARD)",101080205,100451
12009001,12009,"Frigga Frostplains 9-1",101090103,100851
12009002,12009,"Frigga Frostplains 9-2",101090103,100931
12009003,12009,"Frigga Frostplains 9-3",101090103,100961
12010001,12010,"Loretta Coast 10-1",101100101,100751
12010002,12010,"Loretta Coast 10-2",101100101,100891
12010003,12010,"Loretta Coast 10-3",101100101,100471
12011001,12011,"Genua Desert 11-1",101110102,101101
12011002,12011,"Genua Desert 11-2",101110102,100931
12011003,12011,"Genua Desert 11-3",101110102,100661
12012001,12012,"Bononia Dunes 12-1",101120503,101101
12012002,12012,"Bononia Dunes 12-2",101120503,101071
12012003,12012,"Bononia Dunes 12-3",101120503,101131
12013001,12013,"Dorothea Wetlands 13-1",101131505,101101
12013002,12013,"Dorothea Wetlands 13-2",101131505,100571
12013003,12013,"Dorothea Wetlands 13-3",101131505,100751
12014001,12014,"Eugenia Hotlands 14-1",101140704,100361
12014002,12014,"Eugenia Hotlands 14-2",101140704,101231
12014003,12014,"Eugenia Hotlands 14-3",101140704,100871
12015001,12015,"Thalia Volcano 15-1",101151006,100381
12015002,12015,"Thalia Volcano 15-2",101151006,100191
12015003,12015,"Thalia Volcano 15-3",101151006,100197
12016001,12016,"Themis Snowpeaks 16-1",101160402,100991
12016002,12016,"Themis Snowpeaks 16-2",101160402,100961
12016003,12016,"Themis Snowpeaks 16-3",101160402,100231
12017001,12017,"Fides Icefields 17-1",101170403,100991
12017002,12017,"Fides Icefields 17-2",101170403,100961
12017003,12017,"Fides Icefields 17-3",101170403,100991
12018001,12018,"Phaethon Fields (North) 18-1",101180502,101401
12018002,12018,"Phaethon Fields (North) 18-2",101180502,100691
12018003,12018,"Phaethon Fields (North) 18-3",101180502,101431
12019001,12019,"Phaethon Fields (South) 19-1",101190506,101401
12019002,12019,"Phaethon Fields (South) 19-2",101190506,101401
12019003,12019,"Phaethon Fields (South) 19-3",101190506,101431
12020001,12020,"Castalia Woods (West) 20-1",101200501,101401
12020002,12020,"Castalia Woods (West) 20-2",101200501,100931
12020003,12020,"Castalia Woods (West) 20-3",101200501,100361
12021001,12021,"Castalia Woods (East) 21-1",101210502,101401
12021002,12021,"Castalia Woods (East) 21-2",101210502,100931
12021003,12021,"Castalia Woods (East) 21-3",101210502,100361
12022001,12022,"Mathilde Ridges (South) 22-1",101220603,100431
12022002,12022,"Mathilde Ridges (South) 22-2",101220603,100361
12022003,12022,"Mathilde Ridges (South) 22-3",101220603,101641
12023001,12023,"Mathilde Ridges (North) 23-1",101230609,100431
12023002,12023,"Mathilde Ridges (North) 23-2",101230609,100361
12023003,12023,"Mathilde Ridges (North) 23-3",101230609,101641
12024001,12024,"Redius Rockies (West) 24-1",101241405,101641
12024002,12024,"Redius Rockies (West) 24-2",101241405,101691
12024003,12024,"Redius Rockies (West) 24-3",101241405,101801
12025001,12025,"Redius Rockies (East) 25-1",101241405,101641
12025002,12025,"Redius Rockies (East) 25-2",101241405,101691
12025003,12025,"Redius Rockies (East) 25-3",101241405,101801
12026001,12026,"Petro Forest (West) 26-1",101260605,101641
12026002,12026,"Petro Forest (West) 26-2",101260605,101691
12026003,12026,"Petro Forest (West) 26-3",101260605,101841
12027001,12027,"Petro Forest (East) 27-1",101270605,100691
12027002,12027,"Petro Forest (East) 27-2",101270605,101691
12027003,12027,"Petro Forest (East) 27-3",101270605,101841
12028001,12028,"Diestal Ravine (North) 28-1",101280606,100691
12028002,12028,"Diestal Ravine (North) 28-2",101280606,101641
12028003,12028,"Diestal Ravine (North) 28-3",101280606,102041
12029001,12029,"Diestal Ravine (South) 29-1",101290706,100691
12029002,12029,"Diestal Ravine (South) 29-2",101290706,101641
12029003,12029,"Diestal Ravine (South) 29-3",101290706,102041
12030001,12030,"Photella Cliffs (North) 30-1",101300405,101641
12030002,12030,"Photella Cliffs (North) 30-2",101300405,100931
12030003,12030,"Photella Cliffs (North) 30-3",101300405,102201
12031001,12031,"Photella Cliffs (South) 31-1",101310505,101691
12031002,12031,"Photella Cliffs (South) 31-2",101310505,101641
12031003,12031,"Photella Cliffs (South) 31-3",101310505,102201
12032001,12032,"Fascia Forest (South) 32-1",101320502,102041
12032002,12032,"Fascia Forest (South) 32-2",101320502,101841
12032003,12032,"Fascia Forest (South) 32-3",101320502,102111
13018001,13018,"Phaeton Fields (North) 18-1",103180101,101401
13018002,13018,"Phaeton Fields (North) 18-2",103180204,100691
13018003,13018,"Phaeton Fields (North) 18-3",103180301,101431
13019001,13019,"Phaeton Fields (South) 19-1",103190101,101401
13019002,13019,"Phaeton Fields (South) 19-2",103190204,101401
13019003,13019,"Phaeton Fields (South) 19-3",103190308,101431
13020001,13020,"Castalia Woods (West) 20-1",103200101,101401
13020002,13020,"Castalia Woods (West) 20-2",103190204,100931
13020003,13020,"Castalia Woods (West) 20-3",103200301,100361
13021001,13021,"Castalia Woods (East) 21-1",103210106,101401
13021002,13021,"Castalia Woods (East) 21-2",103210207,100931
13021003,13021,"Castalia Woods (East) 21-3",103210301,100361
18001001,18001,"Sanctum Survey Lv1",108010108,101331
18001002,18001,"Sanctum Survey Lv2",108010208,101341
19001001,19001,"Temple Trek Lvl 1",109010101,102003
19001002,19001,"Temple Trek Lvl 2",109010201,102003
20001101,20001101,"Event 01: Normal 1-1",101020403,100011
20001102,20001101,"Event 01: Normal 1-2",101010103,100011
20001103,20001101,"Event 01: Normal 1-3",101010203,100091
20001104,20001101,"Event 01: Normal 1-4",101010501,100041
20001105,20001101,"Event 01: Normal 1-5",101010603,100091
20001106,20001101,"Event 01: Normal 1-6",101050802,100061
20001107,20001101,"Event 01: Normal 1-7",101051003,100021
20001108,20001101,"Event 01: Normal 1-8",102040107,100041
20001109,20001101,"Event 01: Normal 1-9",101010102,100011
20001110,20001101,"Event 01: Normal 1-10",101020305,100091
20001111,20001101,"Event 01: Normal 1-11",101010104,100101
20001112,20001101,"Event 01: Normal 1-12",101040807,100061
20001113,20001101,"Event 01: Normal 1-13",101080205,100041
20001114,20001101,"Event 01: Normal 1-14",101020103,100091
20001115,20001101,"Event 01: Normal 1-15",101041102,100091
20001201,20001201,"Event 01: Hard 1-1",101050306,100361
20001202,20001201,"Event 01: Hard 1-2",101070504,100771
20001203,20001201,"Event 01: Hard 1-3",101070902,100451
20001204,20001201,"Event 01: Hard 1-4",101071207,100731
20001205,20001201,"Event 01: Hard 1-5",101080107,100381
21001001,21001,"Mana Quest Lvl 1",101080703,100051
21001002,21001,"Mana Quest Lvl 2",101080703,100051
21001003,21001,"Mana Quest Lvl 3",101080703,100051
21001004,21001,"Mana Quest Lvl 4",101080703,100051
21001005,21001,"Mana Quest Lvl 5",101080703,100051
21001006,21001,"Mana Quest Lvl 6",101080703,100051
21001007,21001,"Mana Quest Lvl 7",101080703,100051
21001008,21001,"Mana Quest Lvl 8",101080703,100051
21001009,21001,"Mana Quest Lvl 9",101080703,100051
21002001,21002,"EXP Quest Lvl 1",101030303,100391
21002002,21002,"EXP Quest Lvl 2",101030303,100391
21002003,21002,"EXP Quest Lvl 3",101030303,100391
21002004,21002,"EXP Quest Lvl 4",101030303,100391
21002005,21002,"EXP Quest Lvl 5",101030303,100391
21002006,21002,"EXP Quest Lvl 6",101030303,100391
21002007,21002,"EXP Quest Lvl 7",101030303,100391
21002008,21002,"EXP Quest Lvl 8",101030303,100391
21002009,21002,"EXP Quest Lvl 9",101030303,100391
71010001,1,"Tower of Luna 1-9",710000104,101181
71010011,1,"Tower of Luna 11-19",710001103,101181
71010021,1,"Tower of Luna 21-29",710002103,101181
71010031,1,"Tower of Luna 31-39",710003103,101181
71010041,1,"Tower of Luna 41-49",710004103,101181
71010051,1,"Tower of Luna 51-59",710005104,101181
71010061,1,"Tower of Luna 61-69",710006103,101181
71020071,2,"Tower of Luna 71-79",710007101,101311
71020081,2,"Tower of Luna 81-89",710008101,101311
71020091,2,"Tower of Luna 91-99",710009101,101311
71020101,2,"Tower of Luna 101-109",710010101,101311
71030111,3,"Tower of Luna 111-119",710011101,101321
71030121,3,"Tower of Luna 121-129",710012101,101321
71040131,4,"Tower of Luna 131-139",710013101,101371
71040141,4,"Tower of Luna 141-149",710014102,101371
71050151,5,"Tower of Luna 151-159",710015101,101491
71050161,5,"Tower of Luna 161-169",710016102,101491
71060171,6,"Tower of Luna 171-179",710017103,101501
71060181,6,"Tower of Luna 181-189",710018103,101501
71070191,7,"Tower of Luna 191-199",710019101,101511
71070201,7,"Tower of Luna 201-209",710020101,101511
71080211,8,"Tower of Luna 211-219",710021101,101521
71080221,8,"Tower of Luna 221-229",710022101,101521
71090231,9,"Tower of Luna 231-239",710023101,101721
71090241,9,"Tower of Luna 241-249",710024101,101721
71100251,10,"Tower of Luna 251-259",710025101,101811
71100261,10,"Tower of Luna 261-269",710026101,101811
71110271,11,"Tower of Luna 271-279",710027101,101891
71110281,11,"Tower of Luna 281-289",710028101,101891
71120291,12,"Tower of Luna 291-299",710029101,101901
71120301,12,"Tower of Luna 301-309",710030101,101901
71130311,13,"Tower of Luna 311-319",710031101,101911
71130321,13,"Tower of Luna 321-329",710032101,101911
71140331,14,"Tower of Luna 331-339",710033103,102141
71140341,14,"Tower of Luna 341-349",710034103,102141
71150351,15,"Tower of Luna 351-359",710035103,102151
71160361,16,"Tower of Luna 361-369",710036103,102151
71170371,17,"Tower of Luna 371-379",710037103,102161
71180381,18,"Tower of Luna 381-389",710038103,102161
71190391,19,"Tower of Luna 391-399",710038103,102161
73140350,14,"Tower of Luna: Phantom Passage (October)",720033005,102051
73150360,15,"Tower of Luna: Phantom Passage (November)",720033005,102051
73160370,16,"Tower of Luna: Phantom Passage (December)",720033005,102051
73170380,17,"Tower of Luna: Phantom Passage (January)",720033005,102051
73180390,18,"Tower of Luna: Phantom Passage (February)",720033005,102051
