action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
300202203,1,9,1,0,0,80.0,8.0,5.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"",""
300202301,1,49,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300202302,1,10,20,1,0,2.0,35.0,0.0,7.0,0.0,0.0,1.0,2,3,-1,7,0,1,"",""
300202401,1,1,1,0,0,5.0,7.0,1.2,0.04,0.0,0.0,0.0,1,1,3000,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
300202501,2,28,703,300202502,300202503,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"Branch based on number of summons",""
300202502,2,15,2,401042008,1,0.0,-4.0,0.0,0.0,1.0,0.0,-500.0,2,1,250,7,0,1,"Summons C.",""
300202503,2,28,701,300202504,300202505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"Branch if only Lesathapult present",""
300202504,2,15,2,401042006,1,0.0,-8.0,0.0,0.0,1.0,0.0,-400.0,2,1,250,7,0,1,"Summons A.",""
300202505,2,28,720,300202507,300202506,1.0,1.0,208600.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"If A exists",""
300202506,2,15,2,401042006,1,0.0,-8.0,0.0,0.0,1.0,0.0,-400.0,2,1,250,7,0,1,"Summons A.",""
300202507,2,15,2,401042007,1,0.0,-1.0,0.0,0.0,1.0,0.0,-600.0,2,1,250,7,0,1,"Summons B.",""
300202601,1,21,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,18,0,99,"When summoning C, protects A and B.",""
300203101,1,1,1,0,0,5.0,7.0,1.2,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
300203102,1,34,1,0,0,2.0,75.0,0.0,3.0,0.0,0.0,0.0,1,3,-1,3,0,99,"Adds {0} damage per attack.","Extra damage + {0}"
300203201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"",""
300203202,1,1,1,0,0,20.0,1.3,0.4,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"",""
300203203,1,9,1,0,0,80.0,8.5,5.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"",""
300203301,1,49,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300203302,1,10,20,1,0,2.0,35.0,0.0,7.0,0.0,0.0,1.0,2,3,-1,7,0,1,"",""
300203401,1,1,1,0,0,5.0,7.0,1.2,0.05,0.0,0.0,0.0,1,1,3000,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
300204101,1,1,1,0,0,5.0,7.0,0.3,0.007,0.0,0.0,0.0,1,3,-1,3,0,99,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
300204102,1,34,1,0,0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,1,3,-1,3,0,99,"Adds {0} damage per attack.","Extra damage + {0}"
300204201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,1,"",""
300204202,1,1,1,0,0,20.0,1.3,0.1,0.018,0.0,0.0,0.0,1,2,100,1,0,99,"",""
300204203,1,9,1,0,0,80.0,8.0,5.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"",""
300204301,1,49,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300204302,1,10,20,1,0,2.0,35.0,0.0,7.0,0.0,0.0,1.0,2,3,-1,7,0,1,"",""
300204401,1,1,1,0,0,5.0,7.0,1.2,0.04,0.0,0.0,0.0,1,1,3000,3,0,1,"Deals {0} physical damage to an enemy.","Physical damage + {0}"
300204501,2,28,703,300204502,300204503,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"Branch based on number of summons",""
300204502,2,15,2,401046008,1,0.0,-4.0,0.0,0.0,1.0,0.0,-500.0,2,1,250,7,0,1,"Summons C.",""
300204503,2,28,701,300204504,300204505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"Branch if only Lesathapult present",""
300204504,2,15,2,401046006,1,0.0,-8.0,0.0,0.0,1.0,0.0,-400.0,2,1,250,7,0,1,"Summons A.",""
300204505,2,28,720,300204507,300204506,1.0,1.0,208600.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"If A exists",""
300204506,2,15,2,401046006,1,0.0,-8.0,0.0,0.0,1.0,0.0,-400.0,2,1,250,7,0,1,"Summons A.",""
300204507,2,15,2,401046007,1,0.0,-1.0,0.0,0.0,1.0,0.0,-600.0,2,1,250,7,0,1,"Summons B.",""
300204601,1,21,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,18,0,99,"When summoning C, protects A and B.",""
300300101,1,1,2,0,0,25.0,25.0,1.7,0.0,0.0,0.0,0.0,1,2,3000,3,0,99,"",""
300300102,1,23,100,300300103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300300103,1,1,2,0,0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"",""
300300201,1,1,2,0,0,6.0,6.0,0.54,0.0,0.0,0.0,0.0,1,1,540,3,0,99,"",""
300300301,1,8,5,0,0,0.0,0.0,3.0,0.04,0.0,0.0,0.0,1,1,3000,5,0,1,"",""
300300302,1,8,5,0,0,0.0,0.0,3.0,0.06,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300300401,1,1,2,0,0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
300300501,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
300300502,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
300301101,1,1,2,0,0,30.0,30.0,1.9,0.0,0.0,0.0,0.0,1,2,3000,3,0,99,"",""
300301102,1,23,100,300301103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300301103,1,1,2,0,0,40.0,40.0,1.8,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"",""
300301201,1,1,2,0,0,20.4,20.4,1.62,0.0,0.0,0.0,0.0,1,1,540,3,0,99,"",""
300301301,1,8,5,0,0,0.0,0.0,3.0,0.04,0.0,0.0,0.0,1,1,3000,5,0,1,"",""
300301302,1,8,5,0,0,0.0,0.0,3.0,0.06,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300301401,1,1,2,0,0,13.5,13.5,0.3,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
300301402,1,23,970,300301403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"",""
300301403,1,8,5,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,0,"",""
300301501,1,1,2,0,0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
300301601,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
300301602,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
300302101,1,1,2,0,0,30.0,30.0,1.9,0.0,0.0,0.0,0.0,1,2,3000,3,0,99,"",""
300302102,1,23,100,300302103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300302103,1,1,2,0,0,40.0,40.0,1.8,0.0005,0.0,0.0,0.0,1,1,3000,1,0,0,"",""
300302104,1,16,2,0,0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"",""
300302201,1,1,2,0,0,20.4,20.4,1.0,0.0,0.0,0.0,0.0,1,1,540,3,0,99,"",""
300302301,1,8,5,0,0,0.0,0.0,3.0,0.03,0.0,0.0,0.0,1,1,3000,5,0,1,"",""
300302401,1,1,2,0,0,13.5,13.5,0.3,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
300302402,1,23,970,300302403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"",""
300302403,1,8,5,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,0,"",""
300302501,1,8,5,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,3,3000,16,0,2,"",""
300302502,1,10,21,1,0,1.0,0.0,0.5,8.0,0.0,0.0,0.0,2,3,3000,7,0,1,"",""
300302503,1,10,41,1,0,1.0,0.0,0.5,8.0,0.0,0.0,0.0,2,3,3000,7,0,1,"",""
300302601,1,1,2,0,0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
300302701,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
300302702,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
300400101,1,1,2,0,0,20.0,2.3,1.6,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300400102,1,10,11,1,0,2.0,70.0,0.0,12.0,0.0,0.0,0.0,1,1,3000,20,0,99,"",""
300400103,1,10,41,1,0,2.0,70.0,0.0,12.0,0.0,0.0,0.0,1,1,3000,21,0,99,"",""
300400201,1,1,2,0,0,8.0,0.8,0.8,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300400202,1,13,0,0,0,11.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,2,"",""
300400203,1,1,2,0,0,15.0,1.6,1.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300400301,1,1,2,0,0,30.0,2.6,4.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300400302,1,16,2,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300400401,2,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,10,0,1,"",""
300400402,2,1,1,0,0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300400501,2,1,1,0,0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300400502,2,22,1,30040002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
300400503,2,22,2,3004001,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
300400601,2,1,2,0,0,50.0,2.0,0.5,0.2,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300401101,1,1,2,0,0,20.0,2.3,1.0,0.008,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300401102,1,10,11,1,0,2.0,1.0,0.29,12.0,0.0,0.0,0.0,1,1,3000,20,0,99,"",""
300401103,1,10,31,1,0,2.0,1.0,0.29,12.0,0.0,0.0,0.0,1,1,3000,21,0,99,"",""
300401201,1,1,2,0,0,8.0,0.8,0.8,0.03,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
300401202,1,13,0,0,0,1.0,0.06,100.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,1,"",""
300401203,1,1,2,0,0,5.0,2.0,1.0,0.005,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300401301,1,1,2,0,0,30.0,2.6,4.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300401302,1,16,2,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300401401,1,1,2,0,0,10.0,0.0,0.1,0.018,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
300402101,1,1,2,0,0,20.0,2.3,1.0,0.008,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300402102,1,10,11,1,0,2.0,1.0,0.29,12.0,0.0,0.0,0.0,1,1,3000,20,0,99,"",""
300402103,1,10,31,1,0,2.0,1.0,0.29,12.0,0.0,0.0,0.0,1,1,3000,21,0,99,"",""
300402201,1,1,2,0,0,8.0,0.8,0.8,0.03,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
300402202,1,13,0,0,0,1.0,0.12,100.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,1,"",""
300402203,1,1,2,0,0,5.0,2.0,1.0,0.005,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300402301,1,1,2,0,0,30.0,1.3,3.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300402302,1,16,2,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300402401,1,1,2,0,0,10.0,0.0,0.1,0.018,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
300402501,1,28,599,300402504,300402502,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300402502,1,1,2,0,0,1.0,0.1,0.1,0.02,0.0,0.0,0.0,1,3,-1,3,0,99,"",""
300402503,1,13,0,0,0,1.0,0.04,100.0,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"",""
300402504,1,1,2,0,0,1.0,0.1,0.1,0.024,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300402505,1,13,0,0,0,1.0,0.023,100.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300403101,1,1,2,0,0,20.0,2.3,1.0,0.008,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300403102,1,10,11,1,0,2.0,1.0,0.29,12.0,0.0,0.0,0.0,1,1,3000,20,0,99,"",""
300403103,1,10,31,1,0,2.0,1.0,0.29,12.0,0.0,0.0,0.0,1,1,3000,21,0,99,"",""
300403201,1,1,2,0,0,8.0,0.8,0.8,0.015,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
300403202,1,13,0,0,0,1.0,0.12,100.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,1,"",""
300403203,1,1,2,0,0,5.0,2.0,1.0,0.005,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
300403301,1,1,2,0,0,30.0,2.6,4.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300403302,1,16,2,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,14,0,1,"",""
300403401,1,1,2,0,0,10.0,0.0,0.1,0.018,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
300403501,1,28,599,300403504,300403502,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300403502,1,1,2,0,0,1.0,0.1,0.1,0.02,0.0,0.0,0.0,1,3,-1,3,0,99,"",""
300403503,1,13,0,0,0,1.0,0.04,100.0,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"",""
300403504,1,1,2,0,0,1.0,0.1,0.1,0.024,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300403505,1,13,0,0,0,1.0,0.023,100.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
300500101,1,1,1,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,1,3000,2,0,1,"",""
300500201,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3000,8,0,1,"",""
300500202,1,1,1,0,0,3.0,3.0,0.24,0.0,0.0,0.0,0.0,1,2,120,1,0,99,"",""
300500203,1,12,80,0,0,5.0,0.5,60.0,0.1,0.0,0.0,0.0,1,1,120,1,0,99,"",""
300600101,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300600201,1,9,1,0,0,2.25,2.25,4.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300600202,1,10,21,1,0,1.0,0.36,0.36,8.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300601101,1,1,1,0,0,13.5,13.5,2.8,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300601102,1,8,5,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300601201,1,9,1,0,0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300601202,1,10,21,1,0,1.0,0.36,0.36,8.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300602101,1,1,1,0,0,13.5,13.5,2.8,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300602102,1,8,5,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300602201,1,9,1,0,0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300602202,1,10,21,1,0,1.0,0.36,0.36,8.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300603101,1,1,1,0,0,13.5,13.5,2.8,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"When summoning C, protects A and B.",""
300603102,1,8,5,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
300603201,1,9,1,0,0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300603202,1,10,21,1,0,1.0,0.36,0.36,8.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300700101,1,1,1,0,0,9.0,9.0,0.81,0.0,0.0,0.0,0.0,1,1,3000,8,0,3,"",""
300700102,1,10,20,1,0,1.0,11.0,11.0,6.0,0.05,0.0,0.0,2,3,3000,1,0,3,"",""
300700201,1,10,10,1,0,1.0,11.0,11.0,6.0,0.05,0.0,0.0,2,3,3000,3,0,99,"",""
300701101,1,1,1,0,0,13.5,13.5,2.8,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
300701102,1,8,7,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,3,"",""
300701201,1,10,21,1,0,1.0,0.4,1.8,6.0,0.05,0.0,0.0,1,3,3000,3,0,2,"",""
300800101,1,1,1,0,0,6.75,6.75,0.54,0.0,3.0,0.0,0.0,1,1,3000,3,0,99,"",""
300800102,1,3,3,0,0,-150.0,0.0,250.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
300800201,1,1,1,0,0,4.5,4.5,0.36,0.0,3.0,0.0,0.0,1,1,3000,3,0,3,"",""
300800202,1,10,21,1,0,1.0,0.48,0.48,8.0,0.0,0.0,0.0,1,2,3000,3,0,3,"",""
300800203,1,10,11,1,0,11.0,11.0,0.0,6.0,0.05,0.0,0.0,2,3,3000,3,0,3,"",""
300801101,1,1,2,0,0,0.5,0.8,1.35,0.0,3.0,0.0,0.0,1,1,3000,3,0,3,"",""
300801102,1,3,3,0,0,800.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,3,"",""
300801103,1,8,7,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
300801201,1,1,2,0,0,4.5,6.5,0.43,0.0,3.0,0.0,0.0,1,1,3000,3,0,3,"",""
300801202,1,10,41,1,0,2.0,0.48,0.65,8.0,0.0,0.0,0.0,1,2,3000,3,0,2,"",""
300801203,1,8,1,1,0,0.6,0.0,6.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,2,"",""
300900101,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,3000,3,0,4,"",""
300900102,1,8,3,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,1,3000,3,0,4,"",""
300900201,1,10,21,0,0,1.0,0.48,0.48,8.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
301000101,1,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
301000201,1,1,1,0,0,10.2,10.2,0.81,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
301000202,1,8,4,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
301001101,1,1,1,0,0,15.0,15.0,1.6,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
301001201,1,1,1,0,0,13.0,13.0,1.3,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
301001202,1,8,4,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
301001301,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
301001302,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
301002101,1,1,1,0,0,15.0,15.0,1.6,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
301002201,1,1,1,0,0,13.0,13.0,1.3,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
301002202,1,8,4,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1,1,3000,3,0,2,"",""
301002301,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
301002302,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
301100101,1,1,1,0,0,27.0,27.0,2.16,0.0,0.0,0.0,0.0,1,1,3000,3,0,4,"",""
301100201,1,1,1,0,0,15.0,15.0,1.2,0.0,3.0,0.0,0.0,1,1,3000,3,0,1,"",""
301100202,1,10,11,1,0,2.0,80.0,0.0,4.0,0.05,0.0,0.0,1,2,3000,3,0,1,"",""
301100203,1,10,10,1,0,2.0,120.0,0.0,4.0,0.05,0.0,0.0,2,3,3000,7,0,1,"",""
301101101,1,1,1,0,0,13.5,13.5,3.2,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
301101102,1,8,7,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
301101201,1,1,1,0,0,10.0,10.0,2.0,0.0,3.0,0.0,0.0,1,1,3000,3,0,1,"",""
301101202,1,10,11,1,0,2.0,80.0,0.0,4.0,0.05,0.0,0.0,1,2,3000,3,0,1,"",""
301101203,1,10,10,1,0,2.0,120.0,0.0,4.0,0.05,0.0,0.0,2,3,3000,7,0,1,"",""
301200101,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,1,3000,3,0,4,"",""
301200102,1,16,2,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,4,"",""
301200201,1,15,2,101050603,1,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2,1,-1,7,0,1,"",""
301201101,1,49,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,99,"Cancels debuffs.",""
301201102,1,10,20,1,0,2.0,100.0,0.5,6.0,0.0,0.0,2.0,2,3,0,7,0,1,"Monumental boost fo own phys. def.",""
301201103,1,10,40,1,0,2.0,100.0,0.5,6.0,0.0,0.0,2.0,2,3,0,7,0,1,"Monumental boost fo own mag. def.",""
301201104,1,10,20,1,0,2.0,10.0,0.25,18.0,0.0,0.0,2.0,2,3,2160,3,1,99,"Boosts phys. def. of allies other than self.",""
301201105,1,10,40,1,0,2.0,10.0,0.25,18.0,0.0,0.0,2.0,2,3,2160,3,1,99,"Boosts mag. def. of allies other than self.",""
301201201,1,1,1,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"Physical damage to all enemies.",""
301201202,1,8,7,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3,2160,1,0,0,"Stuns damage target.",""
301201301,1,1,1,0,0,20.4,20.4,1.62,0.0,0.0,0.0,0.0,1,1,450,3,0,99,"Physical damage to area in front.",""
301201302,1,16,1,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"Recovers own TP.",""
301201303,1,10,10,1,0,2.0,3.0,0.1,18.0,0.0,0.0,2.0,2,3,2160,3,0,99,"Small boost to all allies' phys. atk.",""
301201304,1,10,30,1,0,2.0,3.0,0.1,18.0,0.0,0.0,2.0,2,3,2160,3,0,99,"Small boost to all allies' phys. atk.",""
301201401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,Trigger,""
301201402,1,22,1,30120102,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"Action pattern change",""
301201403,1,10,10,1,0,2.0,15.0,0.0,90.0,0.0,0.0,0.0,2,3,0,7,0,1,"Boosts own phys. atk.",""
301201404,1,8,2,0,0,1.25,0.0,90.0,0.0,0.0,0.0,2.0,2,3,0,7,0,1,"Haste to self.",""
301201501,1,17,10,0,0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,Trigger,""
301201502,1,8,1,0,0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"Slow to self.",""
301300101,1,1,2,0,0,1.0,1.0,1.7,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
301300102,1,10,10,1,0,2.0,100.0,0.0,25.0,0.0,0.0,0.0,2,2,2160,3,0,1,"",""
301300103,1,10,30,1,0,2.0,100.0,0.0,25.0,0.0,0.0,0.0,2,2,2160,3,0,1,"",""
301300201,1,1,2,0,0,11.0,10.0,1.4,0.0,0.0,0.0,0.0,1,1,2160,4,0,2,"",""
301300301,1,16,2,0,0,40.0,2.2,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,3,"Reduces an enemy's TP by {0}.","TP damage + {0}"
301300302,1,16,1,0,0,120.0,2.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Recovers own TP by {0}.","TP recovery + {0}"
301300303,1,1,2,0,0,6.0,1.4,1.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,3,"",""
301300401,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
301300402,1,1,1,0,0,1.0,1.5,0.8,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"",""
301300501,2,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
301300502,2,22,1,30130002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
301300503,2,22,2,3013001,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
301301101,1,1,2,0,0,1.0,1.0,1.7,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
301301102,1,10,10,1,0,2.0,100.0,0.0,25.0,0.0,0.0,0.0,2,2,2160,3,0,1,"",""
301301103,1,10,30,1,0,2.0,100.0,0.0,25.0,0.0,0.0,0.0,2,2,2160,3,0,1,"",""
301301201,1,1,2,0,0,11.0,10.0,1.4,0.0,0.0,0.0,0.0,1,1,2160,4,0,2,"",""
301301301,1,16,2,0,0,40.0,2.2,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,3,"Reduces an enemy's TP by {0}.","TP damage + {0}"
301301302,1,16,1,0,0,120.0,2.2,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"Recovers own TP by {0}.","TP recovery + {0}"
301301303,1,1,2,0,0,6.0,1.4,1.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,3,"",""
301301401,1,17,9,0,0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
301301402,1,10,21,2,0,1.0,1.0,1.5,20.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
