drop_reward_id,drop_count,reward_type_1,reward_id_1,reward_num_1,odds_1,reward_type_2,reward_id_2,reward_num_2,odds_2,reward_type_3,reward_id_3,reward_num_3,odds_3,reward_type_4,reward_id_4,reward_num_4,odds_4,reward_type_5,reward_id_5,reward_num_5,odds_5
11014101,1,4,114583,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014102,1,4,114194,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014103,1,4,114582,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014111,1,4,114554,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014112,1,4,124074,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014113,1,4,114552,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014121,1,4,114583,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014122,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014123,1,4,124224,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014131,1,4,114554,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014132,1,4,114583,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014133,1,4,114134,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014141,1,4,114553,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014142,1,4,114554,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014143,1,4,114014,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015011,1,4,114583,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015012,1,4,124044,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015013,1,4,114164,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015021,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015022,1,4,114104,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015023,1,4,124224,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015031,1,4,114553,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015032,1,4,114194,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015033,1,4,114014,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015041,1,4,124284,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015042,1,4,114554,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015043,1,4,114164,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015051,1,4,124433,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015052,1,4,114583,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015053,1,4,124074,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015061,1,4,124373,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015062,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015063,1,4,114254,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015071,1,4,124314,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015072,1,4,114553,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015073,1,4,114014,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015081,1,4,124344,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015082,1,4,114554,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015083,1,4,114134,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015091,1,4,124463,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015092,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015093,1,4,124224,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015101,1,4,124344,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015102,1,4,124373,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015103,1,4,114583,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015111,1,4,124284,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015112,1,4,124433,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015113,1,4,114553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015121,1,4,124373,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015122,1,4,124463,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015123,1,4,114613,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015131,1,4,124314,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015132,1,4,124284,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015133,1,4,114553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11015141,1,4,124433,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015142,1,4,124344,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11015143,1,4,114554,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016011,1,4,124314,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016012,1,4,124463,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016013,1,4,114553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016021,1,4,124373,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016022,1,4,124344,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016023,1,4,114613,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016031,1,4,124433,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016032,1,4,124314,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016033,1,4,114583,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016041,1,4,115071,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016042,1,4,124463,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016043,1,4,124344,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016051,1,4,115161,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016052,1,4,115251,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016053,1,4,124284,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016061,1,4,115011,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016062,1,4,125191,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016063,1,4,124373,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016071,1,4,115221,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016072,1,4,125101,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016073,1,4,114553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016081,1,4,115041,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016082,1,4,125131,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016083,1,4,124433,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016091,1,4,115071,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016092,1,4,124284,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016093,1,4,114613,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016101,1,4,125101,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016102,1,4,124344,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016103,1,4,124314,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016111,1,4,115251,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016112,1,4,124373,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016113,1,4,114583,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016121,1,4,115011,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016122,1,4,114553,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016123,1,4,124284,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016131,1,4,125131,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016132,1,4,124314,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016133,1,4,124344,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11016141,1,4,115221,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016142,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11016143,1,4,124463,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017011,1,4,115161,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017012,1,4,115071,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017013,1,4,124314,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017021,1,4,125191,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017022,1,4,115251,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017023,1,4,124433,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017031,1,4,115041,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017032,1,4,115221,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017033,1,4,124344,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017041,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017042,1,4,115011,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017043,1,4,124463,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017051,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017052,1,4,125101,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017053,1,4,124284,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017061,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017062,1,4,125131,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017063,1,4,124373,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017071,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017072,1,4,115161,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017073,1,4,124314,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017081,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017082,1,4,115041,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017083,1,4,124433,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017091,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017092,1,4,125191,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017093,1,4,124344,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017101,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017102,1,4,125101,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017103,1,4,124463,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017111,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017112,1,4,115071,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017113,1,4,124433,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017121,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017122,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017123,1,4,115011,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017131,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017132,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017133,1,4,115251,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11017141,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017142,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11017143,1,4,115221,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018011,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018012,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018013,1,4,125131,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018021,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018022,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018023,1,4,125101,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018031,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018032,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018033,1,4,115071,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018041,1,4,125401,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018042,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018043,1,4,115161,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018051,1,4,125341,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018052,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018053,1,4,115041,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018061,1,4,125521,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018062,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018063,1,4,115221,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018071,1,4,125281,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018072,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018073,1,4,125191,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018081,1,4,125311,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018082,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018083,1,4,115251,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018091,1,4,125371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018092,1,4,115611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018093,1,4,125131,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018101,1,4,125341,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018102,1,4,115551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018103,1,4,115011,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018111,1,4,125521,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018112,1,4,115581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018113,1,4,115161,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018121,1,4,125311,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018122,1,4,125401,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018123,1,4,115551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018131,1,4,125371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018132,1,4,125521,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018133,1,4,115611,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11018141,1,4,125281,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018142,1,4,125341,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11018143,1,4,115581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019011,1,4,125371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019012,1,4,125401,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019013,1,4,115551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019021,1,4,125311,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019022,1,4,125281,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019023,1,4,115581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019031,1,4,125521,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019032,1,4,125341,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019033,1,4,115611,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019041,1,4,125072,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019042,1,4,125371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019043,1,4,115551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019051,1,4,125012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019052,1,4,115192,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019053,1,4,125521,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019061,1,4,115222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019062,1,4,115102,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019063,1,4,125281,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019071,1,4,115042,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019072,1,4,115132,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019073,1,4,125371,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019081,1,4,125252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019082,1,4,125162,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019083,1,4,125401,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019091,1,4,125072,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019092,1,4,125281,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019093,1,4,125311,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019101,1,4,115042,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019102,1,4,125401,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019103,1,4,125341,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019111,1,4,125252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019112,1,4,125371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019113,1,4,125281,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019121,1,4,125012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019122,1,4,125311,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019123,1,4,115581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019131,1,4,115132,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019132,1,4,125341,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019133,1,4,115551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11019141,1,4,115222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019142,1,4,125521,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11019143,1,4,115611,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020011,1,4,115102,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020012,1,4,125162,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020013,1,4,125401,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020021,1,4,115192,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020022,1,4,125252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020023,1,4,125371,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020031,1,4,115042,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020032,1,4,115222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020033,1,4,125311,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020041,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020042,1,4,115132,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020043,1,4,125281,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020051,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020052,1,4,125012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020053,1,4,125521,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020061,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020062,1,4,115102,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020063,1,4,125401,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020071,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020072,1,4,125072,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020073,1,4,125341,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020081,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020082,1,4,115042,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020083,1,4,125371,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020091,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020092,1,4,115192,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020093,1,4,125311,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020101,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020102,1,4,125012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020103,1,4,125281,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020111,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020112,1,4,115222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020113,1,4,125162,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020121,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020122,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020123,1,4,125072,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020131,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020132,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020133,1,4,125252,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11020141,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020142,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11020143,1,4,115132,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021011,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021012,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021013,1,4,115132,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021021,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021022,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021023,1,4,115102,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021031,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021032,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021033,1,4,125072,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021041,1,4,125431,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021042,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021043,1,4,125162,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021051,1,4,125342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021052,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021053,1,4,115042,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021061,1,4,125522,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021062,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021063,1,4,115222,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021071,1,4,125282,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021072,1,4,115552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021073,1,4,115192,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021081,1,4,125312,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021082,1,4,115582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021083,1,4,125012,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11021091,1,4,125372,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021092,1,4,115612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11021093,1,4,125252,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
