id,unit_id,trigger,voice_id,beloved_step,time,face_id,description,insert_word_type
1688,104802,2,102,8,0,1,"I'd like to work more if I can, but I value my time with you, too.",0
1689,104802,2,1,1,1,1,"Morning! What a nice day. Wanna go running together?",0
1690,104802,2,2,1,2,1,"It's noon. I'll take a short break and then get back to work!",0
1691,104802,2,3,1,3,1,"Look at the time! I have to work early again tomorrow.",0
1692,104802,3,1,1,0,1,"*sigh* I keep forgetting to act more ladylike.",0
1693,104802,3,2,1,0,1,"Let me just take a quick rest. Then it's back to work!",0
1694,104802,3,3,1,0,1,"I wonder if it'll be profitable to make this in-house?",0
1695,104802,3,4,1,0,1,"It's so nice to come home to things like this after work.",0
1696,104802,3,5,1,0,1,"Need to stay active and make sure to work on my cardio!",0
1697,104802,3,6,1,0,1,"Now I can exercise even when I'm on a break! ♪",0
1698,104802,3,7,1,0,1,"*munch, munch* Eat big, work hard! That's my motto!",0
1699,104802,3,8,1,0,1,"Keep learning every day, and apply those lessons to life!",0
1701,104901,1,1,1,0,1,"I've got some time, so maybe I'll do the chores that need doing.",0
1702,104901,1,2,1,0,1,"I'm sure Little Bro will approach me if I walk around like this...",0
1703,104901,1,3,1,0,1,"It's a big sis's duty to check up on her little brother! (or) It's a big sis's duty to see how her little brother is doing!",0
1704,104901,1,4,1,0,1,"*sniff, sniff* Little Bro's scent again. You're nearby, aren't you?",0
1705,104901,1,5,1,0,1,"Think I'll leave traces of myself all around his room. ♪",0
1706,104901,1,101,4,0,1,"Little Bro, this room is our little love nest.",0
1707,104901,1,102,8,0,1,"*sigh* Oh, Little Bro, I'm going into withdrawal...",0
1708,104901,2,1,1,0,1,"Your room is my room, right?",0
1709,104901,2,2,1,0,1,"Good boy! ♪ Do you like the way Big Sis looks after you?",0
1710,104901,2,3,1,0,1,"If a sister and brother go hang out together, is it considered a date?",0
1711,104901,2,4,1,0,1,"Why you! Naughty boys get a big sister Chop!",0
1712,104901,2,101,4,0,1,"I'm gonna give you a nice warm hug! ♪",0
1713,104901,2,102,8,0,1,"H-hey... Would you mind spoiling your Big Sis sometimes?",0
1714,104901,2,1,1,1,1,"Got your change of clothes? Your bags? Big Sis is here to help you pack.",0
1715,104901,2,2,1,2,1,"Make sure you're back before dark if you're going out!",0
1716,104901,2,3,1,3,1,"You're still awake? Then, your Big Sis is going to stay up with you. ☆",0
1717,104901,3,1,1,0,1,"You like your beautiful Big Sis, don't you? ♪",0
1718,104901,3,2,1,0,1,"I'm going to leave plenty of my scent for him here. ♪",0
1719,104901,3,3,1,0,1,"So cute. ♪ Big Sis Chop!",0
1720,104901,3,4,1,0,1,"Do you like this fragrance, Little Bro?",0
1721,104901,3,5,1,0,1,"This is nice and warm, just like you, Little Bro!",0
1722,104901,3,6,1,0,1,"A good diet will let me be a pretty big sister!",0
1723,104901,3,7,1,0,1,"Oh! This is your favorite seasoning, Little Bro!",0
1724,104901,3,8,1,0,1,"As a big sis, I need to make sure these books are okay for you to read!",0
1726,104902,1,1,1,0,1,"I've got some time, so maybe I'll do the chores that need doing.",0
1727,104902,1,2,1,0,1,"I'm sure Little Bro will approach me if I walk around like this...",0
1728,104902,1,3,1,0,1,"Any friend of my little brother is my little sister. ♪",0
1729,104902,1,4,1,0,1,"It's a big sis's duty to check up on her little brother! (or) It's a big sis's duty to see how her little brother is doing!",0
1730,104902,1,5,1,0,1,"Oh! I sense that my little brother needs me!",0
1731,104902,1,101,8,0,1,"*sigh* Oh, Little Bro, I'm going into withdrawal...",0
1732,104902,1,102,8,0,1,"Think I'll leave traces of myself all around his room. ♪",0
1733,104902,2,1,1,0,1,"Whatever you want me to help you with, I'll do it!",0
1734,104902,2,2,1,0,1,"Your room is my room, right?",0
1735,104902,2,3,1,0,1,"Come leap into my loving bosom! ♪",0
1736,104902,2,4,1,0,1,"Good boy! ♪ Do you like the way Big Sis looks after you?",0
1737,104902,2,101,8,0,1,"H-hey... Would you mind spoiling your Big Sis sometimes?",0
1738,104902,2,102,8,0,1,"Want a bath or dinner first? Or maybe... Eheheh! ♪",0
1739,104902,2,1,1,1,1,"Got your change of clothes? Your bags? Big Sis is here to help you pack.",0
1740,104902,2,2,1,2,1,"Do you want me to make you lunch?",0
1741,104902,2,3,1,3,1,"Can't sleep? How about your big sis sings you a lullaby?",0
1742,104902,3,1,1,0,1,"Time to tease Little Bro for a bit. ♪",0
1743,104902,3,2,1,0,1,"I'm going to leave plenty of my scent for him here. ♪",0
1744,104902,3,3,1,0,1,"So cute. ♪ Big Sis Chop!",0
1745,104902,3,4,1,0,1,"Look how moisturized my skin is! ♪",0
1746,104902,3,5,1,0,1,"This is nice and warm, just like you, Little Bro!",0
1747,104902,3,6,1,0,1,"A good diet will let me be a pretty big sister!",0
1748,104902,3,7,1,0,1,"What you make tastes much better, Little Bro!",0
1749,104902,3,8,1,0,1,"A big sister needs to study hard so she can teach her little brother. ☆",0
1751,105001,1,1,1,0,1,"Yes, this is an elegant and mature room! Perfect for me!",0
1752,105001,1,2,1,0,1,"Other than my height and chest, I'm the perfect woman!",0
1753,105001,1,3,1,0,1,"He's blown away by my sophisticated fashion as well. ♪",0
1754,105001,1,4,1,0,1,"Perhaps observing some morning glories will help me become a woman of science?",0
1755,105001,1,5,1,0,1,"They say ladies must be calm and quiet at all times... But I want to run wild, too!",0
1756,105001,1,101,4,0,1,"Kids are so mature these days... I need to be, too!",0
1757,105001,1,102,8,0,1,"He's got me waiting for him. What a lucky guy he is.",0
1758,105001,2,1,1,0,1,"Yay, candy! ♪ I want some, I want some! ♪",0
1759,105001,2,2,1,0,1,"I want to drink a hot honey latte! Brew one up for me?",0
1760,105001,2,3,1,0,1,"What gives? Lemme guess, you're the type that picks on his crush?",0
1761,105001,2,4,1,0,1,"In magazines, I look for clothes that're the right fit for me! I mean style, not size!",0
1762,105001,2,101,4,0,1,"Hey, hey! Am I cute? I am, right?",0
1763,105001,2,102,8,0,1,"Are we going out? I shall expect you to escort me properly!",0
1764,105001,2,1,1,1,1,"My morning skincare routine is essential!",0
1765,105001,2,2,1,2,1,"I'm famished! Maybe I'll give up on my diet...",0
1766,105001,2,3,1,3,1,"Gotta get started with the anti-aging remedies.",0
1767,105001,3,1,1,0,1,"I wonder if this angle makes me look more mature... Or maybe this angle...?",0
1768,105001,3,2,1,0,1,"Oh! I've seen this in a magazine! So, it must be trendy!",0
1769,105001,3,3,1,0,1,"I-it's so cute! ♪ A bit too much for kids, maybe... But it really is so cute!",0
1770,105001,3,4,1,0,1,"Oh, how stylish! ♪ It's the look of a refined lady. ♪",0
1771,105001,3,5,1,0,1,"How warm! ♪ Perhaps I should do my homework here.",0
1772,105001,3,6,1,0,1,"...Might working out help me get taller or make my breasts grow?",0
1773,105001,3,7,1,0,1,"Eating this much is going to make me fat. But it tastes so good!",0
1774,105001,3,8,1,0,1,"So entertaining! …But are picture books a little too childish?",0
1776,105002,1,1,1,0,1,"They say ladies must be calm and quiet at all times... But I want to run wild, too!",0
1777,105002,1,2,1,0,1,"Only handsome guys are worthy of being boyfriend material for me!",0
1778,105002,1,3,1,0,1,"I wish I were taller. ...I've got to drink more milk!",0
1779,105002,1,4,1,0,1,"Perhaps observing some morning glories will help me become a woman of science?",0
1780,105002,1,5,1,0,1,"Th-this is a handout for extra lessons! I've got to hide it before he finds it!",0
1781,105002,1,101,8,0,1,"He is so late. Not that I want to see him or anything... But it bothers me.",0
1782,105002,1,102,8,0,1,"He's got me waiting for him. What a lucky guy he is.",0
1783,105002,2,1,1,0,1,"What is it? You want a hug or something?",0
1784,105002,2,2,1,0,1,"In magazines, I look for clothes that're the right fit for me! I mean style, not size!",0
1785,105002,2,3,1,0,1,"No pats on the head! I've said it before, but don't treat me like a child!",0
1786,105002,2,4,1,0,1,"I'm practicing my pickup moves. Huh? It's usually the man who picks girls up?",0
1787,105002,2,101,8,0,1,"Hey, hey! Am I cute? I am, right?",0
1788,105002,2,102,8,0,1,"Are we going out? I shall expect you to escort me properly!",0
1789,105002,2,1,1,1,1,"A lady is always busy in the morning.",0
1790,105002,2,2,1,2,1,"I'm famished! Maybe I'll give up on my diet...",0
1791,105002,2,3,1,3,1,"Gotta get started with the anti-aging remedies.",0
1792,105002,3,1,1,0,1,"Everything looks in order. Okay, now I'll be ready for him whenever he shows up!",0
1793,105002,3,2,1,0,1,"Oh! I've seen this in a magazine! So, it must be trendy!",0
1794,105002,3,3,1,0,1,"Want me to make you look more stylish and cute?",0
1795,105002,3,4,1,0,1,"Oh, how stylish! ♪ It's the look of a refined lady. ♪",0
1796,105002,3,5,1,0,1,"How warm! ♪ Perhaps I should do my homework here.",0
1797,105002,3,6,1,0,1,"...Might working out help me get taller or make my breasts grow?",0
1798,105002,3,7,1,0,1,"A lady is also careful about her diet.",0
1799,105002,3,8,1,0,1,"So entertaining! …But are picture books a little too childish?",0
1801,105101,1,1,1,0,1,"Magic and science... I will show the extremes of both!",0
1802,105101,1,2,1,0,1,"Now that work is done, time for more experiments in my room. ♪",0
1803,105101,1,3,1,0,1,"I'd better get to tallying all these medical invoices...",0
1804,105101,1,4,1,0,1,"I'd love to test this new medicine I made, but I need a lab rat...",0
1805,105101,1,5,1,0,1,"Staying indoors too long makes me lose track of what day it is.",0
1806,105101,1,101,4,0,1,"A drug that will help him regain his memory... I wonder if I can make it.",0
1807,105101,1,102,8,0,1,"How can I make some medicine that will help him notice my affection?",0
1808,105101,2,1,1,0,1,"Oh, if you're free, help me organize my medicinal herbs.",0
1809,105101,2,2,1,0,1,"Have you come to help with my experiments? Huh? You haven't?",0
1810,105101,2,3,1,0,1,"Are you feeling ill? I can feel you over to find out what's wrong...",0
1811,105101,2,4,1,0,1,"Do you like plants? Maybe I'll teach you a few things about them.",0
1812,105101,2,101,4,0,1,"Why do I feel elated just by being next to you?",0
1813,105101,2,102,8,0,1,"I'm usually the one applying the punishment, but maybe you can punish me?",0
1814,105101,2,1,1,1,1,"I'll need to gather flowers for ingredients by noon. Would you mind helping?",0
1815,105101,2,2,1,2,1,"Oh, is it noon already? Guess it's time for a break.",0
1816,105101,2,3,1,3,1,"It's gotten quite late. I'll be experimenting all night—care to watch?",0
1817,105101,3,1,1,0,1,"A good doctor must always remain clean. ♪",0
1818,105101,3,2,1,0,1,"This is wonderful! I'll use it for taking naps, if you don't mind.",0
1819,105101,3,3,1,0,1,"I suppose an animal could work, if it's a plushie...",0
1820,105101,3,4,1,0,1,"What a lovely smell... Perhaps I'll use some at work.",0
1821,105101,3,5,1,0,1,"Being here is making me nod off...",0
1822,105101,3,6,1,0,1,"It's nice to sit from time to time, but too much is unhealthy.",0
1823,105101,3,7,1,0,1,"I always forget to eat when in the middle of research.",0
1824,105101,3,8,1,0,1,"Lab work is nice, but someday I need to make a book of my accomplishments...",0
1826,105102,1,1,1,0,1,"All-nighters are difficult, but once I'm focused I lose all track of time.",0
1827,105102,1,2,1,0,1,"Why is it that grimaces of pain excite me so?",0
1828,105102,1,3,1,0,1,"How would it feel if he yelled at me...? Mhm... Pretty pleasant?",0
1829,105102,1,4,1,0,1,"It still amazes me how antidotes are made by diluting poisons.",0
1830,105102,1,5,1,0,1,"Beautiful roses having thorns is part of what makes them so appealing.",0
1831,105102,1,101,8,0,1,"I'm gonna research how to make him fall for me. ♪",0
1832,105102,1,102,8,0,1,"How can I make some medicine that will help him notice my affection?",0
1833,105102,2,1,1,0,1,"You want my attention? Okay, let me give you a physical...",0
1834,105102,2,2,1,0,1,"Oh this experiment? You'll be fine. It's just a nutritional supplement.",0
1835,105102,2,3,1,0,1,"If you need any medicine, just let me know. I'll try to make it.",0
1836,105102,2,4,1,0,1,"You want to be punished? For you, I'll do it any time, anywhere.",0
1837,105102,2,101,8,0,1,"Why do I feel elated just by being next to you?",0
1838,105102,2,102,8,0,1,"I'm usually the one applying the punishment, but maybe you can punish me?",0
1839,105102,2,1,1,1,1,"Certain plants can only be picked in the morning, so I'm heading out.",0
1840,105102,2,2,1,2,1,"Don't you get super sleepy around lunchtime? ...Makes me wanna look into it.",0
1841,105102,2,3,1,3,1,"I'd really like to sleep in today... with you.",0
1842,105102,3,1,1,0,1,"Doing research on how people maintain their appearance could be fun.",0
1843,105102,3,2,1,0,1,"For relaxation, I choose only the finest means available!",0
1844,105102,3,3,1,0,1,"It's nice to play with cute things for a change. ♪",0
1845,105102,3,4,1,0,1,"What a lovely smell... Perhaps I'll use some at work.",0
1846,105102,3,5,1,0,1,"If it wasn't for work, I would just sleep forever...",0
1847,105102,3,6,1,0,1,"I'll lose my figure if I don't work out...",0
1848,105102,3,7,1,0,1,"Moderating one's diet is important.",0
1849,105102,3,8,1,0,1,"I never thought I’d find myself actually reading romance novels...",0
1851,105201,1,1,1,0,1,"Ptooey! ...O-oh, how embarrassing!",0
1852,105201,1,2,1,0,1,"Oh dear! I've scraped the floor with my hooves!",0
1853,105201,1,3,1,0,1,"I think I gained weight! Maybe I can diet by cutting down brush!",0
1854,105201,1,4,1,0,1,"Living healthily, I hear, really makes your hair shiny!",0
1855,105201,1,5,1,0,1,"I wonder how much everyone else weighs...",0
1856,105201,1,101,4,0,1,"Feats of strength are no problem... But I'm a coward in matters of love.",0
1857,105201,1,102,8,0,1,"Someday, I'd like to go on the kind of date human girls get to go on! ♪",0
1858,105201,2,1,1,0,1,"All I want to be is your ordinary, average girl next door. ♪",0
1859,105201,2,2,1,0,1,"My best feature? I'm not sure. Maybe my eyelashes?",0
1860,105201,2,3,1,0,1,"Lima, Lima. ♪ Oh?! W-what was I thinking just now?",0
1861,105201,2,4,1,0,1,"Leave any heavy lifting to me!",0
1862,105201,2,101,4,0,1,"I wanna become human! Or maybe, you could become like me? ♪",0
1863,105201,2,102,8,0,1,"Well, I guess it's okay. But you're the only one who gets to fluff my fleece like this!",0
1864,105201,2,1,1,1,1,"My wool is a mess this morning, especially my tail.",0
1865,105201,2,2,1,2,1,"I'd love to have lunch at a fashionable cafe some time. ♪",0
1866,105201,2,3,1,3,1,"Maybe I could try sleeping with a face mask to improve my skin?",0
1867,105201,3,1,1,0,1,"Oh no, my wool is sticking up again! I've got to fix it!",0
1868,105201,3,2,1,0,1,"I heard it creak! Am I too heavy?!",0
1869,105201,3,3,1,0,1,"My! You're a real beauty, too. ♪",0
1870,105201,3,4,1,0,1,"Ahh, how relaxing... I might even start walking on all fours.",0
1871,105201,3,5,1,0,1,"It's so warm! ♪ A bit too hot for me since I already have fur.",0
1872,105201,3,6,1,0,1,"I-I almost feel like I could return to my wild roots!",0
1873,105201,3,7,1,0,1,"*chomp* *munch* *spit* Oh no, how gross of me!",0
1874,105201,3,8,1,0,1,"Wow, wow, wow! This romance novel is so enthralling!",0
1876,105202,1,1,1,0,1,"How nice! My girl power's increasing just by being in here!",0
1877,105202,1,2,1,0,1,"Am I okay? I hope the other kids won't be scared of me...",0
1878,105202,1,3,1,0,1,"Menagerie... What an awful guild name.",0
1879,105202,1,4,1,0,1,"He loves me, he loves me not, he loves... Oh no! I accidentally ate the flower!",0
1880,105202,1,5,1,0,1,"This placed is filled with such girlish things! Be still, my beating heart! ♪",0
1881,105202,1,101,8,0,1,"Feats of strength are no problem... But I'm a coward in matters of love.",0
1882,105202,1,102,8,0,1,"I guess maybe I'll chop wood until he decides to drop by.",0
1883,105202,2,1,1,0,1,"Go somewhere, together? I’m flattered, but... I'm not sure I'm ready! Ohmigosh!",0
1884,105202,2,2,1,0,1,"Oh, a sudden hug! Did you get lonely?",0
1885,105202,2,3,1,0,1,"Ptooey! ...O-oh, how embarrassing!",0
1886,105202,2,4,1,0,1,"I'd blow everyone's minds if I ate a metamorph apple now.",0
1887,105202,2,101,8,0,1,"Well, I guess it's okay. But you're the only one who gets to fluff my fleece like this!",0
1888,105202,2,102,8,0,1,"I wanna become human! Or maybe, you could become like me? ♪",0
1889,105202,2,1,1,1,1,"My wool is a mess this morning, especially my tail.",0
1890,105202,2,2,1,2,1,"I'm on a diet, so no lunch for me!",0
1891,105202,2,3,1,3,1,"Maybe I could try sleeping with a face mask to improve my skin?",0
1892,105202,3,1,1,0,1,"If I don't keep myself cute, I might end up sheared—or hunted!",0
1893,105202,3,2,1,0,1,"I heard it creak! Am I too heavy?!",0
1894,105202,3,3,1,0,1,"My! You're a real beauty, too. ♪",0
1895,105202,3,4,1,0,1,"Such a lovely smell! It's so calming, like walking in the forest!",0
1896,105202,3,5,1,0,1,"How lovely. ♪ ...Oh no! My wool is all messed up!",0
1897,105202,3,6,1,0,1,"I-I almost feel like I could return to my wild roots!",0
1898,105202,3,7,1,0,1,"What you eat doesn't matter so much as who you eat it with.",0
1899,105202,3,8,1,0,1,"Wow, wow, wow! This romance novel is so enthralling!",0
1901,105301,1,1,1,0,1,"Let's discuss ways to boost the morale of Weissflügel!",0
1902,105301,1,2,1,0,1,"I am not a child! But I will have some of those sweets!",0
1903,105301,1,3,1,0,1,"We must keep this place spic and span. An unclean home makes an unclean heart!",0
1904,105301,1,4,1,0,1,"Hmm... It's not like I can just wake up tomorrow and be taller, huh.",0
1905,105301,1,5,1,0,1,"Nothing beats a room that's always stocked full of sweets...",0
1906,105301,1,101,4,0,1,"I can't wait to start training again with him!",0
1907,105301,1,102,8,0,1,"Spending time with him makes every day fulfilling...",0
1908,105301,2,1,1,0,1,"Daily study is part of a soldier's duty. Shall we do more drills today?",0
1909,105301,2,2,1,0,1,"I drink milk every day, but I'm still not getting any taller...",0
1910,105301,2,3,1,0,1,"Would you like a candy? They're sweet! And delicious!",0
1911,105301,2,4,1,0,1,"Let us soar ever higher together!",0
1912,105301,2,101,4,0,1,"You are a truly reliable man... I just realized that now.",0
1913,105301,2,102,8,0,1,"It is a great pleasure having you with me. I hope to continue this fruitful partnership.",0
1914,105301,2,1,1,1,1,"A good morning, indeed. Reminds me of the sunrise in my home country!",0
1915,105301,2,2,1,2,1,"It's about time for lunch. Can't fight on an empty stomach!",0
1916,105301,2,3,1,3,1,"*yawn* I'm not a child, but when I get sleepy, I get really sleepy.",0
1917,105301,3,1,1,0,1,"One's grooming is an indicator of one's mental state!",0
1918,105301,3,2,1,0,1,"Whew... I know soldiers should not let their guard down, but this is really relaxing.",0
1919,105301,3,3,1,0,1,"Indeed. This is so cute... I'd like to bring it back to my home country.",0
1920,105301,3,4,1,0,1,"The tender warmth of this flame will heal our battle-worn hearts.",0
1921,105301,3,5,1,0,1,"Ahhh, so warm and fuzzy... H-hey! Don't lose focus on me now!",0
1922,105301,3,6,1,0,1,"Woooooo! Discipline, discipline, discipline!",0
1923,105301,3,7,1,0,1,"I leave just enough space in my stomach, so I'm always prepared to fight!",0
1924,105301,3,8,1,0,1,"I will read this and concoct an entirely novel war strategy!",0
1926,105302,1,1,1,0,1,"Cleaning sounds like a good idea. Tidy quarters are always welcome.",0
1927,105302,1,2,1,0,1,"The issue with being indoors is that I can't swing my sword around.",0
1928,105302,1,3,1,0,1,"Nothing beats a room that's always stocked full of sweets...",0
1929,105302,1,4,1,0,1,"I drink milk every day, but I'm still not getting any taller...",0
1930,105302,1,5,1,0,1,"One cannot protect the kingdom if they cannot protect their own home. I'll protect this room, too!",0
1931,105302,1,101,8,0,1,"I wonder what he's doing now... Heheh.",0
1932,105302,1,102,8,0,1,"I can't believe how much I'm looking forward to the day I see him again...",0
1933,105302,2,1,1,0,1,"Daily study is part of a soldier's duty. Shall we do more drills today?",0
1934,105302,2,2,1,0,1,"Ah, I forgot we arranged for some training today. Sorry! I'll be right there!",0
1935,105302,2,3,1,0,1,"I am not a child! But... sometimes I do wish I could be like one again.",0
1936,105302,2,4,1,0,1,"Would you like a candy? They're sweet! And delicious!",0
1937,105302,2,101,8,0,1,"Take a walk, with me? Very well. Let's go for a stroll together.",0
1938,105302,2,102,8,0,1,"It is a great pleasure having you with me. I hope to continue this fruitful partnership.",0
1939,105302,2,1,1,1,1,"A good morning, indeed. Reminds me of the sunrise in my home country!",0
1940,105302,2,2,1,2,1,"No better time to take a break than for lunch.",0
1941,105302,2,3,1,3,1,"Just a couple more drills... before I sleep...",0
1942,105302,3,1,1,0,1,"As members of Weissflügel, we must maintain appearances, to not bring shame to our guild.",0
1943,105302,3,2,1,0,1,"Whew... I know soldiers should not let their guard down, but this is really relaxing.",0
1944,105302,3,3,1,0,1,"Indeed. This is so cute... I'd like to bring it back to my home country.",0
1945,105302,3,4,1,0,1,"The tender warmth of this flame will heal our battle-worn hearts.",0
1946,105302,3,5,1,0,1,"Ahhh, so warm and fuzzy... H-hey! Don't lose focus on me now!",0
1947,105302,3,6,1,0,1,"Woooooo! Discipline, discipline, discipline!",0
1948,105302,3,7,1,0,1,"I leave just enough space in my stomach, so I'm always prepared to fight!",0
1949,105302,3,8,1,0,1,"Indeed. I can feel my brain cells activating. Reading is so important.",0
1951,105701,1,1,1,0,1,"What style of airship should we go with?",0
1952,105701,1,2,1,0,1,"Let's make some recruitment posters for the order! ♪",0
1953,105701,1,3,1,0,1,"Father... Where you are now? What are you doing?",0
1954,105701,1,4,1,0,1,"I'd love to sail an airship off to discover unknown lands.",0
1955,105701,1,5,1,0,1,"I'll surpass my father and become the greatest skyfarer ever!",0
1956,105701,1,101,4,0,1,"Soaring the skies with my friends... Imagining it never fails to make my heart race!",0
1957,105701,1,102,8,0,1,"Father... I've made some dear friends, too.",0
1958,105701,2,1,1,0,1,"A job request? I'll get ready at once!",0
1959,105701,2,2,1,0,1,"Hey, you got a sec? Let's make some recruitment posters!",0
1960,105701,2,3,1,0,1,"What? You said my name? You need something?",0
1961,105701,2,4,1,0,1,"Um, I'm on break now. Maybe you should take some time off, too.",0
1962,105701,2,101,4,0,1,"In my mind, you are an exemplary knight that I can count on!",0
1963,105701,2,102,8,0,1,"When I see my dad again, I'll introduce you as one of my dearest friends!",0
1964,105701,2,1,1,1,1,"Morning! How are you feeling? Think you can manage today?",0
1965,105701,2,2,1,2,1,"Hey c'mon, let's go get some lunch! I'm starving!",0
1966,105701,2,3,1,3,1,"Oh? I really lose track of time when I talk with you.",0
1967,105701,3,1,1,0,1,"I, at least, want everyone to call me a chic skyfarer.",0
1968,105701,3,2,1,0,1,"Phew, I'm beat... Think I'll rest for a while.",0
1969,105701,3,3,1,0,1,"All right! You're now acting captain of our crew! Just kidding. ♪",0
1970,105701,3,4,1,0,1,"Beautiful smell! ♪ Makes me feel real calm!",0
1971,105701,3,5,1,0,1,"I wonder if I can decorate the airship with this?",0
1972,105701,3,6,1,0,1,"I need to keep myself fit so I'm ready for anything!",0
1973,105701,3,7,1,0,1,"*munch* Wow! That's delicious! I'll try my hand at it next time. ♪",0
1974,105701,3,8,1,0,1,"You have to know lots of things to go exploring the skies.",0
1976,105702,1,1,1,0,1,"I can't change it back. How can I change it back?",0
1977,105702,1,2,1,0,1,"I'm bored... Perhaps there's someone strong to spar with around here?",0
1978,105702,1,3,1,0,1,"Class Change! ...Not like yelling that will change anything.",0
1979,105702,1,4,1,0,1,"I'm going to head out and exterminate some monsters!",0
1980,105702,1,5,1,0,1,"Ahh... Yep, my energy's flowing just fine!",0
1981,105702,1,101,8,0,1,"My strength is drawn from connections with my friends!",0
1982,105702,1,102,8,0,1,"Someday, I want to stretch out my hands and reach the stars beyond the sky.",0
1983,105702,2,1,1,0,1,"What's the best way to get better at kung fu? Train, of course!",0
1984,105702,2,2,1,0,1,"I'm pretty sure I'm speaking as I normally do...",0
1985,105702,2,3,1,0,1,"What's up? You looking to spar or something?",0
1986,105702,2,4,1,0,1,"Whether I'm a skyfarer or a monk, I always aim to be the best!",0
1987,105702,2,101,8,0,1,"I trust you with my life! Don't let me down!",0
1988,105702,2,102,8,0,1,"Together with you, I know I can become even stronger than I am now!",0
1989,105702,2,1,1,1,1,"Are you awake? Make sure you don't sleep in.",0
1990,105702,2,2,1,2,1,"My stomach's rumbling... I'm gonna go get some food!",0
1991,105702,2,3,1,3,1,"Make sure you don't train too much, okay? It's not good for you.",0
1992,105702,3,1,1,0,1,"Only a beautiful body can perform beautiful techniques!",0
1993,105702,3,2,1,0,1,"All right... I think I've earned myself a break.",0
1994,105702,3,3,1,0,1,"I'd feel bad about using it for practice.",0
1995,105702,3,4,1,0,1,"I'd like to try using this during meditation.",0
1996,105702,3,5,1,0,1,"If possible, I'd prefer it to be a bit hotter.",0
1997,105702,3,6,1,0,1,"It's awesome that we're able to train here!",0
1998,105702,3,7,1,0,1,"Stamina fuels willpower, and health and food fuel stamina!",0
1999,105702,3,8,1,0,1,"Hmm... I'm not one for worrying about difficult stuff!",0
2001,105801,1,1,1,0,1,"Welcome to our guildhouse!",0
2002,105801,1,2,1,0,1,"Grrr... Oh no, my stomach is growling.",0
2003,105801,1,3,1,0,1,"Huh? Is that food I smell?",0
2004,105801,1,4,1,0,1,"I'd like to have a big, fun meal with everyone at the table!",0
2005,105801,1,5,1,0,1,"This room is where I call home. ♪",0
2006,105801,1,101,4,0,1,"When I see him, my heart is filled with warmth! But my stomach remains empty!",0
2007,105801,1,102,8,0,1,"I wonder if he doesn't like girls who eat a lot.",0
2008,105801,2,1,1,0,1,"You have food for me? Yay! You really know how to win a girl over. ♪",0
2009,105801,2,2,1,0,1,"I-I'm not stealing a bite! I'm simply checking the flavor!",0
2010,105801,2,3,1,0,1,"Always room for food, dessert, and a little side of monster!",0
2011,105801,2,4,1,0,1,"Eating what I love, with people I love! Doesn't get any better than that. ☆",0
2012,105801,2,101,4,0,1,"I hereby dub you the Prince of Food!",0
2013,105801,2,102,8,0,1,"I like you a lot! I love you! Eheheh. ♪",0
2014,105801,2,1,1,1,1,"Now that we've finished breakfast, how about some brunch?",0
2015,105801,2,2,1,2,1,"Lunch was so delicious! Well then, I guess it's time for a snack! ☆",0
2016,105801,2,3,1,3,1,"Well, I've eaten dinner and supper... So, time for a late night snack! ☆",0
2017,105801,3,1,1,0,1,"Brushing my hair and prettying myself up is very important! ♪",0
2018,105801,3,2,1,0,1,"Whew... My tummy's really putting in the work!",0
2019,105801,3,3,1,0,1,"Looks delicio— E-err, cute!",0
2020,105801,3,4,1,0,1,"What an appetizing aroma! Even the air tastes delicious! *drool* ♪",0
2021,105801,3,5,1,0,1,"Look at the fire go! ♪ I'm gonna grill up some monsters!",0
2022,105801,3,6,1,0,1,"Run, then eat! Run, then eat! It's an endless cycle!",0
2023,105801,3,7,1,0,1,"I can eat, eat, and eat some more! This is happiness! ☆",0
2024,105801,3,8,1,0,1,"Just looking at pictures of food makes my mouth start to water.",0
2026,105802,1,1,1,0,1,"This room is where I call home. ♪",0
2027,105802,1,2,1,0,1,"The guildhouse is looking more and more amazing! ♪",0
2028,105802,1,3,1,0,1,"Commoner terms like ""crazy"" and ""heyas"" are a real struggle to use.",0
2029,105802,1,4,1,0,1,"I wanna live in a house made of sweets!",0
2030,105802,1,5,1,0,1,"Ah, has the food arrived?",0
2031,105802,1,101,8,0,1,"Having a special person and a special place makes me so happy. ♪",0
2032,105802,1,102,8,0,1,"I wonder if he doesn't like girls who eat a lot.",0
2033,105802,2,1,1,0,1,"Wanna go eat out? Or should I cook? Delivery sounds good, too!",0
2034,105802,2,2,1,0,1,"*munch, munch* Sorry, all of this... is mine!",0
2035,105802,2,3,1,0,1,"Always room for food, dessert, and a little side of monster!",0
2036,105802,2,4,1,0,1,"Eating what I love, with people I love! Doesn't get any better than that. ☆",0
2037,105802,2,101,8,0,1,"I like you a lot! I love you! Eheheh. ♪",0
2038,105802,2,102,8,0,1,"I never gain weight no matter what I eat! ♪ C'mon, you can feel for yourself!",0
2039,105802,2,1,1,1,1,"Now that we've finished breakfast, how about some brunch?",0
2040,105802,2,2,1,2,1,"Lunch was so delicious! Well then, I guess it's time for a snack! ☆",0
2041,105802,2,3,1,3,1,"Well, I've eaten dinner and supper... So, time for a late night snack! ☆",0
2042,105802,3,1,1,0,1,"I need to become pretty, like a princess.",0
